OS MUITOS MUNDOS DE ALBIE BRIGHT,"Edge, Christopher","R$46,00","R$23,00"
OS VAMPIROS,"Melo, Filipe","R$89,00","R$44,50"
OUTROS CONTOS DO BALÉ,"Bógea, Inês","R$59,90","R$29,95"
PALAVRA CIGANA - COL. MITOS DO MUN,"Ferrari, Florência","R$64,00","R$32,00"
PALERMO E NENECO,"Carvalho, Ana","R$42,00","R$21,00"
PARA LER O LIVRO ILUSTRADO,"Linden, Sophie Van der","R$110,00","R$55,00"
PÊ DE PAI,"Martins, Isabel Minhós","R$27,00","R$13,50"
PEDRA BRUTA,"Levy, Paulo","R$48,00","R$19,20"
PELO NARIZ,"Nestrovski, Arthur","R$44,00","R$22,00"
PERDIDOS NO TREM FANTASMA,"Guedes, Luiz Roberto","R$32,00","R$14,40"
POEMAS DE CIRCUNSTÂNCIA,"Costa, Eduardo Alves da","R$58,00","R$23,20"
"",,Preço,Pr e  ço com
Título,Autor,,
"",,de capa,desconto
PORQUE MORAMOS FORA DA CIDADE,"Stamm, Peter","R$39,90","R$17,96"
QUANDO ME DESCOBRI NEGRA,"Santana, Bianca","R$32,00","R$16,00"
RAFAEL SILVEIRA,"Silveira, Rafael","R$120,00","R$54,00"
RAUL TABURIN,"Sempé, Jean-Jacques","R$44,00","R$22,00"
RECEITAS GORGOUMET - DOCES,SESI-SP; Caos Produções,"R$37,00","R$18,50"
RECEITAS GORGOUMET - SALGADOS,SESI-SP; Caos Produções,"R$37,00","R$18,50"
RECEITAS GORGOUMET - SUCOS,SESI-SP; Caos Produções,"R$37,00","R$18,50"
RECEITINHAS: A CULINÁRIA VEGANA,"Juliano, Roberto","R$29,90","R$14,95"
RECEITINHAS: AZEITE,"Reinas, Laura","R$29,90","R$14,95"
RECEITINHAS: BISCOITOS..,SESI-SP,"R$19,90","R$9,95"
RECEITINHAS: CAFÉ,"Neto, Ensei","R$32,00","R$16,00"
RECEITINHAS: CULINÁRIA BAIANA,SESI-SP,"R$19,90","R$9,95"
RECEITINHAS: DIA A DIA,SESI-SP,"R$19,90","R$9,95"
ROMEU E JULIETA,"Shakspeare, William","R$46,00","R$20,70"
SE EU ABRIR ESTA PORTA AGORA...,"Rampazo, Alexandre","R$44,00","R$22,00"
"",,Preço,Pr e  ço com
Título,Autor,,
"",,de capa,desconto
SENHOR LAMBERT,"Sempé, Jean-Jacques","R$39,90","R$19,95"
SETE NARRATIVAS GÓTICAS,"Blixen, Karen","R$74,90","R$29,96"
SOBRE CÃES E HOMENS,"Erwitt, Elliott","R$36,00","R$18,00"
SPIRO: A MÁSCARA DO MAL,"Fraquin, André","R$39,90","R$17,96"
SPIROU DE: MESTRE HÓSTIAS NEGRAS,"Schwartz, Olivier; Yann","R$38,00","R$17,10"
SPIROU: O DITADOR E COGUMELO,"Fraquin, André","R$39,90","R$17,96"
SPIROU: QUEM VAI PARA CYANURE,Tomy; Janry,"R$36,00","R$16,20"
SUNNY - O LADO BOM DA VIDA,"Holm, Jennifer L.; Holm, Matthew","R$42,00","R$21,00"
TER UM PATINHO E UTIL,"Misenta, Isol","R$59,90","R$29,95"
TERROR EM 3 ATOS,"Muniz, Flávia; Souza, Shirley","R$27,90","R$12,56"
THE END,"Castro, Marcelo; Cavalcante, Viviane; Farias, André","R$49,90","R$22,46"
TIL,"Alencar, José de","R$43,00","R$17,20"
TRÊS VEZES POE,"Poe, Edgar Allan","R$24,90","R$11,21"
TREZE NOITES DE TERROR,"Guedes, Luiz Roberto","R$32,00","R$14,40"
UAGADU - UMA ODISSÉIA AFRICANA,"Aurélio, Marco; Holanda, Arlene","R$59,90","R$29,95"
"",,Preço,Pr e  ço com
Título,Autor,,
"",,de capa,desconto
UM APÓLOGO,"Assis, Machado de","R$29,90","R$13,46"
UM FEITICEIRO EM CHAMPIGNAC,Franquin,"R$32,00","R$14,40"
UM LUGAR CHAMADO AQUI,"Machado, Felipe; Kondo, Daniel","R$32,00","R$14,40"
UMAS FÉRIAS,"Assis, Machado de","R$29,90","R$13,46"
UNS BRAÇOS,"Assis, Machado de","R$29,90","R$13,46"
UPSTATE,"Wood, James","R$69,90","R$34,95"
VALERIAN 1,"Christin, Pierre; Jean-Claude-Mézières","R$58,00","R$29,00"
VALERIAN 2,"Christin, Pierre; Jean-Claude-Mézières","R$58,00","R$29,00"
VALERIAN 3,"Christin, Pierre; Jean-Claude-Mézières","R$58,00","R$29,00"
VALERIAN 4,"Christin, Pierre; Jean-Claude-Mézières","R$84,00","R$33,60"
VALERIAN 5,"Christin, Pierre; Jean-Claude-Mézières","R$84,00","R$33,60"
VERÕES FELIZES 1,"Zidrou; Lafebre, Jordi","R$38,00","R$17,10"
VIAGENS NA MINHA TERRA,"Garret, Almeida","R$43,00","R$17,20"
ZURRO,"Maria, Selma","R$36,00","R$14,40"
