baseadas-em-experiencias-de-demissao
"Educação, dialética e horizonte crítico em TheodorAdorno",Cleidson De Jesus Rocha,Educação,"R$           47,90","R$ 23,95",https://www.pacolivros.com.br/educacao-dialetica-e-horizonte-critico
em-theodor-adorno,,,,,
O espaço literário,Fátima Leonor Sopran,Educação,"R$           42,90","R$ 21,45",https://www.pacolivros.com.br/o-espaco-literario
"",,,,,
CONVERSANDO SOBRE A PROVA BRASIL,Gilmara Rita Oliveira Castro,Educação,"R$           32,90","R$ 16,45","https://www.pacolivros.com.br/conversando-sobre-a-prova-brasil-no-dia-a-dia-das-escolas-de-zona-rural"
ENTRE TRAJETÓRIAS E DISCIPLINAS,Joaquim Tavares Da Conceição,Educação,"R$           47,90","R$ 23,95",https://www.pacolivros.com.br/entre_trajetorias_e_disciplinas
"",,,,,
Cartilha Sobre Bullying e Cyberbullying,Zeimara Almeida,Educação,"R$           19,90","R$ 9,95","https://www.pacolivros.com.br/cartilha-sobre-bullying-e-cyberbullying-um-papo-com-todos-os-educadores"
SOB A ÉGIDE DA MORTE,Eduardo Lopes Salatiel,Educação,"R$           42,90","R$ 21,45",https://www.pacolivros.com.br/sob-a-egide-da-morte-experiencias-de
"",,,,,vida-e-escolarizacao-de-jovens-ameacados-de-morte-em-minas-gerais
"Experiências de Ensino de História no EstágioSupervisionado (v. 4)",Nucia Alexandra Silva De Oliveira,Educação,"R$           39,90","R$ 19,95",https://www.pacolivros.com.br/experiencias-de-ensino-de-historia-no-
"",,,,,estagio-supervisionado-v-4
"Educação, Meio Ambiente e Saúde",Teodório Rogério Júnior,Educação,"R$           45,90","R$ 22,95","https://www.pacolivros.com.br/educacao-meio-ambiente-e-saude-escritos-cientificos-do-extremo-sul-do-piaui-volume-2"
Dicionários Escolares,Cacildo Galdino Ribeiro,Educação,"R$           35,90","R$ 17,95","https://www.pacolivros.com.br/dicionarios-escolares-utilizacao-nas-escolas"
"Desempenho dos Programas de Pós-graduaçãoStricto Sensu em Administração, Ciências Contábeis",Cibele Barsalini Martins,Educação,"R$           49,90","R$ 24,95","https://www.pacolivros.com.br/Desempenho-dos-Programas-de-Pos-graduacao-Stricto-Sensu-em-Administracao-Ciencias-Contabeis-e-"
Experiências de Leitura e Escrita Poética no Campo,Elem Oliveira Pitombo,Educação,"R$           21,90","R$ 10,95","https://www.pacolivros.com.br/Experiencias-de-Leitura-e-Escrita-Poetica-no-Campo"
"Indo à luta sim, por que não?",Silvia Jurema Leone Quaresma,Educação,"R$           30,90","R$ 15,45","https://www.pacolivros.com.br/indo-a-luta-sim-por-que-nao?-mulheres-com-mais-de-40-anos-casadas-com-filhos-e-o-retorno-a-sala"
Tecnologias e educação,Milena Moretto,Educação,"R$           44,90","R$ 22,45",https://www.pacolivros.com.br/tecnologias-e-educacao
"",,,,,
"Experiências docentes na área interdisciplinar noBrasil",Alexandre Augusto Cals E Souza,Educação,"R$           46,90","R$ 23,45","https://www.pacolivros.com.br/experiencias-docentes-na-area-interdisciplinar-no-brasil"
Práticas e intervenções pedagógicas,Domingos Savio de Brito Teles,Educação,"R$           39,90","R$ 19,95",https://www.pacolivros.com.br/praticas-e-intervencoes-pedagogicas
"",,,,,
"Construção Teórica no Campo da Pedagogia eEducação Social",Marcio Bernardino Sirino,Educação,"R$           45,90","R$ 22,95","https://www.pacolivros.com.br/construcao-teorica-no-campo-da-pedagogia-e-educacao-social"
"Conjuntura política e educacional brasileira nacontemporaneidade",Francisco Roberto Diniz,Educação,"R$           49,90","R$ 24,95","https://www.pacolivros.com.br/conjuntura-politica-e-educacional-brasileira-na-contemporaneidade"
SINTEP BG/PA,Odorico Ferreira Cardoso Neto,Educação,"R$           53,90","R$ 26,95","https://www.pacolivros.com.br/sintep-bg-pa-inventario-da-luta-dos-trabalhadores-da-educacao-em-mais-de-tres-decadas"
Entorse na Comunicação entre Professor e Aluno,Francisco Luís Sebastião Da Costa,Educação,"R$           25,90","R$ 12,95","https://www.pacolivros.com.br/entorse-na-comunicacao-entre-professor-e-aluno-uma-analise-dos-enunciados-de-provas-escolares"
Municipalização do ensino no estado de São Paulo,Silvio Cesar Nunes Militão,Educação,"R$           48,90","R$ 24,45","https://www.pacolivros.com.br/municipalizacao-do-ensino-no-estado-de-sao-paulo-passado-presente-e-perspectivas"
Gestão escolar,Luciano Luz Gonzaga,Educação,"R$           35,90","R$ 17,95",https://www.pacolivros.com.br/gestao_escolar_herdeira
"",,,,,
Educação inclusiva,Terezinha Teixeira Joca,Educação,"R$           42,90","R$ 21,45","https://www.pacolivros.com.br/educacao-inclusiva-perspectivas-complementares"
Entre histórias e memórias,Cristiano Nicolini,Educação,"R$           55,90","R$ 27,95",https://www.pacolivros.com.br/entre-historias-e-memorias
"",,,,,
Políticas e práticas em educação,Alexandre Augusto Cals E Souza,Educação,"R$           55,90","R$ 27,95",https://www.pacolivros.com.br/politicas-e-praticas-em-educacao
"",,,,,
Caminhos para a Educação Inclusiva,Glaé Corrêa Machado,Educação,"R$           34,90","R$ 17,45",https://www.pacolivros.com.br/caminhos-para-a-educacao-inclusiva
"",,,,,
Ensino de Matemática,Regina Da Silva Pina Neves,Educação,"R$           49,90","R$ 24,95",https://www.pacolivros.com.br/ensino-de-matematica
"",,,,,
DISCURSOS MIDIÁTICOS EM CIÊNCIA E EDUCAÇÃO,Guilherme Prado Roitberg,Educação,"R$           45,90","R$ 22,95","https://www.pacolivros.com.br/discursos-midiaticos-em-ciencia-e-educacao"
DOCÊNCIA AMPLIADA E PEDAGOGIA SOCIAL,Marcio Bernardino Sirino,Educação,"R$           42,90","R$ 21,45",https://www.pacolivros.com.br/docencia-ampliada-e-pedagogia-social
"",,,,,concavos-e-convexos-das-praticas-educativas
"INVESTIGAÇÕES E PRÁTICAS DE ENSINO-APRENDIZAGEM EM CENTROS DE LÍNGUAS DO","Iandra Maria Weirich Da SilvaCoelho",Educação,"R$           45,90","R$ 22,95","https://www.pacolivros.com.br/investigacoes-e-praticas-de-ensino-aprendizagem-em-centros-de-linguas-do-amazonas"
NA TORRE DE PAPEL,Diego Henrique Pereira,Educação,"R$           42,90","R$ 21,45","https://www.pacolivros.com.br/na-torre-de-papel-educacao-e-ensino-entre-sentidos-e-dispersoes"
EXPLORANDO A RÉGUA EM SALA DE AULA PARA,,,,,,https://www.pacolivros.com.br/explorando-a-regua-em-sala-de-aula-
"",Jacqueline Borges De Paula,Educação,R$,"39,90","R$ 19,95",
APRENDER MATEMÁTICA,,,,,,para-aprender-matematica
Herdeiros,Fabrício Vinhas Manini Angelo,Educação,R$,"52,90","R$ 26,45",https://www.pacolivros.com.br/herdeiros
"",Eduarda Escila Ferreira Lopes,,,,,https://www.pacolivros.com.br/o-uso-dos-dispositivos-moveis-e-da-
O USO DOS DISPOSITIVOS MÓVEIS E DA INTERNET,,Educação,R$,"46,90","R$ 23,45",
"",Monteiro,,,,,internet-como-parte-da-cultura-escolar-de-estudantes-universitarios
Educação de trabalhadores,Charles Moreira Cunha,Educação,R$,"46,90","R$ 23,45",https://www.pacolivros.com.br/educacao-de-trabalhadores
Políticas educacionais inclusivas e políticas,,,,,,https://www.pacolivros.com.br/politicas-educacionais-inclusivas-e-
"",Adreana Dulcina Platt,Educação,R$,"46,90","R$ 23,45",
econômicas excludentes,,,,,,politicas-economicas-excludentes
Programa Institucional de Bolsa de Iniciação à,,,,,,https://www.pacolivros.com.br/programa-institucional-de-bolsa-de-
"",Gilmar Pereira De Souza,Educação,R$,"45,90","R$ 22,95",
Docência na UFOP,,,,,,iniciacao-a-docencia-na-ufop-acoes-limites-e-desafios-na-formacao-
"",,,,,,https://www.pacolivros.com.br/a-trajetoria-do-professor-
A trajetória do professor interdisciplinar,Márcia Rejane Riccioni De Melos,Educação,R$,"31,60","R$ 15,80",
"",,,,,,interdisciplinar-caminhos-trilhados-na-educacao-ambiental-em-
"",,,,,,https://www.pacolivros.com.br/relacoes-de-ensino-e-trabalho-
Relações de ensino e trabalho docente,Milena Moretto,Educação,R$,"54,90","R$ 27,45",
"",,,,,,docente
A educação durante os anos JK (1956-1961),Maria da Conceição Dal Bó Vieira,Educação,R$,"44,90","R$ 22,45",https://www.pacolivros.com.br/a-educacao-durante-os-anos-jk
"",,,,,,https://www.pacolivros.com.br/praticas-formativas-na-extensao-
Práticas formativas na Extensão Universitária,Regina Da Silva Pina Neves,Educação,R$,"39,90","R$ 19,95",
"",,,,,,universitaria
A formação do professor,Milena Moretto,Educação,R$,"49,90","R$ 24,95",https://www.pacolivros.com.br/a-formacao-do-professor-saberes
Pesquisas sobre a utilização de olimpíadas de,,,,,,
"",Alécio Soares Silva,Educação,R$,"46,90","R$ 23,45",https://www.pacolivros.com.br/pesquisas-sobre-a-utilizacao
matemática como recurso pedagógico,,,,,,
"",Maria Eurácia Barreto De,,,,,https://www.pacolivros.com.br/inquietudes-das-praticas-
Inquietudes das práticas alfabetizadoras,,Educação,R$,"44,90","R$ 22,45",
"",Andrade,,,,,alfabetizadoras
A contribuição da pedagogia e educação social para,,,,,,https://www.pacolivros.com.br/a-contribuicao-da-pedagogia-e-
"",Marcio Bernardino Sirino,Educação,R$,"43,90","R$ 21,95",
a formação integral do sujeito,,,,,,educacao-social
ACESSIBILIDADE & INCLUSÃO,Eduardo Da Silva Pereira,Educação,R$,"22,90","R$ 11,45",https://www.pacolivros.com.br/acessibilidade-e-inclusao
Como ensinar no youtube?,Pâmella De Carvalho Stadler,Educação,R$,"42,90","R$ 21,45",https://www.pacolivros.com.br/como-ensinar-no-youtube
"Possibilidades de inclusão, desconstruindo as",,,,,,https://www.pacolivros.com.br/possibilidades-de-inclusao-
"",Rafael Silveira Da Mota,Educação,R$,"42,90","R$ 21,45",
barreiras do “daltonismo”,,,,,,desconstruindo-as-barreiras-do-daltonismo
"",,,,,,https://www.pacolivros.com.br/formacao-docente-ampliada-o-
FORMAÇÃO DOCENTE AMPLIADA,Marcio Bernardino Sirino,Educação,R$,"44,90","R$ 22,45",
"",,,,,,desafio-do-exercicio-de-ser-estar-docente-na-contemporaneidade
REPERCUSSÕES DAS POLÍTICAS DE INCLUSÃO NA,,,,,,https://www.pacolivros.com.br/repercussoes-das-politicas-de-
"",Margareth Diniz,Educação,R$,"48,90","R$ 24,45",
FORMAÇÃO DOCENTE,,,,,,inclusao-na-formacao-docente
"",,,,,,https://www.pacolivros.com.br/planificacao-de-aula-mito-ou-
PLANIFICAÇÃO DE AULA,Orlando Martins Cassinda,Educação,R$,"32,90","R$ 16,45",
"",,,,,,realidade
LEITURA E PRODUÇÃO ESCRITA NA EDUCAÇÃO,,,,,,https://www.pacolivros.com.br/leitura-e-producao-escrita-na-
"",Milena Moretto,Educação,R$,"39,90","R$ 19,95",
BÁSICA,,,,,,educacao-basica
ESPAÇOS PRODUTORES DE APRENDIZAGEM NOS,,,,,,https://www.pacolivros.com.br/espacos-produtores-de-aprendizagem-
"",Marcio Bernardino Sirino,Educação,R$,"45,90","R$ 22,95",
DISTINTOS ESPAÇOS SOCIAIS,,,,,,nos-distintos-espacos-sociais
Formação continuada de docentes,Katia Caroline Souza Ferreira,Educação,R$,"35,90","R$ 17,95",https://www.pacolivros.com.br/formacao-continuada-de-docentes
Educação infantil na Unicamp,Adriana Missae Momma,Educação,R$,"46,90","R$ 23,45",https://www.pacolivros.com.br/educacao-infantil-na-unicamp
"",,,,,,https://www.pacolivros.com.br/gestao-universitaria-um-estudo-sobre-
Gestão Universitária,Maryângela Aguiar Bittencourt,Educação,R$,"59,90","R$ 29,95",
"",,,,,,comunicacao-estrategica-em-cenario-de-fronteiras
"",Wellington Jhonner D. Barbosa,,,,,https://www.pacolivros.com.br/crianca-praticas-educativas-e-
"Criança, práticas educativas e formação docente",,Educação,R$,"46,90","R$ 23,45",
"",da Silva,,,,,formacao-docente
CRENÇAS LINGUÍSTICAS NO ENSINO DE LÍNGUA,,,,,,https://www.pacolivros.com.br/crencas-linguisticas-no-ensino-de-
"",Frank De Sousa Santos,Educação,R$,"35,90","R$ 17,95",
MATERNA,,,,,,lingua-materna
GRAVIDEZ NA ADOLESCÊNCIA E OS DESAFIOS DA,,,,,,https://www.pacolivros.com.br/gravidez-na-adolescencia-e-os-
"",Marcelino Cariço André Pintinho,Educação,R$,"45,90","R$ 22,95",
MATERNIDADE,,,,,,desafios-da-maternidade-um-retrato-de-angola
Gestão Educacional Comentada,Carlos Roberto Machado,Educação,R$,"45,90","R$ 22,95",https://www.pacolivros.com.br/gestao-educacional-comentada
Diálogos universidade-escola,Giselle Cristina Martins Real,Educação,R$,"49,90","R$ 24,95",https://www.pacolivros.com.br/dialogos-universidade-escola
"",Eliane Pimentel Camillo Barra,,,,,https://www.pacolivros.com.br/acao-pedagogica-na-universidade-
Ação pedagógica na universidade contemporânea,,Educação,R$,"49,90","R$ 24,95",
"",Nova De Melo,,,,,contemporanea
Reflexões sobre os modelos de seleção de gestor,,,,,,https://www.pacolivros.com.br/reflexoes-sobre-os-modelos-de-
"",José Antônio Francisco,Educação,R$,"42,90","R$ 21,45",
escolar,,,,,,selecao-de-gestor-escolar
Como descentralizar a gestão escolar nas escolas,,,,,,https://www.pacolivros.com.br/como-descentralizar-a-gestao-escolar-
"",Raimundo Nonato Neto,Educação,R$,"42,90","R$ 21,45",
públicas,,,,,,nas-escolas-publicas
Pedagogia EAD e o ensino de ciências,Leandro Moreira Maciel,Educação,R$,"42,90","R$ 21,45",https://www.pacolivros.com.br/pedagogia-ead-e-o-ensino-de-ciencias
Alunos no espelho,Ivan Vale De Sousa,Educação,R$,"44,90","R$ 22,45",https://www.pacolivros.com.br/alunos-no-espelho
"",,,,,,https://www.pacolivros.com.br/investigacoes-em-ensino-de-
Investigações em ensino de matemática,Maria Dalvirene Braga,Educação,R$,"46,90","R$ 23,45",
"",,,,,,matematica
"",,,,,,https://www.pacolivros.com.br/investigacoes_em_ensino_de_matem
Investigações em ensino de matemática,Maria Dalvirene Braga,Educação,R$,"45,90","R$ 22,95",
"",,,,,,atica2
Políticas de Educação em debate,Andreia Menarbini,Educação,R$,"59,90","R$ 29,95",https://www.pacolivros.com.br/politicas-de-educacao-em-debate
"",,,,,,https://www.pacolivros.com.br/gestao-curriculo-e-metodologia-na-
"Gestão, currículo e metodologia na Pedagogia Social",Marcio Bernardino Sirino,Educação,R$,"42,90","R$ 21,45",
"",,,,,,pedagogia-social
Atmosferas Explosivas - 2a Edição,José Da Silva,Engenharia,R$,"75,00","R$ 37,50",https://www.pacolivros.com.br/Atmosferas-Explosivas-2-Edicao
Dimensionamento e Planejamento de Máquinas e,,,,,,https://www.pacolivros.com.br/Dimensionamento-e-Planejamento-de-
"",David Peres Da Rosa,Engenharia,R$,"22,90","R$ 11,45",
Implementos Agrícolas,,,,,,Maquinas-e-Implementos-Agricolas
"",,,,,,https://www.pacolivros.com.br/Historia-Ciencia-e-Tecnologia-da-
"História, Ciência e Tecnologia da Carne Bovina",Vasco Picchi,Engenharia,R$,"89,90","R$ 44,95",
"",,,,,,Carne-Bovina
"",,,,,,https://www.pacolivros.com.br/a-castanha-do-para-na-amazonia-
A Castanha do Pará na Amazônia,José Jonas Almeida,Engenharia,R$,"52,90","R$ 26,45",
"",,,,,,entre-o-extrativismo-e-a-domesticacao
"",,,,,,https://www.pacolivros.com.br/atmosferas-explosivas-instalacao-de-
Atmosferas explosivas,José Da Silva,Engenharia,R$,"35,00","R$ 17,50",
"",,,,,,equipamentos-eletricos-em-areas-classificadas
O Ciclo Total de Vida das Instalações em Atmosferas,,,,,,https://www.pacolivros.com.br/o-ciclo-total-de-vida-das-instalacoes-
"",Roberval Bulgarelli,Engenharia,R$,"129,90","R$ 64,95",
Explosivas,,,,,,em-atmosferas-explosivas
"",,,,,,https://www.pacolivros.com.br/praticas-agroecologicas-solucoes-
Práticas agroecológicas,Andréa Hentz,Engenharia,R$,"65,90","R$ 32,95",
"",,,,,,sustentaveis-para-a-agricultura-familiar-na-regiao-sudeste-do-para
"",,,,,,https://www.pacolivros.com.br/ciencia-e-tecnologia-de-alimentos-
Ciência e Tecnologia de Alimentos,Maria Da Penha Piccolo,Engenharia,R$,"52,90","R$ 26,45",
"",,,,,,producao-e-sustentabilidade
Cooperativas agropecuárias no complexo,,,,,,https://www.pacolivros.com.br/Cooperativas-agropecuarias-no-
"",Sérgio Fajardo,Engenharia,R$,"39,90","R$ 19,95",
agroindustrial,,,,,,complexo-agroindustrial
"",,,,,,https://www.pacolivros.com.br/passando-a-limpo-a-flotacao-por-ar-
Passando a Limpo,José Pedro Thompson Júnior,Engenharia,R$,"37,90","R$ 18,95",
"",,,,,,dissolvido-no-tratamento-de-efluentes
"",,,,,,https://www.pacolivros.com.br/os-folheiros-do-jaborandi-organizacao-
Os Folheiros do Jaborandi,Fabiano Gumier Costa,Engenharia,R$,"46,90","R$ 23,45",
"",,,,,,parcerias-e-seu-lugar-no-extrativismo-amazonico
Aços para Molas de Válvula para Motores de,,,,,,https://www.pacolivros.com.br/acos-para-molas-de-valvula-para-
"",Marcelo Sampaio Martins,Engenharia,R$,"33,90","R$ 16,95",
Combustão Interna,,,,,,motores-de-combustao-interna-aspectos-metalurgicos-e-mecanicos
"",,,,,,https://www.pacolivros.com.br/o-espaco-rural-na-campanha-gaucha-
O Espaço Rural na Campanha Gaúcha,Felipe Leindecker Monteblanco,Engenharia,R$,"46,90","R$ 23,45",
"",,,,,,santana-do-livramento-das-origens-a-reforma-agraria
"",,,,,,https://www.pacolivros.com.br/engenharia-de-producao-em-foco-
Engenharia de Produção em Foco,Silvana Rodrigues Quintilhano,Engenharia,R$,"39,90","R$ 19,95",
"",,,,,,gestao-de-operacoes
Território e Políticas De “Sustentabilidade” em,,,,,,https://www.pacolivros.com.br/territorio-e-politicas-de-
"",Hudson Rodrigues Lima,Engenharia,R$,"45,90","R$ 22,95",
Usinas Hidrelétricas,,,,,,sustentabilidade-em-usinas-hidreletricas
"",Lioudmila Aleksandrovna,,,,,
Corrosão e Proteção dos Materiais,,Engenharia,R$,"64,90","R$ 32,45",https://www.pacolivros.com.br/corrosao-e-protecao-dos-materiais
"",Matlakhova,,,,,
Fundamentos de administração da teoria,,,,,,https://www.pacolivros.com.br/fundamentos-de-administracao-da-
"",Paulo Cisneiros,Engenharia,R$,"32,90","R$ 16,45",
organizacional ao agronegócio,,,,,,teoria-organizacional-ao-agronegocio
"",,,,,,https://www.pacolivros.com.br/engenharia-organizacional-um-
Engenharia Organizacional,Claudia Tania Picinin,Engenharia,R$,"39,90","R$ 19,95",
"",,,,,,enfoque-na-gestao-de-recursos-humanos-para-o-ambiente-produtivo
As principais metodologias de ensino de língua,"Magali Rosa De Santanna, Lídia",,,,,https://www.pacolivros.com.br/As-principais-metodologias-de-ensino-
"",,Ensino de Línguas,R$,"31,60","R$ 15,80",
inglesa no Brasil,Spaziani E Maria Cláudia De Góes,,,,,de-lingua-inglesa-no-Brasil
Formação de professores de línguas,Ruberval Franco Maciel,Ensino de Línguas,"R$           59,90","R$ 29,95","https://www.pacolivros.com.br/formacao-de-professores-de-linguas-ampliando-perspectivas",
"Ensino de Inglês como Língua Estrangeira na EscolaPública","Andréa Machado De AlmeidaMattos",Ensino de Línguas,"R$           49,90","R$ 24,95","https://www.pacolivros.com.br/ensino-de-ingles-como-lingua-estrangeira-na-escola-publica-letramentos-globalizacao-e-cidadania",
"Mosaicos de Culturas de Leitura e Desafios daTradução na Literatura Infantil",Tonia Leigh Wind,Ensino de Línguas,"R$           32,00","R$ 16,00","https://www.pacolivros.com.br/Mosaicos-de-Culturas-de-Leitura-e-Desafios-da-Traducao-na-Literatura-Infantil",
Professores de inglês da escola pública,Renata Quirino De Sousa,Ensino de Línguas,"R$           39,90","R$ 19,95","https://www.pacolivros.com.br/professores-de-ingles-da-escola-publica-investigacoes-sobre-suas-identidades-numa-rede-de-conflitos",
"Imagens da língua materna e da tradução no ensinode francês língua estrangeira",Andréia Matias Azevedo,Ensino de Línguas,"R$           25,90","R$ 12,95","https://www.pacolivros.com.br/Imagens-da-lingua-materna-e-da-traducao-no-ensino-de-frances-lingua-estrangeira",
"Leitura na formação de professores de inglês narede pública",Nara Hiroko Takaki,Ensino de Línguas,"R$           35,90","R$ 17,95","https://www.pacolivros.com.br/leitura-na-formacao-de-professores-de-ingles-na-rede-publica-a-questao-da-reproducao-de-leitura-no-",
Ensino de Línguas como Transgressão,Marco Túlio De Urzêda Freitas,Ensino de Línguas,"R$           44,90","R$ 22,45",https://www.pacolivros.com.br/ensino-de-linguas-como-transgressao-,
"",,,,,corpo-discursos-de-identidades-e-mudanca-social,
"Desafios na formação continuada de professores deinglês para o uso pedagógico da internet",Ana Paula Domingos Baladeli,Ensino de Línguas,"R$           25,90","R$ 12,95","https://www.pacolivros.com.br/Desafios-na-formacao-continuada-de-professores-de-ingles-para-o-uso-pedagogico-da-internet",
Professores de Libras: Encontros II,Tatiane Militão De Sá,Ensino de Línguas,"R$           32,90","R$ 16,45","https://www.pacolivros.com.br/professores-de-libras-encontros-ii-estudos-de-lingua-brasileira-de-sinais-para-o-nivel-superior",
"Em Busca do Prazer do Texto Literário em Aula deLínguas",Josilene Pinheiro Mariz,Ensino de Línguas,"R$           38,90","R$ 19,45","https://www.pacolivros.com.br/Em-Busca-do-Prazer-do-Texto-Literario-em-Aula-de-Linguas",
Dramaturgia e Ensino de Línguas Estrangeiras,Guilherme Adami,Ensino de Línguas,"R$           32,90","R$ 16,45","https://www.pacolivros.com.br/dramaturgia-e-ensino-de-linguas-estrangeiras-o-teatro-como-espaco-para-o-intercultural-em-tempos-",
"Prática Escrita em Língua Inglesa Sob a Perspectivada Complexidade",Maria Eugenia Witzler D Esposito,Ensino de Línguas,"R$           49,90","R$ 24,95",https://www.pacolivros.com.br/Pratica-Escrita-em-Lingua-Inglesa-Sob,
"",,,,,a-Perspectiva-da-Complexidade,
(Re)pensando a Avaliação no Ensino de Línguas,Marcelo Da Silva Amorim,Ensino de Línguas,"R$           32,90","R$ 16,45","https://www.pacolivros.com.br/re-pensando-a-avaliacao-no-ensino-de-linguas-o-ponto-de-vista-dos-alunos",
Profissão Professor,Ana Paula Domingos Baladeli,Ensino de Línguas,"R$           47,90","R$ 23,95","https://www.pacolivros.com.br/profissao-professor-facetas-de-identidades-profissionais-na-formacao-inicial-de-professores-de-",
Atuação Teatral e Ensino de Língua Estrangeira,Eduardo Dias Da Silva,Ensino de Línguas,"R$           32,90","R$ 16,45","https://www.pacolivros.com.br/Atuacao-Teatral-e-Ensino-de-Lingua-Estrangeira",
A pedagogia das lutas,Luiz Gustavo Bonatto Rufino,Esportes e Lazer,"R$           34,90","R$ 17,45","https://www.pacolivros.com.br/a-pedagogia-das-lutas-caminhos-e-possibilidades",
Aspectos Multidisciplinares das Artes Marciais,Marcelo Moreira Antunes,Esportes e Lazer,"R$           38,90","R$ 19,45",https://www.pacolivros.com.br/Aspectos-Multidisciplinares-das-Artes-,
"",,,,,Marciais,
Futebol Sistêmico,Charles Ricardo Lopes,Esportes e Lazer,"R$           49,90","R$ 24,95","https://www.pacolivros.com.br/futebol-sistemico-conceitos-e-metodologias-de-treinamento",
Corpos no Limite,Alan Camargo Silva,Esportes e Lazer,"R$           44,90","R$ 22,45","https://www.pacolivros.com.br/corpos-no-limite-suplementos-alimentares-e-anabolizantes-em-academias-de-ginastica",
Educação Física e Meio Ambiente,Felipe Gustavo Santos Canciglieri,Esportes e Lazer,"R$           24,90","R$ 12,45","https://www.pacolivros.com.br/educacao-fisica-e-meio-ambiente-possibilidades-para-o-trabalho-escolar",
Teoria e Prática do Mini-Handebol,Diego Melo De Abreu,Esportes e Lazer,"R$           49,90","R$ 24,95",https://www.pacolivros.com.br/Teoria-e-Pratica-do-Mini-Handebol,
"",,,,,,
Futsal e a Pedagogia da Iniciação,João Rufino Da Silva Junior,Esportes e Lazer,"R$           29,90","R$ 14,95","https://www.pacolivros.com.br/futsal-e-a-pedagogia-da-iniciacao-uma-proposta-de-conteudos-baseada-em-vivencia-de-situacoes-",
Educação grega e jogos olímpicos,Alessandro Barreta Garcia,Esportes e Lazer,"R$           24,90","R$ 12,45","https://www.pacolivros.com.br/educacao-grega-e-jogos-olimpicos-periodo-classico-helenistico-e-romano",
Educação Física e Regime Militar,Alessandro Barreta Garcia,Esportes e Lazer,"R$           26,90","R$ 13,45",https://www.pacolivros.com.br/educacao-fisica-e-regime-militar-uma-,
"",,,,,guerra-contra-o-marxismo-cultural,
Com a nação nas mãos,Carlos Rogério Thiengo,Esportes e Lazer,"R$           32,90","R$ 16,45","https://www.pacolivros.com.br/com-a-nacao-nas-maos-a-historia-do-treinamento-de-goleiros-no-futebol-brasileiro",
"Universidade, Formação Acadêmica e o TécnicoDesportivo de Voleibol",Juliana Martins Pereira,Esportes e Lazer,"R$           32,90","R$ 16,45",https://www.pacolivros.com.br/Universidade-Formacao-Academica-e-,
"",,,,,o-Tecnico-Desportivo-de-Voleibol,
A educação física no contexto escolar,Marcelo José Alves,Esportes e Lazer,"R$           25,90","R$ 12,95",https://www.pacolivros.com.br/a-educacao-fisica-no-contexto-escolar,
"",,,,,interdisciplinando-o-conhecimento-e-construindo-os-saberes,
Saúde Escolar,Carlos Aparecido Zamai,Esportes e Lazer,"R$           46,90","R$ 23,45","https://www.pacolivros.com.br/saude-escolar-a-responsabilidade-de-ensinar",
Manual de Ginástica Artística Masculina,Leandro Da Silva Mota,Esportes e Lazer,"R$           29,90","R$ 14,95","https://www.pacolivros.com.br/Manual_de_Ginastica_Artistica_Masculina/prod-4593833/",
"",,,,,,https://www.pacolivros.com.br/o-lazer-na-escuridao-a-busca-pela-
O Lazer na Escuridão,Vânia Warwar Archanjo Moreira,Esportes e Lazer,R$,"30,90","R$ 15,45",
"",,,,,,qualidade-de-vida-daqueles-que-nao-enxergam
"",,,,,,https://www.pacolivros.com.br/educacao-fisica-cultural-inspiracao-e-
EDUCAÇÃO FÍSICA CULTURAL,Marcos Garcia Neira,Esportes e Lazer,R$,"35,90","R$ 17,95",
"",,,,,,pratica-pedagogica-2-edicao
A formação do jogador de futebol no Sport Club,,,,,,https://www.pacolivros.com.br/A-formacao-do-jogador-de-futebol-no-
"",Francisco Xavier Freire Rodrigues,Esportes e Lazer,R$,"44,90","R$ 22,45",
Internacional,,,,,,Sport-Club-Internacional
Professor de educação física e a ditadura militar no,,,,,,https://www.pacolivros.com.br/professor-de-educacao-fisica-e-a-
"",Wesley Batista Araújo,Esportes e Lazer,R$,"36,90","R$ 18,45",
Brasil,,,,,,ditadura-militar-no-brasil-comandado-ou-comandante
Alemanha,Lucas Pereira Antunes,Esportes e Lazer,R$,"42,90","R$ 21,45",https://www.pacolivros.com.br/alemanha-futebol-e-nacionalismo
"",,,,,,https://www.pacolivros.com.br/o-corpo-negado-desafios-para-a-
O corpo negado,Márcio Rocha,Esportes e Lazer,R$,"29,90","R$ 14,95",
"",,,,,,educacao-fisica
"",,,,,,https://www.pacolivros.com.br/praticas-corporais-atividade-fisica-e-
"Práticas Corporais, Atividade Física e Circo",Luiz Eduardo Benini,Esportes e Lazer,R$,"25,90","R$ 12,95",
"",,,,,,circo-do-palco-de-aberracoes-a-espetacularizacao-do-corpo
"",Mariana Baruco Machado,,,,,https://www.pacolivros.com.br/Arte-marcial-na-formacao-do-artista-
Arte marcial na formação do artista da cena,,Esportes e Lazer,R$,"45,90","R$ 22,95",
"",Andraus,,,,,da-cena
As Virtudes do Esporte na Escola,Alessandro Barreta Garcia,Esportes e Lazer,R$,"24,90","R$ 12,45",https://www.pacolivros.com.br/As-Virtudes-do-Esporte-na-Escola
Onze,Igor Savenhago,Esportes e Lazer,R$,"45,90","R$ 22,95",https://www.pacolivros.com.br/onze-futebol-e-ciencias-humanas
