"",,,,L ist,a,d,Fes,e,Li,t,a,vr,V,os,irt,L,u i,v,,aro,l,d,,o d a,,,,U 2sp,,02,,1
"",,,,Preço de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cód.,Título Cód. de Barras,Autor,,,,,,,Preço com desconto,,,,,,,,,,,,,,,,,,,,,,,
"",,,,Capa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13871,Na oficina do sociólogo artesão - aulas 20,19-2708186524927089,Boaventura de Sousa Sa,"toRs$ 89,00","R$ 44,50"
12986,Na trilha da gramática - conhecimento lin,u9ís7ti8c8o5 n2a4 9a2lf1a1b2e4tiz,a Lçuãioz eC arlos Travaglia,"R$ 81,00","R$ 40,50"
12446,"Na vida dez, na escola zero",9788524918018,Ana Lúcia Schliemann,"R$ 65,00","R$ 32,50"
11637,Natal - a noiva do sol,9788524911323,Clotilde Tavares,"R$ 41,00","R$ 20,50"
13580,Natureza do Serviço Social em Angola,9788524924972,Amor Antonio Monteir,"R$ 75,00","R$ 37,50"
11110,Necessidades humanas - subsídios à critic,d9o7s8 m85ín2i4m9o0s7 6so1c6i,i sPotyara Amazoneida Pe,"eirRa$ 67,00","R$ 33,50"
14206,Nem que a vaca tussa!,9786555550290,Luiz Henrique Matos,"R$ 55,00","R$ 27,50"
13369,"Nós, os humanos - do mundo à vida, da vi",a9 à7 8cu8l5t2u4ra922879,Carlos Rodrigues Brand,"oR$ 68,00","R$ 34,00"
12389,Nossa Bandeira!,9788524916977,Marcos Vinícius Lúcio,"R$ 47,00","R$ 23,50"
13782,Nova morfologia do trabalho no Serviço S,"c9ia7l,8 A8524926211",Raquel Raichelis,"R$ 76,00","R$ 38,00"
13961,"O gato, o rato e o pacto de paz",9788524927546,Luis Pimentel,"R$ 46,00","R$ 23,00"
13599,O livro que lê gente,9788524924965,Alexandre de Castro Go,"eRs $ 41,00","R$ 20,50"
13893,O Pintinho ruivo de raiva,9788524927133,Anderson Novello,"R$ 46,00","R$ 23,00"
11967,O que é a pergunta?,9788524914430,Mario Sergio Cortella,"R$ 52,00","R$ 26,00"
12713,O que é cultura popular?,9788524919688,Moreira de Acopiara,"R$ 47,00","R$ 23,50"
12934,O que é interdisciplinaridade?,9788524920561,Ivani Fazenda,"R$ 65,00","R$ 32,50"
13216,O que é o Ecossocialismo?,9788524922091,Michael Löwy,"R$ 46,00","R$ 23,00"
14225,O que faço com esse buraco?,9786555550399,Marilu Rodrigues,"R$ 47,00","R$ 23,50"
12443,Ódio ao Ocidente,9788524918070,Jean Ziegler,"R$ 73,00","R$ 36,50"
12081,Oficinas de dança e expressão corporal - p,r9a7 o8 8E5n2si4n9o1 5192,Ivo Ribeiro de Sá,"R$ 41,00","R$ 20,50"
13954,Onde? Onde? Onde é que o sol se escond,?9788524927416,Sérgio Meurer,"R$ 52,00","R$ 26,00"
12884,Oralidade e alfabetização - uma nova abor,a9g7e8m85 d2a4 9a2lf0a3b0e1ti,a Clçlaãuodemir Belintane,"R$ 68,00","R$ 34,00"
12833,Organização escolar e democracia radical,P9a7u8lo85 F2r4e9ir2e0 e1 a4 1,Licínio C. Lima,"R$ 46,00","R$ 23,00"
12364,"Orientação educacional, A - conflito de pa",a9d7ig8m85a2s 4e9 a1l7te0r2n8a,i vMasír ian Paura S. Zippin,"rinsRp$u 7n1,00","R$ 35,50"
13824,Orientação profissional  - A abordagem só,io9-7h8is8t5o2r4ic9a26549,Silvio Duarte Bock,"R$ 65,00","R$ 32,50"
13001,"Ovelha negra da Rita, A",9788524920448,Silvana de Menezes,"R$ 47,00","R$ 23,50"
11602,Pais e Mães,9788524914898,Nelson Albissú,"R$ 46,00","R$ 23,00"
12120,Palmares - a luta pela liberdade (em quad,in9h7o8s8)524915604,Eduardo Vetillo,"R$ 47,00","R$ 23,50"
11903,"Palmas - encantos, belezas e oportunidad",s9788524913525,Rise Rank,"R$ 41,00","R$ 20,50"
12035,"Pano de boca, O",9788524914720,Thais Linhares,"R$ 46,00","R$ 23,00"
11240,Para ensinar e aprender Geografia,9788524913488,Nídia Nacib Pontuschka,"R$ 78,00","R$ 39,00"
12419,Para uma revolução democrática da justiç,9788524916588,Boaventura de Sousa Sa,"toRs$ 52,00","R$ 26,00"
11584,Parceria na formação de professores,9788524911224,Erineu Foerste,"R$ 63,00","R$ 31,50"
12610,Passado e presente dos verbos ler e escre,e9r788524918803,Emilia Ferreiro,"R$ 41,00","R$ 20,50"
12276,"Paulinho, o menino que escreveu uma no",a 9h7is8t8ó5r2ia4916717,Silmara Rascalha Casad,"iR$ 47,00","R$ 23,50"
13377,Pedagogia - diálogo e conflito,9788524923371,Moacir Gadotti,"R$ 63,00","R$ 31,50"
11914,Pedagogia como ciência da educação,9788524913570,Maria Amélia Santono F,"anRc$o 63,00","R$ 31,50"
12585,Pedagogia do alfabetizar letrando - da ora,id9a7d8e8 à5 2e4sc9r1it8a650,Eglê Pontes Franchi,"R$ 68,00","R$ 34,00"
11023,"Pedagogia e pedagogos, para quê?",9788524906978,José Carlos Libâneo,"R$ 65,00","R$ 32,50"
12664,Pedagogia e prática docente,9788524919381,Maria Amélia Santono F,"anRc$o 71,00","R$ 35,50"
12482,Pedagogia escolar - coordenação pedagóg,ca9 7e8 g8e5s2t4ã9o1 e8d2u9c2a,i oUnmabl erto de Andrade Pi,"toR$ 63,00","R$ 31,50"
12479,Pedagogia universitária - caminhos para a,o9r7m8a8ç5ã2o4 d9e1 8p0ro25fe,sSoerlemsa Garrido Pimenta,"R$ 71,00","R$ 35,50"
11425,Pedro compra tudo (e Aninha dá recados),9788524914904,Maria de Lourdes Coelh,"R$ 41,00","R$ 20,50"
12887,Pela mão de Alice - o social e o político na,ó9s7-8m8o5d2e4r9n2i0d3a2d5e,Boaventura de Sousa Sa,"toRs$ 95,00","R$ 47,50"
13868,Pensando a política com Derrida - Respon,"ab97ili8d8a5d2e4, 9tr2a6d9u9ç0ã",",Alice Casimiro Lopes","R$ 76,00","R$ 38,00"
13095,Pequena história da ditadura brasileira (1,649-718988552)4921971,José Paulo Netto,"R$ 76,00","R$ 38,00"
13029,"Pequena história de amor, uma",9788524921636,Zuleika de Almeida Pra,"oR$ 52,00","R$ 26,00"
12384,Pesquisa - princípio científico e educativo,9788524916854,Pedro Demo,"R$ 46,00","R$ 23,00"
12886,Pesquisa educacional - quantidade-qualid,d9e788524920226,José Camilo dos Santos,"ilhRo$ 46,00","R$ 23,00"
12094,"Pesquisa em educação matemática, A - re",e9rc7u8s8s5õ2e4s9 e1m52 s7a7la,d Reu te Borba,"R$ 71,00","R$ 35,50"
12851,Pesquisa em serviço social - utopia e reali,ad97e88524920264,Aglair Alencar Setubal,"R$ 65,00","R$ 32,50"
14227,Pesquisa em Serviço Social e Temas Conte,9p7o8râ6n5e5o5s550269,Denise Bomtempo B. d,"CaRrv$a 7lh2o,00","R$ 36,00"
13655,Planejamento dialógico - como construir o,p9r7o8je8t5o2 p4o9l2ít5ic2o1-4,Paulo Roberto Padilha,"R$ 63,00","R$ 31,50"
12930,Pobreza e Serviço Social - diferentes conc,p9çõ7e8s8 5e2 c4o9m2p05ro9m2 i,sLousa na Siqueira,"R$ 76,00","R$ 38,00"
13823,Poeira das Estrelas,9788524926259,Clara haddad,"R$ 41,00","R$ 20,50"
11782,Política Social - fundamentos e história,9788524912597,Elaine Rossetti Behring,"R$ 67,00","R$ 33,50"
13271,"Política Social Brasileira no Século XXI, A-",p9r7e8v8a5lê2n4c9ia2 2d9o4s 7,Maria Carmelita Yazbek,"R$ 69,00","R$ 34,50"
10180,"Política social do estado capitalista, A - as",u9n7çõ88e5s 2d4a9 p0r2e3v7id6ê,cViiac ente de Paula Faleir,"sR$ 67,00","R$ 33,50"
13392,Política social no capitalismo tardio,9788524923227,Elaine Rossetti Behring,"R$ 67,00","R$ 33,50"
11405,"Política social, família e juventude - uma q",e9s7t8ão85 d2e4 d9i1r0e2it9o6s,Maurílio Castro de Mat,"sR$ 76,00","R$ 38,00"
12477,Políticas educacionais - questões e dilema,9788524916342,Jefferson Mainardes,"R$ 75,00","R$ 37,50"
12761,Políticas focalizadas de transferência de r,d9a7 8- 8c5o2n4te9x1t9o5s1 e0,Barbara Cobo,"R$ 75,00","R$ 37,50"
11781,Políticas públicas de trabalho e renda no B,a9s7il8 c8o5n2t4e9m1p2o6r1â0n,oMaria Ozanira da Silva,"SilRva$ 72,00","R$ 36,00"
13705,Políticas públicas e educação de jovens e,d9u7lt8o8s 5n2o4 B92ra5s7il95,Cláudia Borges Costa,"R$ 65,00","R$ 32,50"
13608,Por dentro da escola pública,9788524925030,Vitor Henrique Paro,"R$ 89,00","R$ 44,50"
12055,Por que e para que aprender a matemátic,?9788524914980,Veleida Anahí da Silva,"R$ 52,00","R$ 26,00"
11794,Porto Velho - a cidade erguida nos trilhos,a9 e7s8p8e5r2a4n9ç1a0449,Emmanoel Gomes,"R$ 41,00","R$ 20,50"
12811,"Prática do serviço social, A - cotidiano, for",9aç7ã8o8 5e2 a4l9te1r9n9a3t0iv,sA naa  Maria de Vasconce,"osR$ 105,00","R$ 52,50"
12644,"Prática dos orientadores educacionais, A",9788524918827,Mírian Paura S. Zippin,"rinsRp$u 6n5,00","R$ 32,50"
12947,Práticas de alfabetização na educação de j,v9e7n8s8 e5 2a4d9u2lt0o5s30,Raquel da Silva Rocha,"R$ 46,00","R$ 23,00"
12151,Práticas de oralidade na sala de aula,9788524915697,Cléo Busato,"R$ 41,00","R$ 20,50"
12926,Práticas interdisciplinares na escola,9788524920554,Ivani Fazenda,"R$ 63,00","R$ 31,50"
13927,Práticas pedagógicas em imagens e narrat,va9s788524927348,Nilda Alves,"R$ 57,00","R$ 28,50"
12367,"Preconceito contra a ""Mulher"" - diferença",p9o7e8m85a2s 4e9 c1o7r0p4o2s,Sandra Azerêdo,"R$ 41,00","R$ 20,50"
12471,Preconceito contra a filiação adotiva,9788524917325,Carmen Eiterer,"R$ 41,00","R$ 20,50"
12653,Preconceito contra a origem geográfica e,e9 l7u8g8a5r 2- 4a9s1 f9ro1n1t4e,r aDsu drvaa l Muniz de Albuq,"erqRu$e  5J2r.,00","R$ 26,00"
12654,Preconceito contra homossexualidades - a,h9ie7r8a8rq52u4ia9 d1a8 971,Marco Aurélio Máximo,"raRd$o 52,00","R$ 26,00"
12878,Preconceito contra o analfabeto,9788524920134,Ana Maria de Oliveira G,"lvãRo$ 45,00","R$ 22,50"
13869,"Pré-escola popular - Buscando caminhos,",n9t7em88 5e 2h4o9je27010,Léa Tiriba,"R$ 75,00","R$ 37,50"
13907,Prefixação na língua portuguesa contemp,râ9n7e8a8524927201,Graça Rio-Torto,"R$ 68,00","R$ 34,00"
12719,Previdência social no Brasil - (des)estrutur,ç9ã7o8 d8o5 2tr4a9b1a9lh5o34 e,Maria Lucia Lopes da Sil,"a R$ 92,00","R$ 46,00"
13813,Princesas em greve!,9788524926754,Thais Linhares,"R$ 46,00","R$ 23,00"
12003,Problema de aprendizagem na alfabetizaç,o9 e7 8in8t5e2r4ve9n1ç4ã4o9 2e,c Molaria Irene Miranda,"R$ 63,00","R$ 31,50"
12425,"Professor diante da violência sexual, O",9788524917752,Tatiana Savoia Landini,"R$ 45,00","R$ 22,50"
12645,Professor diante das relações de gênero n,e9d7u8c8a5ç2ã4o9 f1ís9i1c5a 2,Luciano Nascimento Co,"sinRo$ 45,00","R$ 22,50"
12650,"Professor e a dislexia, O",9788524919169,Mauro Muszkat,"R$ 45,00","R$ 22,50"
13569,"Professor e as vulnerabilidades infantis, O",9788524924538,Marcos Cezar de Freitas,"R$ 54,00","R$ 27,00"
12649,"Professor e o aluno com deficiência, O",9788524919138,Maria Aparecida Leite S,"arRe$s 54,00","R$ 27,00"
12393,Professor e o combate à alienação impost,", 9O788524916878",Ezequiel Theodoro da Si,"vaR$ 45,00","R$ 22,50"
12152,Professor reflexivo no Brasil - gênese e crí,ic9a7 d8e8 5u2m4 9co15n7ce8i9t,Evandro Ghedin,"R$ 73,00","R$ 36,50"
13870,Professor: artesão ou operário?,9788524927003,Vitor Henrique Paro,"R$ 54,00","R$ 27,00"
12139,Professores reflexivos em uma escola refl,xi9v7a88524915987,Isabel Alarcão,"R$ 45,00","R$ 22,50"
13408,Profissão docente - profissionalidade e au,o9rr7e8g8u5la2ç4ã9o23388,A. Reis Monteiro,"R$ 76,00","R$ 38,00"
13256,Programas de transferência de renda na A,9é7ri8c8a5 L2a4ti9n2a3 e0 5C0a,i bMearia Ozanira da Silva,"SilRva$ 69,00","R$ 34,50"
13982,Projeto Ético-político do Serviço Social Bra,l9e7ir8o8524927553,Maria Beatriz Costa Abr,"mRid$e s73,00","R$ 36,50"
13772,Psicoativos (drogas) e serviço social - uma,r9ít7ic8a8 5a2o4 p9r2o5ib9i3c1io,iCsrmisotina Brites,"R$ 72,00","R$ 36,00"
12937,Psicodiagnóstico interventivo - evolução d,9u7m8a8 5p2rá4t9ic2a0646,Silvia Ancona - Lopez,"R$ 65,00","R$ 32,50"
14299,Psicologia & Cultura,9786555550603,Ana Flávia do Amaral,"R$ 45,00","R$ 22,50"
13413,"Psicopedagogo na escola, O",9788524923555,Elcie F. Salzano Masini,"R$ 54,00","R$ 27,00"
12382,Psicoterapia e brasilidade,9788524917417,Valdemar Augusto Ang,"ramR$i- C7a5m,0o0n","R$ 37,50"
13078,Pulo de bicho,9788524921544,Carla Caruso,"R$ 46,00","R$ 23,00"
13068,"Puns, punzinhos e pumpunzões",9788524920707,Almir Correia,"R$ 46,00","R$ 23,00"
13549,Qualidade do ensino e formação do profe,so9r7a8d8o5 2- 4u9m2a4 3m0u9d,nFrçan cisco Imbernón,"R$ 68,00","R$ 34,00"
12461,Quanto vale uma vida?,9788524917523,Edson Gabriel Garcia,"R$ 58,00","R$ 29,00"
13609,Quem mexeu na minha bagunça ?,9788524925023,Celi Piernikarz,"R$ 55,00","R$ 27,50"
14229,Racismo na Infância,9786555550184,Marcia Campos Eurico,"R$ 63,00","R$ 31,50"
11702,Recife,9788524910463,Lenice Gomes,"R$ 46,00","R$ 23,00"
13826,Reconfigurar a escola - transformar a edu,aç9ã7o88524926679,José Pacheco,"R$ 52,00","R$ 26,00"
13374,"Redesenhando o desenho - educadores, p",lí9t7ic8a8 e5 2h4is9t2ó3ri0a43,Ana Mae Barbosa,"R$ 93,00","R$ 46,50"
12138,Reflexões sobre alfabetização,9788524915871,Emilia Ferreiro,"R$ 45,00","R$ 22,50"
10276,Reforma sanitária - em busca de uma teor,a9788524901898,Sonia Fleury Teixeira,"R$ 69,00","R$ 34,50"
12481,Relações entre bebês e adultos na creche,o9 7cu8i8d5a2d4o9 c1o7m65o3 é,iDcaniela Guimarães,"R$ 68,00","R$ 34,00"
12357,Relações sociais e serviço social no Brasil -,e9sb7o8ç8o5 2d4e9 u1m70a6 6,Marilda Villela Iamamo,"oR$ 81,00","R$ 40,50"
13832,Renda básica - Uma proposta radical para,m97a8 s8o5c2ie4d9a2d6e8 7li7vr,Peh ilippe Van Parijs,"R$ 95,00","R$ 47,50"
12904,Renovação e conservadorismo no serviço,o9c7ia8l8 -5 e2n4s9a1io9s8 c3r1ít,c Mosarilda Villela Iamamo,"oR$ 72,00","R$ 36,00"
13492,"República Brasileira 1951-2010, A - de Get",l9io7 8a 8L5u2la4923616,Evaldo Vieira,"R$ 115,00","R$ 57,50"
10963,Revista Serviço Social & Sociedade  53,9000000109636,Vários autores,"R$ 39,00","R$ 19,50"
10992,Revista Serviço Social & Sociedade  57,9000000109926,Vários autores,"R$ 39,00","R$ 19,50"
11041,Revista Serviço Social & Sociedade  59,9000000110410,Vários autores,"R$ 39,00","R$ 19,50"
11042,Revista Serviço Social & Sociedade  60,9000000110427,Vários autores,"R$ 39,00","R$ 19,50"
11043,Revista Serviço Social & Sociedade  61,9000000110434,Vários autores,"R$ 39,00","R$ 19,50"
11045,Revista Serviço Social & Sociedade  63,9000000110458,Vários autores,"R$ 39,00","R$ 19,50"
11046,Revista Serviço Social & Sociedade  64,9000000110465,Vários autores,"R$ 39,00","R$ 19,50"
11141,Revista Serviço Social & Sociedade  65,9000000111417,Vários autores,"R$ 39,00","R$ 19,50"
11220,Revista Serviço Social & Sociedade  72,9000000112209,Vários autores,"R$ 39,00","R$ 19,50"
11364,Revista Serviço Social & Sociedade  73,9000000113640,Vários autores,"R$ 39,00","R$ 19,50"
11567,Revista Serviço Social & Sociedade  81,9000000115675,Vários autores,"R$ 39,00","R$ 19,50"
11568,Revista Serviço Social & Sociedade  82,9000000115682,Vários autores,"R$ 39,00","R$ 19,50"
11739,Revista Serviço Social & Sociedade  86,9000000117396,Vários autores,"R$ 39,00","R$ 19,50"
11797,Revista Serviço Social & Sociedade  89,9000000117976,Vários autores,"R$ 39,00","R$ 19,50"
11941,Revista Serviço Social & Sociedade  94,9000000119413,Vários autores,"R$ 39,00","R$ 19,50"
11981,Revista Serviço Social & Sociedade  95,9000000119819,Vários autores,"R$ 39,00","R$ 19,50"
12014,Revista Serviço Social & Sociedade  96,9000000120143,Vários autores,"R$ 39,00","R$ 19,50"
12529,Revista Serviço Social & Sociedade 108,9000000125292,Vários autores,"R$ 39,00","R$ 19,50"
12572,Revista Serviço Social & Sociedade 109,9000000125728,Vários autores,"R$ 39,00","R$ 19,50"
12801,Revista Serviço Social & Sociedade 113,9000000128019,Vários autores,"R$ 39,00","R$ 19,50"
12802,Revista Serviço Social & Sociedade 114,9000000128026,Vários autores,"R$ 39,00","R$ 19,50"
12804,Revista Serviço Social & Sociedade 116,9000000128040,Vários autores,"R$ 39,00","R$ 19,50"
12908,Revista Serviço Social & Sociedade 117,9000000129085,Vários autores,"R$ 39,00","R$ 19,50"
12909,Revista Serviço Social & Sociedade 118,9000000129092,Vários autores,"R$ 39,00","R$ 19,50"
12993,Revista Serviço Social & Sociedade 120,9000000129931,Vários autores,"R$ 39,00","R$ 19,50"
13096,Revista Serviço Social & Sociedade 121,9000000130968,Vários autores,"R$ 39,00","R$ 19,50"
13097,Revista Serviço Social & Sociedade 122,9770101662001,Vários autores,"R$ 39,00","R$ 19,50"
13264,Revista Serviço Social & Sociedade 123,9000000132641,Vários autores,"R$ 39,00","R$ 19,50"
13265,Revista Serviço Social & Sociedade 124,9000000132658,Vários autores,"R$ 39,00","R$ 19,50"
13604,Revista Serviço Social & Sociedade 129,9000000136038,Vários autores,"R$ 39,00","R$ 19,50"
13605,Revista Serviço Social & Sociedade 130,9000000136052,Vários autores,"R$ 39,00","R$ 19,50"
13730,Revista Serviço Social & Sociedade 131,9000000137301,Vários autores,"R$ 39,00","R$ 19,50"
13731,Revista Serviço Social & Sociedade 132,9000000137318,Vários autores,"R$ 39,00","R$ 19,50"
13732,Revista Serviço Social & Sociedade 133,9000000137325,Vários autores,"R$ 39,00","R$ 19,50"
13886,Revista Serviço Social & Sociedade 134,9000000138865,Vários autores,"R$ 39,00","R$ 19,50"
11980,Rio Branco - de seringal a capital,9788524912757,Marcos Vinícius Neves,"R$ 41,00","R$ 20,50"
12029,Rio de Janeiro - a cidade maravilhosa,9788524914911,Márcia Noêmia Guimar,"esR$ 41,00","R$ 20,50"
13002,Rondon - o desbravador do Brasil,9788524920769,Eduardo Vetillo,"R$ 49,00","R$ 24,50"
13384,Saber profissional e poder institucional,9788524923289,Vicente de Paula Faleir,"sR$ 65,00","R$ 32,50"
13916,Saberes e afetos do ser professor,9788524927263,Emilia Cipriano Sanches,"R$ 46,00","R$ 23,00"
12687,Saberes pedagógicos e atividade docente,9788524919367,Selma Garrido Pimenta,"R$ 76,00","R$ 38,00"
11705,Salvador - a primeira capital do Brasil,9788524912764,Antonietta D'Aguiar Nu,"esR$ 41,00","R$ 20,50"
12105,"São José de Ribamar - nossa história, noss",c9u7l8tu8r5a2 e4 9n1o5s4sa8 2g,n Atnetônio José Ferreira M,"ranRd$a 41,00","R$ 20,50"
11875,São Luís - azulejos e poesia,9788524913327,Antônio Carlos Lima,"R$ 41,00","R$ 20,50"
12034,São Paulo - de colina a cidade,9788524914867,Amir Piedade,"R$ 46,00","R$ 23,00"
13651,"Sapo e a lagarta, O",9788524925283,Walter Lara,"R$ 41,00","R$ 20,50"
12943,Saúde e Serviço Social no capitalismo - fun,a9m78e8n5t2o4s 9s2ó1ci1o8-6,Maria Inês Souza Bravo,"R$ 64,00","R$ 32,00"
13930,"Saúde mental, desenvolvimento e subjetiv",d9a7d8e8: 5d2a4 p9a2t7o2lo7g0i,a Dçãaon iel Magalhães Goul,"rtR$ 55,00","R$ 27,50"
12935,"Saúde, Serviço Social, movimentos sociais",9c7o8n8se5l2h4o9s2: 0d7e7sa6fi,Ms aria Inês Souza Bravo,"R$ 78,00","R$ 39,00"
13042,Se Deus fosse um ativista dos direitos hu,an9o78s8524921773,Boaventura de Sousa Sa,"toRs$ 63,00","R$ 31,50"
14329,"Seguridade Social, Previdência e Serviço S",c9ia7l86555550993,Ana Maria Baima Cartax,"R$ 65,00","R$ 32,50"
12968,Sequestro em Urbana,9788524921384,Severino Rodrigues,"R$ 46,00","R$ 23,00"
13664,Ser docente en una sociedad compleja - L,d9if7íc8i8l 5ta2r4e9a2 d5e5 5e9n,e Fñrarncisco Imbernón,"R$ 58,00","R$ 29,00"
13901,"Serviço Social dentro da prisão, O",9788524927195,André Luz Augusto da S,"lvaR$ 62,00","R$ 31,00"
13382,"Serviço Social e a psicologia no judiciário,",9- 7c8o8n5st2r4u9in2d3o2 1sa0,"e Ereusn,i ce Teresinha Fáver","R$ 73,00","R$ 36,50"
14166,Serviço Social e Educação Profissional e Te,n9o7l8ó8g5ic2a4927492,Amanda Machado dos,"antRo$s  6D5u,a0r0te","R$ 32,50"
12676,Serviço Social e ética - convite a uma nova,p9rá7x8i8s524919213,Dilséa Adeodata Bonett,"R$ 73,00","R$ 36,50"
12520,Serviço Social e Filosofia - das origens a Ar,x9á788524917691,Antônio Geraldo de Ag,"iarR$ 65,00","R$ 32,50"
13902,Serviço Social e Interdisciplinaridade,9788524927164,Jeanete Liasch Martins,"e SRá$ 63,00","R$ 31,50"
12546,"Serviço Social e o popular, O - resgate teó",ic9o7-m88e5t2o4d9o1ló8g5i2co0,oMaria Ozanira da Silva,"SilRva$ 78,00","R$ 39,00"
12531,Serviço Social e reforma sanitária - lutas s,ci9a7is8 8e5 p2r4á9ti1c8a5s 06,Maria Inês Souza Bravo,"R$ 76,00","R$ 38,00"
11780,Serviço Social e saúde - formação e trabal,o9 p7r8o8f5is2s4io9n1a2l665,Ana Elizabete Mota,"R$ 81,00","R$ 40,50"
11868,Serviço Social e saúde mental - uma anális,9in7s8ti8t5u2ci4o9n1a3l 1d3a6 p,áJtoiscéa Augusto Bisneto,"R$ 67,00","R$ 33,50"
11880,Serviço Social em tempo de capital fetiche,- 9c7a8p8it5a2l 4fi9n1a3n4ce5i7r,",  Marilda Villela Iamamo","oR$ 92,00","R$ 46,00"
13650,Serviço Social ética e saúde - reflexões par,9o7 e8x8e5r2cí4c9io2 5252,Maurílio Castro de Mat,"sR$ 63,00","R$ 31,50"
14280,"Serviço Social na Contemporaneidade, O",9788524927669,Marilda Villela Iamamo,"oR$ 78,00","R$ 39,00"
13795,Serviço social na Defensoria Pública - Potê,c9ia7s8 8e5 r2e4si9s2tê6n3c9i6as,Luiza Aparecida de Barr,"sR$ 54,00","R$ 27,00"
13388,"Serviço Social na era dos serviços, O",9788524923333,Ursula M. S. Karsch,"R$ 65,00","R$ 32,50"
14112,"Serviço Social na História: América Latina,",f9r7ic8a8 e5 2E4u9ro27p5a77,Maria Carmelita Yazbek,"R$ 95,00","R$ 47,50"
13903,Serviço Social na Justiça de Família - dema,d9a7s8 c8o5n2t4e9m2p71o7râ1n,aDsa lva Azevedo de Gois,"R$ 62,00","R$ 31,00"
12280,Serviço Social na reestruturação produtiva,"O97 -8 e8s5p2a4ç9o1s,6 632",Lucia M. B. Freire,"R$ 76,00","R$ 38,00"
13536,Serviço Social no Brasil - História de resist,n9ci7a8s8 e5 d2e4 9r2u4p4tu6r0a,c Momar ia Liduina de Oliveir,"e RS$il v7a8,00","R$ 39,00"
11735,"Serviço Social, política social e trabalho - d",s9a7f8io8s5 e2 4p9e1rs2p6e0c3ti,aLsú cia Maria de Barros F,"eirRe$ 58,00","R$ 29,00"
12383,"Serviço Social, tecnologia da informação e",tr9a7b8a8lh5o24917363,Renato Veloso,"R$ 69,00","R$ 34,50"
11673,"Serviços de proteção social, Os - um estud",9co78m8p5a2r4a9d1o1 e8n4t2r,Egli Muniz,"R$ 76,00","R$ 38,00"
12417,Sete saberes necessários à educação do fu,"u9r7o8, 8O5s24917547",Edgar Morin,"R$ 45,00","R$ 22,50"
13876,Sigilo e ética do/a assistente social,9788524927072,Neide A. Fernandes,"R$ 67,00","R$ 33,50"
12174,Síndrome da alienação parental - um novo,te9m78a8 n5o24s 9ju1í6zo2s5 0d,Analicia Martins de Sou,"aR$ 67,00","R$ 33,50"
13971,Sistema Único de Assistência Social (SUAS),n9o7 N88o5rt2e4 e9 2N7o4r8d5e,"t Me, aria Ozanira da Silva","SilRva$ 78,00","R$ 39,00"
13654,Sistema Único de Assistência Social no Bra,il9 -7 u8m85a2 r4e9a2li5d2a4d5e,Bme renice Rojas Couto,"R$ 76,00","R$ 38,00"
14169,Sistema Único de Assistência Social no Bra,"il9, 7O8 8- 5D2is4p9u2t7a6s 0e7",Berenice Rojas Couto,"R$ 89,00","R$ 44,50"
13917,Sistema único de assistência social SUAS:,am97in8h8o52s 4d9e2 u7m18a8,Kellen Alves Gutierres,"R$ 65,00","R$ 32,50"
11949,"Só sei que nada sei - Sócrates, Platão e Ari",tó9t7e8l8e5s24913280,Silvana de Menezes,"R$ 52,00","R$ 26,00"
13091,Sobre notas escolares - distorções e possi,il9id7a8d8e5s24921834,Cipriano Luckesi,"R$ 46,00","R$ 23,00"
12537,Subjetividade e saúde - superando a clínic,d9a7 8p8a5to2l4o9g1ia8490,Fernando González Rey,"R$ 59,00","R$ 29,50"
12056,Supervisão de estágio em Serviço Social -,e9sa7f8io8s5 2p4a9ra1 4a9 28,Alzira Maria Baptista Le,"goRy$ 69,00","R$ 34,50"
11342,Supervisão e orientação educacional - per,p9e7ct8i8va5s2 4d9e1 i3n7te6g1r,ç Mãoír ian Paura S. Zippin,"rinsRp$u 5n7,00","R$ 28,50"
10726,Supervisão em Serviço Social - o superviso,", 9s7u8a 8r5e2la4ç9ã0o5 e2 2se3",s  Marta A. Feiten Buriolla,"R$ 65,00","R$ 32,50"
12574,Sustentabilidade e educação - um olhar d,e9c7o8lo8g5i2a4 p9o1l8ít6ic6a7,Carlos Frederico Bernar,"o LRo$u 4r6ei,r0o0","R$ 23,00"
14201,Tecendo Laços:,9786555550191,Silmara Rascalha Casad,"iR$ 46,00","R$ 23,00"
13504,Tecnologias digitais da informação e com,ni9c7a8ç8ão52 e4 p9a2r4t2ic2ip4,ç Dãoe nise Bértoli Braga,"R$ 72,00","R$ 36,00"
13619,Tem gente aqui!,9788524925146,Silmara Rascalha Casad,"iR$ 47,00","R$ 23,50"
12670,Temas de pedagogia - diálogos entre didát,c9a7 e8 c8u5r2r4íc9u1lo9428,José Carlos Libâneo,"R$ 95,00","R$ 47,50"
13706,Temática da cultura africana e afro-brasile,ra9 7n8a8 l5it2e4ra9t2u5r7a6 p4a,aE liane Debus,"R$ 45,00","R$ 22,50"
11486,"Tempo no cotidiano infantil, O - perspecti",a9s 7d8e8 p5e2s4q9u1i0sa6 3e0 e,tAundnoa  Bandioli,"R$ 64,00","R$ 32,00"
14207,Tempos de isolamento:,9786555550313,José Xavier Cortez,"R$ 32,00","R$ 16,00"
13814,Téo e Daniel,9788524926372,Silvana de Menezes,"R$ 45,00","R$ 22,50"
