9788578660727,9788578660727,ETICA E POLITICA,ROBERTO SATURNINO BRAGA,"28,00",50,"14,00"
9788578660277,9788585910277,"EXPERIENCIA DO ESPACO NA FISICA CONTEPORANEA, A",GASTON BACHELARD,"40,00",50,"20,00"
9788578661076,9788578661076,FILME: POR UMA TEORIA EXPANDIDA DO CINEMA,PHILIPPE-ALAIN MICHAUD,"75,00",50,"37,50"
9788585910518,9788585910518,"FILOSOFO E A POLITICA,O",NORBERTO BOBBIO,"108,00",50,"54,00"
9788585910075,9788585910075,FISICA ATOMICA E CONHECIMENTO HUMANO,NIELS BOHR,"49,00",50,"24,50"
9788585910112,9788585910112,"FORMACAO DO ESPIRITO CIENTIFICO,A",GASTON BACHELARD,"92,00",50,"46,00"
9788578660383,9788578660383,FRAGMENTOS DE UM CREPUSCULO FERIDO,CELESTIN MONGA,"44,00",50,"22,00"
9788589216630,9788589216630,FRATERNIDADE,MARIA ROSARIA MANIERI,"31,00",50,"15,50"
9788578660826,9788578660826,FRESTAS: A TEORIZACAO EM UM PAIS PERIFERICO,LUIZ COSTA LIMA,"82,00",50,"41,00"
9788585910662,9788585910662,"FUNDADORES DA ASTRONOMIA MODERNA, OS",JOSEPH BERTRAND,"75,00",50,"37,50"
9788585910839,9788585910839,FUTURO PASSADO,REINHART KOSELLECK,"97,00",50,"48,50"
9788585910426,9788585910426,GENESE E ESTRUTURA DE O CAPITAL,ROMAN ROSDOLSKY,"106,00",50,"53,00"
9788585910563,9788585910563,GILLES DELEUZE:O PENSADOR NOMADE,REGINA SCHOPKE,"64,00",50,"32,00"
9788585910785,858591078X,GLOBALIZACAO O FIM DE UM CICLO,KOSTAS VERGOPOULOS,"59,00",50,"29,50"
9788578660499,9788578660499,GRACIOSIDADE E ESTAGNACAO - ENSAIOS ESCOLHIDOS,HANS ULRICH GUMBRECHT,"44,00",50,"22,00"
9788578660710,9788578660710,"HISTORIA DOS CAVALEIROS TEMPLARIOS E DO TEMPLO, A",CHARLES ADDISON,"92,00",50,"46,00"
9788585910525,9788585910525,"HISTORIA QUIMICA DE UMA VELA,A",MICHAEL FARADAY,"53,00",50,"26,50"
9786556390062,9786556390062,HISTORIAS DE CONCEITOS,REINHART KOSELLECK,"106,00",50,"53,00"
9788578661083,9788578661083,"HOMEM POS-ORGANICO, O",PAULA SIBILIA,"75,00",50,"37,50"
9788585910693,9788585910693,IGNACIO RANGEL VOL.I,CESAR BENJAMIN (ORG.),"106,00",50,"53,00"
9788585910709,9788585910709,IGNACIO RANGEL VOL.II,CESAR BENJAMIN (ORG.),"106,00",50,"53,00"
9788578660796,9788578660796,IMAGEM SOBREVIVENTE: HISTORIA DA ARTE E TEMPO DOS,GEORGES DIDI-HUBERMAN,"122,00",50,"61,00"
9788578660925,9788578660925,"IMAGEM, ICONE, ECONOMIA",MARIE-JOSÉ MONDZAIN,"77,00",50,"38,50"
9788578660086,9788578660086,"IMAGINACAO DIALETICA, A",MARTIN JAY,"104,00",50,"52,00"
9788578660734,9788578660734,INTRODUCAO A ARISTOTELES,GIOVANNI REALE,"69,00",50,"34,50"
9788578660390,9788578660390,INTRODUCAO A CONFUCIO,RICHARD WILHELM /SIMA QIAN/ KU HU,"G MING50,00",50,"25,00"
9788578660932,9788578660932,INTRODUCAO A HUSSERL,JOAQUIN XIRAU,"75,00",50,"37,50"
9788578660819,9788578660819,INTRODUCAO A LEVI STRAUSS,FREDERIC KECK,"95,00",50,"47,50"
9788578660437,9788578660437,INTRODUCAO A SCHOPENHAUER,ADOLPHE BOSSERT,"85,00",50,"42,50"
9788578661243,9788578661243,ITINERANCIA,ROBERTO SATURNINO BRAGA,"44,00",50,"22,00"
9788578660956,9788578660956,"JOVEM GRAMSCI, O",LEONARDO RAPONE,"102,00",50,"51,00"
9788578660420,9788578660420,"KANT, RAWLS E O UTILITARISMO: JUSTICA E BEM NA FIL",ANTONIO FREDERICO SATURNINO BR,"GA69,00",50,"34,50"
9788589216319,9788589216319,LEONARDO ENTRE NOS,GIORGIO BARATTA,"38,00",50,"19,00"
9788585910105,9788585910105,"LONGO SECULO XX,O",GIOVANNI ARRIGHI,"102,00",50,"51,00"
9788578660161,9788578660161,LTI A LINGUAGEM DO TERCEIRO REICH,VICTOR KLEMPERER,"102,00",50,"51,00"
9788578660116,9788578660116,MACHADO DE ASSIS (1908-2008),JULIO DINIZ (ORG),"34,00",50,"17,00"
9788578660413,9788578660413,"MANIFESTO LATINO-AMERICANO E OUTROS ENSAIOS, O",RAUL PREBISCH,"106,00",50,"53,00"
9788578660482,9788578660482,MAOME E A ASCENSÃO DO ISLA,DAVID SAMUEL MARGOLIOUTH,"90,00",50,"45,00"
9788578660321,9788578660321,MAOME E CARLOS MAGNO: O IMPACTO DO ISLA SOBRE A,HENRI PIRENNE,"75,00",50,"37,50"
9788585910129,9788585910129,"MAPA DA IDEOLOGIA, UM",SLAVOJ ZIZEK,"90,00",50,"45,00"
9788585910365,9788585910365,"MAPA DA QUESTAO NACIONAL, UM",GOPAL BALAKRISHNAN (ORG),"90,00",50,"45,00"
9788578660079,9788578660079,METAFORA E MELANCOLIA: ENSAIOS MEDICO-FILOSOFICO,JACKIE PIGEAUD,"49,00",50,"24,50"
9788578661199,9788578661199,MIDIAS OPTICAS,FRIEDRICH KITTLER,"88,00",50,"44,00"
9788585910327,8585910321,MONTEIRO LOBATO - O EDITOR DO BRASIL,CASSIANO NUNES,"27,00",50,"13,50"
9788585910419,9788585910419,"MUNDO COMO VONTADE E REPRESENTACAO,O",ARTHUR SCHOPENHAUER,"99,00",50,"49,50"
9788585910167,9788585910167,NA CASA DE MEU PAI,KWAME ANTHONY APPIAH,"88,00",50,"44,00"
