9788564433083,MOVIMENTO OPERARIO O,RUY MOREIRA,"45,00",50,"22,50"
9786587145082,MOVIMENTOS SOCIAIS NA AMERICA LATINA O MUNDO OUTRO,RAUL ZIBECHI,"35,00",50,"17,50"
9788569437482,MUDAR PARA MANTER EXATAMENTE IGUAL OS CICLOS ESPAC,RUY MOREIRA,"45,00",50,"22,50"
9786587145051,MUNICIPALIZACAO DO TERRITORIO NA AMAZONIA ENTRE O,GILBERTO DE MIRANDA ROCHA,"40,00",50,"20,00"
9788569437772,"NEOFASCISMO NO PODER , O ANO I ANALISES CRITICAS D",FELIPE DEMIER E JULIANA FIUZA CISLAGHI (,"45,00",50,"22,50"
9788569437031,ONTOLOGIA E ESTETICA NIEP II,"FLAVIO MIRANDA, RODRIGO DELPUPO (ORG)","30,00",50,"15,00"
9788569437185,PERSPECTIVAS DA URBANIZACAO REESTRUTURACAO URBANA,"M E B SPOSITO, WILLIAM R SILVA (ORGS)","48,00",50,"24,00"
9788564433106,PESCA ARTESANAL E PRODUCAO DO ESPACO,CATIA ANTONIA DA SILVA (ORG),"30,00",50,"15,00"
9788569437581,PODER MIDIATICO E DISPUTAS IDEOLOGICAS,DENIS DE MORAES (ORG),"45,00",50,"22,50"
9788569437017,PODER MUNDIAL E DINHEIRO MUNDIAL,ROBERT KURZ,"40,00",50,"20,00"
9788564433243,POLITICA PUB E TERRITORIO PASSADO E PRESENTE DA EF,CATIA ANTONIA DA SILVA,"28,00",50,"14,00"
9788564433236,POLITICAS PUBLICAS DE SEG MUNICIPAL GUARDAS MUN SA,"ANA PAULA M MIRANDA,JOELMA, TALITHA","35,00",50,"17,50"
9788569437666,POLITICAS PUBLICAS E FORMACAO HUMANA CONTRIBUICAO,"FLORIANO G OLIVEIRA, LUIZ A SALEH, ELOIZ","48,00",50,"24,00"
9788564433113,POR UMA GEOGRAFIA DAS EXISTENCIAS MOVIMENTOS ACAO,"CATIA ANTONIA, ANDRELINO, NILO SERGIO","35,00",50,"17,50"
9788564433274,POR UMA GEOGRAFIA DAS TERRITORIALIDADES E DAS TEMP,MARCOS AURELIO SAQUET,"48,00",50,"24,00"
9788569437499,POR UMA GEOGRAFIA EM MOVIMENTO CICLO 1,TIMO BARTHOLL,"40,00",50,"20,00"
9788569437215,POR UMA GEOGRAFIA LIBERTARIA,MARCELO LOPES DE SOUZA,"70,00",50,"35,00"
9788569437178,PROCESSOS DE COOPERACAO E SOLIDARIEDADE NA A LAT,"MARCOS SAQUET, ADILSON (ORGS)","55,00",50,"27,50"
9788569437574,PROCESSOS TERRITORIAIS CONTEMPORANEOS ARGENTINA E,SANDRA LENCIONI E PERLA ZUSMAN (ORGS),"38,00",50,"19,00"
