ANA BONILLA RIUS,"49,0",9788574923710,"24,5"
ARTHUR CONNAN DOYLE,"55,0",9788574924601,"27,5"
VANESSA LABARRERE,47,9788565746373,10
LEWIS CARROLL - JOAO  GOMES DE SA,"55,0",9788574922102,"27,5"
KAHLIL GIBRAN,"39,0",9788588386334,19
SILVANA PINHEIRO TAETS,"39,0",9788574921983,19
MUSTAFA YAZBEK,38,9788565746267,19
ERICA SALATINI,"59,0",9788574924144,29
RONIWALTER JATOBA - LUIZ RUFFATO,"49,0",9788574920337,24
ARLENE HOLANDA,30,9788565746083,15
JOAO ANZANELLO CARRASCOZA- ADRIANA,"FALCAO 39,0",9788574920630,"9,9"
LUIZ GALDINO,"55,0",9788574922782,"27,5"
HENRI MICHAUX,"44,0",9788586075858,10
KLEVISSON VIANA E EDUARDO AZEVEDO,"49,0",9788574923291,"24,5"
"JOÃO ANTONIO, JOSÉ ROBERTO TORERO E","OU39,0",9788574923192,"9,9"
MARIA CRISTINA RAMOS,"45,0",9788574923703,"22,5"
ANTONIO DE ALCANTARA MACHADO,"39,0",9788574923376,"9,9"
ARLENE HOLANDA,"49,0",9788574922270,25
GUCA DOMENICO,"34,0",9788588386693,17
MARCO HAURELIO,"34,0",9788580320459,17
DENISE POLLINI,"34,0",9788588386891,17
LUIS KEHL,"34,0",9788588386730,17
AYRTON MUGNAINI JR,"34,0",9788588386501,17
AYRTON MUGNAINI JR,"34,0",9788580320138,17
LAIS CARDOSO,65,9786589427001,33
LAIS DE ALMEIDA CARDOSO,62,9788565746465,31
CLARA ROSA CRUZ GOMES,"34,0",9788588386969,17
GUCA DOMENICO E LAERT SARRUMOR,"34,0",9788574923055,"9,9"
STANISLAO NIEVO,"40,0",9788574923772,"9,9"
GRAÇA ARANHA - ADAP. GERALDO AMÂN,"IO42,0",9788574921846,21
VOLTAIRE,"36,0",9788574923215,15
SOLANO TRINDADE,"41,0",9788574921679,"20,5"
DIETER KONSEK,"49,0",9788574921822,"24,5"
MACHADO DE ASSIS - ADAP. ANTONIO CA,"LOS OLIV4E2IR,0",9 B788574923338,21
EDUARDO FERREIRA -SANTOS,"62,0",9788588386549,31
HORACE WALPOLE,"44,9",9788574922416,22
CYRO DEL NERO,"30,0",9788588386402,15
JACOB LUDWIG CARL GRIMM E WILHELM CAR,GRIMM17,9788565746168,10
EDUARDO ARAIA,"34,0",9788588386907,17
CACA LOPES,"40,0",9788588386778,20
EDUARDO FERREIRA SANTOS,"65,0",9788588386648,"32,5"
AGUSTO ZANETTI,"34,0",9788588386440,17
ALEXANDRE DUMAS - ADAP. MARCO HAU,"ELIO42,0",9788574922225,21
"BASILE, GIAMBATTISTA","145,0",9788574924359,73
DOMINGOS PELLEGRINI,"59,0",9788574921471,"9,9"
JORGE MIGUEL MARINHO,"60,0",9788574921495,"9,9"
SILVIANO SANTIAGO,"55,0",9788574921501,"9,9"
ALEKSANDER PUSHKIN,"50,0",9788574920788,25
ADRIANA FALCAO- MOACYR SCLIAR-,"31,0",9788574921105,"9,9"
ANA LUCIA MEREGE,"34,0",9788588386396,17
CHARLES DICKENS,"55,0",9788574924687,28
MARCO HAURELIO,"69,9",9788574922652,35
CARLOS NEJAR,"39,0",9788574923383,19
"BRAM STOKER, GILBERT CAMPBELL","45,0",9788574923741,22
JOSEPH CONRAD,"45,0",9788574920900,22
JOAO GOMES DE SA,"49,9",9788574924748,25
SEBASTIEN PEREZ,"39,0",9788574922591,20
JAIR TADEU DE OLIVEIRA,"45,0",9788588386921,22
NAUM SIMAO DE SANTANA,"34,0",9788588386723,17
THEA BECKMAN,"45,0",9788574922638,23
ALEXANDRE DUMAS FILHO,"41,0",9788574922829,21
ALEXANDRE DUMAS FILHO - ADAP. EVARIS,"O GERAL4D2,O0",9788574921648,21
TORSTEN PETTERSON,"49,0",9788580320435,"9,9"
LUIZ GUILHERME SANTOS NEVES,"39,0",9788574921976,"19,5"
CARLOS FERNANDO GALVAO - CORINTO M,"FFE34,0",9788588386877,17
"ROUSSEAU, JEAN-JACQUES","55,0",9788574923789,28
RAINER MARIA RILKE,"49,9",9788574923222,25
JEOSAFA,36,9788565746243,"9,9"
MOREIRA DE ACOPIARA,"42,0",9788574923895,21
ALVARO ALVES DE FARIAS,"69,0",9788574923598,12
ALVARO ALVES DE FARIA,"59,0",9788580320411,"9,9"
ANDRE J GOMES,42,9788565746403,21
"J. W. GOETHE, TRAD ORG MARCO GIANNO","I64,9",9788574923727,33
LUIZ GUILHERME SANTOS NEVES,"35,0",9788574921938,17
GUSTAVE FLAUBERT - ADOLFO C MONTEIR,"95,0",9788574924052,45
DIETER KONSEK,"45,0",9788574922669,"9,9"
EDMONDO DE AMICIS,"79,9",9788574924663,40
SILVIANO SANTIAGO,"55,0",9788574922546,27
ANGELA PAPIANI,"50,0",9788574922263,25
PALADAS DE ALEXANDRIA,"45,0",9788586075971,22
JEOSAFÁ FERNADEZ,"55,0",9788574923178,27
JEOSAFÁ FERNANDEZ,"55,0",9788574923161,27
LIGIA CHIAPPINI- JACQUES LEENHARDT,"47,0",9788574920405,"9,9"
VÁRIOS AUTORES,"55,0",9788574923925,25
LAERT SARRUMOR,17,9788565746182,9
HONORE DE BALZAC,"49,0",9798574920565,25
GYORGY MIKLOS BOHM,"53,0",9788574924106,"9,9"
LUIGI PIRANDELLO,"79,0",9788574921525,40
MARIA SCHULE,"49,0",9788574922317,25
MARIE-FRANCE DANIEL,"65,0",9788574920139,25
MARA LUQUET,"42,0",9788574923024,21
ROSA MARIA TORRES,"39,0",9788574922393,10
M-M-PRISHVIN,"39,0",9788588386280,10
WILLIAM VALERIANO,"39,9",9788574922386,20
CARLA GOES,"105,0",9788580320282,15
CHRISTOPH MARZI,55,9788565746458,25
CLAUDIA VASCONCELLOS,"39,0",9788574921099,19
LUIS KEHL,"45,0",9788574923475,22
NEUSA JORDEM POSSATTI,"45,0",9788574921945,22
MARIA GLORIA VINCI,"45,0",9788574924472,22
GIACOMO CASANOVA,"79,9",9788574923444,40
LUIZ VILELA,"49,0",8586075892,25
ADRIANA FALCAO- LUIZ GALDINO,"49,0",9788574920511,25
FIODOR DOSTOIEVSKI - TRAD KLARA GOUR,"ANOVA95,9",9788574924038,48
RENATO CANCIAN,"34,0",9788588386617,17
JUAN  J  BALZI,"34,0",9788588386679,17
LUIZ GALDINO,"40,0",9788574922843,20
MARTHA STEINBERG,"40,0",9788574921273,20
ELIANA CARDOSO E MARA LUQUET,44,9786589427018,22
MAGDALENA RAMOS,"45,0",9788588386457,22
ROBERTO CATTANI,"34,0",9788588386532,17
PAULO VIZIOLI,"69,9",8574920355,35
DENIS DIDEROT,"59,9",8586075922,30
CHRISTOPH MARZI,59,9788565746236,30
RAUL POMPEIA,"39,9",9788574923543,20
AYRTON MUGNAINI JR.,"42,0",9788574922195,20
WILSON MARQUES,"52,0",9788574923796,25
JORDI SIERRA I FABRA,"52,0",9788574923680,25
JEOSAFA FERNANDEZ,"52,0",9788574923734,25
CHRISTY WHITMAN,"52,0",9788574923802,25
GUCA DOMENICO,"52,0",9788574923550,25
MARIA JOSE SILVEIRA,"52,0",9788574922577,25
LAURET GODOY E CUCA DOMENICO,"52,0",9788574923093,25
LEONID ANDREIEV,"49,0",9788588386273,25
LIA CRESPO,"40,0",9788574922911,20
JUDITH HARRIS,"52,0",9788588386952,25
SUSANA VENTURA,62,9788565746397,30
JURANDIR FERREIRA,"30,0",9788586075162,15
CARLOS CORREA DE ARAUJO E ANTONIO A,"AURY34,0",9788588386594,17
ANTONIO DE ALCANTARA MACHADO,"30,0",9788586075735,15
MARCO HAURELIO,"29,0",9788574921914,15
MARCOS REY,"35,0",9788574923970,15
ALVARES DE AZEVEDO,"39,0",9788574920191,20
ROBERT L. STEVENSON E W. F. HARVEY,35,9788565746113,"9,9"
SHANG YANG,"34,0",9788588386662,17
VITOR AMORIM DE ANGELO,"34,0",9788588386587,17
CAIO PORFIRIO CARNEIRO,"34,0",9788588386488,17
FRANCESCA BARRACO,"52,0",9788574923833,25
GUSTAVE FLAUBERT,"62,0",9788574923628,30
GUSTAVE FLAUBERT,"95,0",9788574922201,48
ANTONIO DE ALCANTARA MACHADO,"31,0",9788574920306,15
ANDRE J GOMES,"35,0",9788574923987,17
CICERO,"55,0",9786586189148,28
MARCIA REGINA BUSANELLO,"45,0",9788574923673,22
BARBARA WILLMS,"45,0",9788574922294,22
MANUEL FILHO E MARIA ESTHER,38,9786589427049,19
MACHADO DE ASSIS - ADAP. VARNECI NAS,"IMENTO42,0",9788574922522,21
JUAN JOSE BALZI,"95,0",9788574923321,45
AUGUSTO ZANETTI,"34,0",9788580320480,"9,9"
FRANZ KAFKA - ADAP. NENO ALVES E MAR,"O HAURE45LI,0",9788574921372,22
FRANZ KAFKA,"39,0",9788574923901,20
JOAO GOMES DE SA,"42,0",9788574923888,21
RAFAEL ALVARENGA,30,9788565746366,15
WILLIAN BLAKE - TRADUCAO MANUEL PO,"TELA69,9",9788574923864,35
ANTON TCHEKHOV,"45,0",9788574921075,22
VICTOR HUGO - ADAP. KLEVISSON VIANA,"42,0",9788574921556,21
DAG TESSORE,"60,0",9788574921440,30
STELIO TORQUATO DE LIMA,"49,0",9788574924755,25
ARTHUR CONAN DOYLE,"41,0",9788574921624,21
AFFONSO ROMANO DE SANT'ANNA,"75,0",9788574923451,37
ALFONSO BERARDINELLI,"45,0",9788574921686,23
JEAN MAURED,"51,0",9788574923468,20
MANUEL FILHO,"55,0",9788574924731,27
CARLOS NEJAR,"34,0",9788574923512,17
MARCO HAURELIO,39,9788565746434,19
MARTHA STEINBERG,"51,0",9788574920924,25
MARCO HAURELIO,"49,0",9788574924397,25
FRANCISCO AURELIO RIBEIRO,"30,0",9788574921990,15
JAIR TADEU G. DE OLIVEIRA,"45,0",9788574924076,"9,9"
ARTHUR CONAN DOYLE,"42,0",9788574923062,21
VIKTOR D. SALIS,"42,0",9788588386266,21
GUCA DOMENICO E NENO ALVES,"42,0",9788574921587,21
CAIO PORFÍRIO CARNEIRO,"35,0",9788588386556,17
"FREI BETTO, LUIZ VILELA, MARCAL DE AQU","NO39,0",9788574920856,19
GESUALDO MAFFIA,"49,0",9788574924489,24
LUIZ GALDINO - SILVIANO SANTIAGO,"49,0",9788574920290,25
ANTONIO CARLOS OLIVIERI,"37,0",9788588386785,18
MARCO GIANNOTTI,"65,0",9786586189179,33
FRANCISCO DEGANI,"62,0",9788574924021,30
FRANCISCO DEGANI,"55,0",9788574922041,27
SOLANO TRINDADE,"59,0",9788574922560,30
ALMIR CORREIA,"39,0",9788574922287,20
GUCA DOMENICO,"45,0",9788574921785,23
FRANCISCO AURÉLIO RIBEIRO,"34,0",9788574921969,17
VANDA LUIZA SOUZA NETTO,"34,0",9788574921952,17
LUIZ GALDINO,"45,0",9788574923130,22
"VENTURA, SUSANA","45,0",9788574924236,22
SUSANA VENTURA,35,9788565746281,17
MARK TWAIN - ADAP. PAIVA NEVES,"42,0",9788574922232,21
GENI COLI,"65,0",9788580320107,33
SIMEON MARINKOVIC,"34,0",9788574922348,17
SIMEON MARINKOVIC,"34,0",9788574922331,17
SIMEON MARINKOVIC,"34,0",9788574923994,17
SIMEON MARINKOVIC,"34,0",9788574922683,17
SIMEON MARINKOVIC,"34,0",9788574924083,17
CLAUDIO DE WECK,"45,0",9788574922362,22
ERCILIA SIMÕES BRAGA,"45,0",9788574921921,22
SHAFIQUE KESHAVJEE,"59,0",9788586075490,30
OSCAR WILDE,"79,0",9788574922003,40
WILLIAN SHAKESPEARE - ADAP. SEBASTIÃ,"MARINH4O2,0",9788574922119,21
ARLENE HOLANDA,"32,0",9788574923413,15
MICHAEL PYE,"51,0",9788574920214,25
MARCO HAURELIO,53,9788565746120,25
LUIZ GALDINO,"40,0",9788574922881,20
LAURO CÉSAR MUNIZ,"39,0",9788574922898,"9,9"
KLEVISSON VIANA,"35,0",9788574923826,18
KAHLIL GIBRAN,"50,0",9788588386945,25
HEINRICH EDUARD JACOB,"119,9",8574920959,60
SERGIO SEVERO - ADAP. SERGIO SEVERO,"42,0",9788574921723,21
SENECA,"55,0",9786586189131,28
ARLENE HOLANDA,30,9788565746052,15
EDSON DUARTE,"40,0",9788574923086,20
SUSANA VENTURA,"43,0",9788565746274,22
ARLENE HOLANDA,"32,0",9788565746359,15
DIETER KONSEK,"50,0",9788574922300,"9,9"
ARLENE HOLANDA,"30,0",9788565746151,15
MARCO HAURELIO,"39,0",9788574921860,19
ARLENE HOLANDA,30,9788565746069,15
EDWARD LUTTWAK,"55,0",9788574920283,"9,9"
LUIGI PIRANDELLO,"59,0",9788574924762,30
MARCO HAURELIO,37,9788565746335,18
VICTOR SALIS,"35,0",9788574921341,17
DANIELA APARECIDA VIERA,"55,0",9788574923666,27
ALDY CARVALHO E JOAO GOMES DE SA,"35,0",9788574924779,18
MUSTAFA YAZBECK,"51,0",9788574924670,25
ALMEIDA GARRETT,"41,0",9788574923505,20
LUIGI PIRANDELLO,"39,0",9788574924595,20
JOSE RUBENS SIQUEIRA,"55,0",9788574920016,"9,9"
PEDRO MONTEIRO,"42,0",9788574923932,21
MARCIANO VASQUES PEREIRA,"55,0",9788574923314,27
GUCA DOMENICO-NILZA AMARAL,"49,0",8574921149,25
ANTONIO ELIAS DE FRANÇA,"45,0",9788574923109,22
