"PreçoPreçoTítuloAutorPromocionalCapa50%",,,
"Democracia Ateniense pelo Avesso, A: Os Metecos e a Política nosDiscursos de Lísias","MORALES, FábioAugusto","60,00","30,00"
"Democracia e Confiança: Por que os Cidadãos Desconfiam dasInstituições Públicas?","MOISÉS, José Álvaro","42,00","21,00"
"Democracia, Liderança e Cidadania na América Latina","PEREIRA, Wagner P.","48,00","24,00"
"Desafio Biográfico, O: Escrever uma Vida","DOSSE, François","65,00","32,50"
Desamores: A Destruição do Idílio Familiar na Ficção Contemporânea,"SOUZA, Maria SaleteDaros de","34,00","17,00"
"Desconfiança Política e os seus Impactos na Qualidade daDemocracia, A","MOISÉS, José Álvaro","56,00","28,00"
Desenho e Desígnio: O Brasil dos Engenheiros Militares: 1500-1822,"BUENO, Beatriz Piccolott","S1iq2u0e,0ir0a","60,00"
"Desenvolvimento Agrícola, O: Uma Visão Histórica","VEIGA, José Eli da","38,00","19,00"
"Desenvolvimento da Cultura do Algodão na Província de São Paulo(1861-1875), O","CANABRAVA, Alice P.","49,00","24,50"
"Desenvolvimento de Produtos Sustentáveis, O: Os RequisitosAmbientais dos Produtos Industriais","MANZINI, Ezio","58,00","29,00"
"Desenvolvimento e Cooperação na América Latina: A Urgência deuma Estratégia Renovada","GARCÍA, Enrique","76,00","38,00"
"Design de Capas do Livro Didático: A Editora Ática nos Anos 1970 e1980","MORAES, Didier Dias de","68,00","34,00"
"Design Sem Fronteiras: A Relação Entre o Nomadismo e aSustentabilidade","BARBOSA, Lara Leite","47,00","23,50"
"Deslocamentos: Experiências de Arte-educação na Periferia de SãoPaulo","KREMER, Nair","111,00","55,50"
"Desnutrição, Pobreza e Sofrimento Psíquico","SAWAYA, Ana Lydia","75,00","37,50"
Destaques da Biblioteca Brasiliana Guita e José Mindlin,"MINDLIN, José","30,00","15,00"
"Destaques da Biblioteca Brasiliana Indisciplinada de Guita e JoséMindlin","MINDLIN, José","130,00","65,00"
Destino do Sindicalismo,"RODRIGUES, LeôncioMartins","60,00","30,00"
Deuses e Vampiros: De Volta a Chipaya,"WACHTEL, Nathan","26,00","13,00"
Devoção e Arte: Imaginária Religiosa em Minas Gerais,"COELHO, Beatriz","130,00","65,00"
"Devotos e Devassos: Representação dos Padres e Beatas naLiteratura Anticlerical Brasileira","SANTOS, Cristian","69,00","34,50"
"Diabo Coxo: São Paulo, 1864-1865","GAMA, Luís","80,00","40,00"
Diálogo entre Filhos de Xangô: Correspondência 1947-1974,"BASTIDE, Roger","132,00","66,00"
Diálogos Brasileiros: Uma Análise da Obra de Roger Bastide,"PEIXOTO, Fernanda Arêa","44,00","22,00"
Diário da Amazônia de Roger Casement,"MITCHELL, Angus","56,00","28,00"
Diário da Navegação,"JUZARTE, Teotônio José","122,00","61,00"
Dicionário da Escravidão Negra no Brasil,"MOURA, Clóvis","85,00","42,50"
"Dicionário da Língua de Sinais do Brasil: A Libras em suas Mãos - 3Volumes","CAPOVILLA, FernandoCésar","290,00","145,00"
"Dicionário de Zoologia e Sistemática dos Invertebrados: Português,Espanhol, Inglês, Alemão","GARRIDO, Carlos","170,00","85,00"
Dicionário do Livro: Da Escrita ao Livro Eletrônico,"FARIA, Maria Isabel","120,00","60,00"
Dicionário Hebraico-Português,"BEREZIN, Rifka","136,00","68,00"
Dicionário Infernal: Repertório Universal,"DE PLANCY, J.Collin","160,00","80,00"
"Dilema da Pesquisa, O: Um Modelo para Iniciantes","CURY, Luciene","26,00","13,00"
Dimensões Humanas da Biosfera-Atmosfera na Amazônia,"BECKER, Bertha","48,00","24,00"
Dinâmica da Água no Solo,"LIBARDI, Paulo Leonel","84,00","42,00"
"Dinâmica de um Pensamento Crítico, A: Caio Prado Jr. (1928-1935)","MARTINEZ, PauloHenrique","52,00","26,00"
Dinâmica Estocástica e Irreversibilidade,"TOMÉ, Tânia","62,00","31,00"
"Dinheiro e as Letras, O: História do Capitalismo Editorial","MOLLIER, Jean-Yves","97,00","48,50"
Dinossauros e Outros Monstros: Uma Viagem à Pré-História do Brasil,"ANELLI, Luiz Eduardo","83,00","41,50"
Direito à Educação: Aspectos Constitucionais,"RANIERI, Nina BeatrizStocco","40,00","20,00"
Direito à Educação: Igualdade e Discriminação no Ensino,"RANIERI, Nina BeatrizStocco","42,00","21,00"
Direito Constitucional Brasileiro,"SILVA, Virgílio Afonso da","70,00","35,00"
Direitos Humanos e Estatística: O Arquivo Posto a Nu,"JABINE, Thomas B.","74,00","37,00"
Direitos Humanos em Dissertações e Teses da USP: 1934-1999,"CPC – Comissão dePatrimônio Cultural da","75,00","37,50"
"Direitos Humanos: Uma Antologia. Principais Escritos Políticos,Ensaios, Discursos e Documentos desde a Bíblia até o Presente","ISHAY, Micheline R.","102,00","51,00"
"Discurso Autonomista do Tocantins, O","CAVALCANTE, Maria doEspírito Santo Rosa","30,00","15,00"
"Discurso Ficcional na TV, O: Sedução e Sonho em DosesHomeopáticas","BALOGH, Anna Maria","48,00","24,00"
"Discurso, Ciência e Controvérsia em Euclides da Cunha","BERNUCCI, Leopoldo M.","38,00","19,00"
"Discursos do Descobrimento, Os: 500 Anos e Mais Anos de Discursos","BARROS, Diana LuzPessoa de","44,00","22,00"
Dissidente: O Programa de Televisão,"VINAVER, Michel","30,00","15,00"
"Distribuição de Renda: Medidas de Desigualdade, Pobreza,Concentração, Segregação e Polarização","HOFFMANN, Rodolfo","58,00","29,00"
"Ditadura Militar Argentina 1976-1983, A: Do Golpe de Estado àRestauração Democrática","NOVARO, Marcos","86,00","43,00"
"Dito Pelo Não Dito, O: Paradoxos de Dom Quixote","VIEIRA, Maria Augustada Costa","30,00","15,00"
"Divertimentos-Descobertas: Estudos Criativos para oDesenvolvimento Musical - Sopros e Cordas Friccionadas","CARRASQUEIRA,Toninho","84,00","42,00"
Do Léxico ao Discurso pela Informática,"ZAPPAROLI, Zilda Maria","92,00","46,00"
Do Positivismo à Desconstrução: Idéias Francesas na América,"PERRONE-MOISÉS, Leyla","58,00","29,00"
Do Que Tudo é Feito?,"MARQUES, Gil da Costa","79,00","39,50"
"Do Sentimento da Natureza nas Sociedades Modernas e OutrosEscritos","RECLUS, Élisée","76,00","38,00"
"Doença, Fotografia e Representação: Revistas Médicas em São Pauloe Paris, 1869-1925","SILVA, Roberto James","65,00","32,50"
"Dois Séculos de Projetos no Estado de São Paulo: Grandes Obras eUrbanização - 3 Volumes","REIS, Nestor Goulart","290,00","145,00"
Dom Quixote: A Letra e os Caminhos,"VIEIRA, Maria Augustada Costa","54,00","27,00"
"Domesticidade, Gênero e Cultura Material","NASCIMENTO, FláviaBrito do","96,00","48,00"
Dos Diários de Serguei Eisenstein e Outros Ensaios,"IVÁNOV, V. V.","65,00","32,50"
"Dostoiévski I: As Sementes da Revolta, 1821-1849","FRANK, Joseph","66,00","33,00"
"Dostoiévski II: Os Anos de Provação, 1850-1859","FRANK, Joseph","62,00","31,00"
"Dostoiévski III: Os Efeitos da Libertação, 1860-1865","FRANK, Joseph","92,00","46,00"
"Dostoiévski IV: Os Anos Milagrosos, 1865-1871","FRANK, Joseph","130,00","65,00"
Dostoiévski na Rua do Ouvidor: A Literatura Russa e o Estado Novo,"GOMIDE, Bruno Barretto","64,00","32,00"
"Dostoiévski V: O Manto do Profeta, 1871-1881","FRANK, Joseph","140,00","70,00"
"Dostoiévski V: O Manto do Profeta, 1871-1881","FRANK, Joseph","140,00","70,00"
"Dostoiévski: Filosofia, Romance e Experiência Religiosa","PAREYSON, Luigi","39,00","19,50"
Doutrina da Arte: Cursos sobre Literatura Bela e Arte,"SCHLEGEL, AugustWilhelm","71,00","35,50"
"Duas Culturas e uma Segunda Leitura, As","SNOW, C. P.","28,00","14,00"
Ecologia dos Oceanos Tropicais,"LONGHURST, Alan R.","84,00","42,00"
Economia Espacial: Críticas e Alternativas,"SANTOS, Milton","42,00","21,00"
Economia Política e Mudança Social: A Filosofia Econômica de John St,"MarAt TMTiOllS, Laura Valladão","e 26,00","13,00"
Ecossistemas Florestais: Interação Homem-Ambiente,"MORAN, Emilio F.","85,00","42,50"
"Edição, Imprensa e Poder na França no Século XX","MOLLIER, Jean-Yves","100,00","50,00"
Editando o Editor 3: Ênio Silveira,"FERREIRA, Jerusa Pires","28,00","14,00"
Editando o Editor 5: Jorge Zahar,"FERREIRA, Jerusa Pires","20,00","10,00"
Editando o Editor 6: Cláudio Giordano,"FERNANDES, MagaliOliveira","24,00","12,00"
Editando o Editor 7: Samuel  Leon,"VICENTINI, RaquelMaygton","20,00","10,00"
Editando o Editor 8: Plínio Coêlho,"SALLES, MarceloYamashita","25,00","12,50"
Editando o Editor 9: Guilherme Mansur,"MELLO, Simone Homemde","26,00","13,00"
"Editor no Império, Um: Francisco de Paula Brito (1809-1861)","GODOI, RodrigoCamargo de","44,00","22,00"
Editora Globo: Uma Aventura Editorial nos Anos de 1930,"TORRESINI, ElizabethRochadel","30,00","15,00"
"Editoras Universitárias no Brasil: Uma Crítica para a Reformulação daPrática","BUFREM, Leilah Santiago","71,00","35,50"
Educação e Cultura: Brasil e Japão,"KISHIMOTO, TizukoMorchida","47,00","23,50"
Educação e Sociedade na Primeira República,"NAGLE, Jorge","56,00","28,00"
"Educação Emancipatória, A: Iván Illich, Paulo Freire, Ernesto Guevarae o Pensamento Latino-Americano","ROMO, Andrés Donoso","34,00","17,00"
"Educação Física na Adolescência, A: Laboratório Didático","CORRÊA, Umberto Cesar","24,00","12,00"
"Educação Libertária no Brasil: Acervo João Penteado - Inventário deFontes","MORAES, Carmen SylviaVidigal","40,00","20,00"
"Educação Pública nas Metrópoles Brasileiras: Impasses e NovosDesenlaces","AMARAL, Mônica G. T.do","40,00","20,00"
Education and Culture: Brazil and Japan,"KISHIMOTO, TizukoMorchida","47,00","23,50"
"Elementos de Filologia Românica Vol. 1: História Externa das LínguasRomânicas","BASSETTO, Bruno Fregni","84,00","42,00"
"Elementos de Filologia Românica Vol. 2: História Interna das LínguasRomânicas","BASSETTO, Bruno Fregni","91,00","45,50"
Eles Sonharam um Outro Mundo,"VIDAL , Laurent","50,00","25,00"
Eletroquímica: Princípios e Aplicações,"TICIANELLI, Edson A.","37,00","18,50"
"Eloqüência dos Símbolos, A: Estudos Sobre Arte Humanista","WIND, Edgar","58,00","29,00"
Em Busca da História: Historiografia no Mundo Antigo e as Origens da,"SiEsTtóErRiSa,  BJoíbhlinc avan","74,00","37,00"
"Em Busca da Idade Nova: Alceu Amoroso Lima e os Projetos Católicosde Organização Social (1928-1945)","ARDUINI, GuilhermeRamalho","38,00","19,00"
"Em Busca de um Tempo Perdido: Edição de Literatura Traduzida pelaEditora Globo (1930-1950)","AMORIM, Sônia Mariade","40,00","20,00"
Em Busca do Traço Perdido,"DWORECKI, Silvio","45,00","22,50"
"Em Nome do Ócio e da Amizade: Retórica e Moral na Carta emVersos em Língua Portuguesa no Século XVI","NEIVA, Saulo","60,00","30,00"
"Emancipação, Inclusão e Exclusão: Desafios do Passado e do Presente","SCHWARCZ, Lilia Moritz","68,00","34,00"
"Embalagem do Sistema, A: A Publicidade no Capitalismo Brasileiro","ARRUDA, Maria Armindado Nascimento","44,00","22,00"
"Emergência da Vida, A: Das Origens Químicas à Biologia Sintética","LUISI, Pier Luigi","90,00","45,00"
"Encantos de Medeia, Os","SILVA, Antônio José da","25,00","12,50"
Enciclopédia da Língua de Sinais Brasileira Vol. 1: Educação,"CAPOVILLA, FernandoCésar","110,00","55,00"
"Enciclopédia da Língua de Sinais Brasileira Vol. 2: Artes e Cultura,Esportes e Lazer","CAPOVILLA, FernandoCésar","148,00","74,00"
"Enciclopédia da Língua de Sinais Brasileira Vol. 3: Família e RelaçõesFamiliares e Casa","CAPOVILLA, FernandoCésar","117,00","58,50"
"Enciclopédia da Língua de Sinais Brasileira Vol. 4: Comunicação,Religião e Eventos","CAPOVILLA, FernandoCésar","159,00","79,50"
Enciclopédia da Língua de Sinais Brasileira Vol. 5: Medicina e Saúde,"CAPOVILLA, FernandoCésar","70,00","35,00"
Enciclopédia da Língua de Sinais Brasileira Vol. 6: Pessoas,"CAPOVILLA, FernandoCésar","36,00","18,00"
"Enciclopédia da Língua de Sinais Brasileira Vol. 7: Relações Humanas,Objetos Pessoais, Documentos e Vestuário","CAPOVILLA, FernandoCésar","34,00","17,00"
"Enciclopédia da Língua de Sinais Brasileira Vol. 8: Palavras de FunçãoGramatical","CAPOVILLA, FernandoCésar","125,00","62,50"
Energia Elétrica para o Desenvolvimento Sustentável,"REIS, Lineu Belico dos","60,00","30,00"
"Energia, Meio Ambiente e Desenvolvimento","GOLDEMBERG, José","70,00","35,00"
Engenharia Mecânica na Escola Politécnica da USP e suas Contribuiçõ,"sM pOarTaO aY ASMocAie,d Sahdoez oBrasil","ira8, A0,00","40,00"
"Engenheiro Noturno, O: A Lírica Final de Jorge de Lima","ANDRADE, Fábio deSouza","26,00","13,00"
Engenheiros para Quê? Formação e Profissão do Engenheiro no Brasil,"SILVA FILHO, RobertoLeal Lobo e","44,00","22,00"
Ensaio sobre Música Brasileira,"ANDRADE, Mário de","56,00","28,00"
Ensaios de Crítica Literária,"SPINA, Segismundo","39,00","19,50"
Ensaios Sobre a Urbanização Latino-Americana,"SANTOS, Milton","39,00","19,50"
"Ensino Secundário no Brasil Império, O","HAIDAR, Maria deLourdes Mariotto","42,00","21,00"
Ensino Superior: Conceito & Dinâmica,"STEINER, João E.","54,00","27,00"
"Entre a Revolução e a Institucionalização: Uma História do PartidoComunista do Brasil (PCdoB)","SALES, Jean Rodrigues","58,00","29,00"
Entre Arte e Ciência: A Fotografia na Antropologia,"NOVAES, Sylvia Caiuby","72,00","36,00"
"Entre Exílio e Redenção: Aspectos da Literatura de Imigração Judaico-Oriental","KRAUSZ, Luis S.","30,00","15,00"
Entre Gueixas e Samurais: Fotografias e Relatos de Viagem,"AVANCINI, Atílio","86,00","43,00"
"Entre o Estúdio e a Rua: A Trajetória de Vincenzo Pastore, Fotógrafodo Cotidiano","BELTRAMIM, Fabiana","90,00","45,00"
"Entre Sociólogos: Versões Conflitivas da Condição de Sociólogo naUSP dos Anos 1950-1960","PULICI, Carolina","52,00","26,00"
"Enunciação em Machado de Assis, A","CALBUCCI, Eduardo","50,00","25,00"
"Epopeia Amazônica de Frei Pedro de Santo Eliseu, A: Viagem ( 1746 )","TORRES, Milton","68,00","34,00"
"Epopeia Amazônica de Frei Pedro de Santo Eliseu, A: Viagem ( 1746 )","TORRES, Milton","68,00","34,00"
"Equipamentos, Usos e Costumes da Casa Brasileira 1: Alimentação","BRUNO, Ernani Silva","76,00","38,00"
"Equipamentos, Usos e Costumes da Casa Brasileira 2: Construção","BRUNO, Ernani Silva","56,00","28,00"
"Equipamentos, Usos e Costumes da Casa Brasileira 3: Costumes","BRUNO, Ernani Silva","52,00","26,00"
"Equipamentos, Usos e Costumes da Casa Brasileira 4: Objetos","BRUNO, Ernani Silva","60,00","30,00"
"Equipamentos, Usos e Costumes da Casa Brasileira 5: Equipamentos","BRUNO, Ernani Silva","44,00","22,00"
"Erico Verissimo, Escritor do Mundo: Circulação Literária,Cosmopolitismo e Relações Interamericanas","MINCHILLO, CarlosCortez","40,00","20,00"
Ermelindo Nardin,"NARDIN,Ermelindo","80,00","40,00"
Ernesto de Fiori,"LAUDANNA, Mayra","139,00","69,50"
Eros: Dialética e Retórica,"SCHÜLER, Donaldo","26,00","13,00"
Erosão: Dos Solos às Civilizações,"MONTGOMERY, David R.","58,00","29,00"
"Erótica Japonesa na Pintura & na Escritura dos Séculos XVII a XIX, A","CORDARO, MadalenaNatsuko Hashimoto","390,00","195,00"
"Errantes do Novo Século, Os: Um Estudo Sobre o Surto Milenarista doContestado","MONTEIRO, DuglasTeixeira","55,00","27,50"
"Escada de Wittgenstein, A: A Linguagem Poética e o Estranhamentodo Cotidiano","PERLOFF, Marjorie","62,00","31,00"
"Escolas para a República: Os Primeiros Passos da Arquitetura dasEscolas Públicas Paulistas","WOLFF, Silvia FerreiraSantos","116,00","58,00"
Escravidão e Morte Social: Um Estudo Comparativo,"PATTERSON, Orlando","79,00","39,50"
"Escravos da Nação: O Público e o Privado na Escravidão Brasileira,1760-1876","ROCHA, Ilana Peliciari","52,00","26,00"
"Escravos da Nação: O Público e o Privado na Escravidão Brasileira, 176","R-O18C7H6A, Ilana Peliciari","52,00","26,00"
Escritas Epistolares,"HAROCHE-BOUZINAC,Geneviève","42,00","21,00"
Escritos sobre Estética e Literatura,"HERDER, JohannGottfried","48,00","24,00"
Escrituras da Imagem,"NOVAES, Sylvia Caiuby","48,00","24,00"
"Espaço Dividido, O: Os Dois Circuitos da Economia Urbana dos PaísesSubdesenvolvidos","SANTOS, Milton","76,00","38,00"
"Espaço do Cidadão, O","SANTOS, Milton","38,00","19,00"
Espaço e Método,"SANTOS, Milton","30,00","15,00"
Espelho Diário,"RENNÓ, Rosângela","80,00","40,00"
Espinosa: Uma Filosofia Materialista do Infinito Positiva,"GAINZA, Mariana de","55,00","27,50"
"Esquecimento do Pai, O","ANDRÉ, Jacques","30,00","15,00"
"Esquerda e Direita no Eleitorado Brasileiro: A Identificação Ideológicanas Disputas Presidenciais de 1989 e 1994","SINGER, André","44,00","22,00"
Estados Afetivos e Comportamento Humano: Bases Psicoetológicas,"OTTA, Emma","52,00","26,00"
Estados Unidos: Estado Nacional e Narrativa da Nação (1776-1900),"JUNQUEIRA, Mary Anne","30,00","15,00"
"Estatística da Imperial Província de São Paulo, A","CABRAL, José AntônioTeixeira","120,00","60,00"
"Estátuas Invisíveis: Experiências do Espaço Público na Ficção deClarice Lispector","MARTINS, GilbertoFigueiredo","40,00","20,00"
"Estou Aqui. Sempre Estive. Sempre Estarei: Indígenas do Brasil. SuasImagens (1505-1955)","MOURA, Carlos EugênioMarcondes de","210,00","105,00"
Estranho Interlúdio,"O ́NEILL, Eugene","44,00","22,00"
Estudo Sumário da Representação do Tempo na Religião e na Magia,"HUBERT, Henri","30,00","15,00"
Estudos Amazônicos: Dinâmica Natural e Impactos Socioambientais,"STERNBERG, HilgardO'Reilly","48,00","24,00"
Estudos Sobre a Cidade Antiga,"FLORENZANO, MariaBeatriz Borba","34,00","17,00"
Estudos Sobre o Espaço na Antiguidade,"ALDROVANDI, CibeleElisa Viegas","54,00","27,00"
"Éthos dos Romances de Machado de Assis, O: Uma Leitura Semiótica","CRUZ, Dilson Ferreira da","60,00","30,00"
Ética,"ESPINOSA, Baruch de","84,00","42,00"
Ética em Computação,"MASIERO, Paulo César","40,00","20,00"
"Etiqueta de Livros no Brasil, A: Subsídios para uma História dasLivrarias Brasileiras","MACHADO, Ubiratan","248,00","124,00"
Eugênia Gabriela,"SILVA, Eugênia GabrielaSouza e","55,00","27,50"
"Europa de Gutenberg, A: O Livro e a Invenção da ModernidadeOcidental (Séculos XIII-XVI)","BARBIER, Frédéric","76,00","38,00"
"Europa e os Povos sem História, A","WOLF, Eric R.","85,00","42,50"
"Eva Barbada, A: Ensaios de Mitologia Medieval","FRANCO JÚNIOR, Hilário","47,00","23,50"
"Eva Futura, A","L'ISLE-ADAM, Villiers de","60,00","30,00"
Evolução da Sociedade e Economia Escravista de São Paulo de 1750 a,"L8U5N0A, Francisco Vidal","48,00","24,00"
Evolução Histórica da Execução Civil no Direito Lusitano,"MORAES, José Rubensde","45,00","22,50"
"Excluídos, Os: Contribuição à História da Pobreza no Brasil (1850-1950)","LAPA, José Roberto doAmaral","62,00","31,00"
Executivos Negros: Racismo e Diversidade no Mundo Empresarial,"JAIME, Pedro","50,00","25,00"
"Exilados, Aliados, Rebeldes: O Movimento Indianista, a PolíticaIndigenista e o Estado-Nação Imperial","TREECE, David","54,00","27,00"
"Exílio e Literatura: Escritores de Fala Alemã durante a Época doNazismo","KESTLER, Izabela MariaFurtado","56,00","28,00"
"Experiência do Outro, Estranhamento de Si: Dimensões da Alteridadeem Antropologia e Psicanálise","SOUZA, MauricioRodrigues de","50,00","25,00"
"Experimentação do Grotesco em Clarice Lispector, A: Ensaios SobreLiteratura e Pintura","ALMEIDA, Joel Rosa de","40,00","20,00"
"Fauna de São Paulo nos Séculos XVI a XVIII: Nos Textos de Viajantes,Cronistas, Missionários e Relatos Monçoeiros","PAPAVERO, Nelson","100,00","50,00"
Fauna e Flora no Campus: Fauna and Flora of the Campus,"KRAUS, Jane Elizabeth","164,00","82,00"
"Favor e Melancolia: Estudo Sobre a Menina Morta, de Cornélio Penna","RUFINONI, SimoneRossinetti","40,00","20,00"
Fé e Milagre: Ex-Votos Pintados em Madeiras - Século XVIII e XIX,"SCARANO, Julita","52,00","26,00"
"Fé na Lembrança, A: Labirintos Marranos","WACHTEL, Nathan","69,00","34,50"
"Feira Livre: Organização, Trabalho e Sociabilidade","SATO, Leny","48,00","24,00"
"Feiticeiro, O","MARQUES, Xavier","70,00","35,00"
Fenomenologia e Arte: Maldiney no Brasil,"MALDINEY, Henri","64,00","32,00"
Feres Lourenço Khoury,"KHOURY, FeresLourenço","52,00","26,00"
Fernand Braudel e o Brasil: Vivência e Brasilianismo (1935-1945),"LIMA, Luís Corrêa","42,00","21,00"
"Ferro de Passar Passado a Limpo, O: Anotações em Torno de umaColeção","LEMOS, FernandoCerqueira","76,00","38,00"
Ferrovias e Mercado de Trabalho no Brasil do Século XIX,"LAMOUNIER, MariaLúcia","40,00","20,00"
"Festa de Saturno, A: O Xênia e o Apoforeta de Marcial","AGNOLON, Alexandre","60,00","30,00"
"Fidelino de Figueiredo Visto por Ele e pelos Outros: Um Colecionadorde Angústias (Caixa)","FIGUEIREDO, NunoFidelino de","112,00","56,00"
Figurações do Ritmo: Da Sala de Cinema ao Salão de Baile,"ROCHA, Francisco","64,00","32,00"
"Filhos do Sol, Os: História e Cosmologia na Organização Social de UmPovo Karib: Os Kurâ-Bakairi","BARROS, Edir Pina de","96,00","48,00"
Filosofia e Educação: Textos Selecionados,"DILTHEY, Wilhelm","89,00","44,50"
"Fim Visual do Século XX e Outros Textos Críticos, O","MELO e CASTRO,Ernesto M. de","28,00","14,00"
Física 1: Mecânica,"Gref - Grupo deReelaboração do Ensino","38,00","19,00"
Física 2: Física Térmica/Óptica,"Gref - Grupo deReelaboração do Ensino","48,00","24,00"
Física 3: Eletromagnetismo,"Gref - Grupo deReelaboração do Ensino","52,00","26,00"
Física Universitária 1: Mecânica Básica,"MARQUES, Gil da Costa","62,00","31,00"
"Física Universitária 2: Oscilações e Ondas, Termodinâmica, Mecânicados Fluidos","OLIVEIRA, Luiz Nunes de","64,00","32,00"
Físico-Química de Interfases,"RABÓCZKAY, Tibor","42,00","21,00"
Fisiologia e Patofisiologia da Regulação da Temperatura,"BLATTEIS, Clark M.","58,00","29,00"
Flávio Império,"KATZ, Renina","116,00","58,00"
Flexor,"BRILL, Alice","171,00","85,50"
Flitner: Fundamentação Filosófica da Pedagogia Sistemática ou Geral,"AMARAL, Maria Nazaréde Camargo Pacheco","26,00","13,00"
"Fonte Subterrânea, A: José de Alencar e a Retórica Oitocentista","MARTINS, EduardoVieira","50,00","25,00"
"Foraminíferos Planctônicos e Bentônicos: Da Plataforma e TaludeContinental do Atlântico Sudeste, entre 190-3305","ROSSI-WONGTSCHOWSKI,","70,00","35,00"
"Força Elétrica de uma Corrente, A: Weber e as Cargas Superficiais deCondutores Resistivos com Correntes Constantes","ASSIS, André KochTorres","48,00","24,00"
"Forma do Meio, A: Livro e Narração na Obra de João Guimarães Rosa","Rowland, Clara","50,00","25,00"
Forma e Uso dos Verbos em Hebraico,"BLATYTA, Dora Fraiman","60,00","30,00"
Formação do Brasil Colonial: Pré-Capitalismo e Capitalismo,"HIRANO, Sedi","48,00","24,00"
"Formação do Povo no Complexo Cafeeiro, A: Aspectos Políticos","BEIGUELMAN, Paula","46,00","23,00"
Foto 0 / Foto 1,"SILVA, Wagner Souza e","38,00","19,00"
Fragmentos de Poética e Estética,"HÖLDERLIN, Friedrich","42,00","21,00"
Fragmentos de uma Teoria da Arte,"HUCHET, Stéphane","60,00","30,00"
Francisco Maringelli,"MARINGELLI, Francisco","80,00","40,00"
Frei Veloso e a Tipografia do Arco do Cego,"PATACA, ErmelindaMoutinho","60,00","30,00"
Freud e a Narrativa Paranoica: Schreber Revisitado,"HENRIQUES, RogérioPaes","49,00","24,50"
Freud e Seu Duplo: Reflexões entre Psicanálise e Arte,"KON, Noemi Moritz","36,00","18,00"
Fronteira Amazônica: A Derrota dos Índios Brasileiros,"HEMMING, John","108,00","54,00"
Fundamentos da Espectroscopia Vibracional de Líquidos,"RIBEIRO, Mauro C. C.","50,00","25,00"
Fundamentos de Projeto: Arquitetura e Urbanismo,"PERRONE, RafaelAntonio Cunha","95,00","47,50"
Fundamentos de Química Experimental,"CONSTANTINO, MauricioGomes","66,00","33,00"
Fundamentos e Introdução à Cadeia Produtiva do Gás Natural,"UDAETA, Miguel EdgarMorales","49,00","24,50"
"Futuros Possíveis: Arte, Museus e Arquivos Digitais/Possible Futures:Art, Museums and Digital Archives","BEIGUELMAN-MESSINA,Giselle","69,00","34,50"
Fuvest 30 Anos: Da Fundação Universitária para o Vestibular,"MOTOYAMA, Shozo","86,00","43,00"
"Gabinetes de Leitura: Cidades, Livros e Leituras na Província Paulista","MARTINS, Ana Luiza","140,00","70,00"
"Galeria para o Império, Uma: A Coleção Escola Brasileira e as Origensdo Museu Nacional de Belas Artes","SQUEFF, Leticia","85,00","42,50"
"Gênero e Artefato: O Sistema Doméstico na Perspectiva da CulturaMaterial - São Paulo, 1870-1920","CARVALHO, VâniaCarneiro de","72,00","36,00"
"Gênero e Feminismos: Argentina, Brasil e Chile em Transformação","BLAY, Eva Alterman","50,00","25,00"
Gênero e Tradução no Zibaldone de Leopardi,"GUERINI, Andréia","28,00","14,00"
"Gênero Epistolar ou o Pensamento Nômade, O: Formas e Funções daCorrespondência em Alguns Percursos de Escritores no Século XIX","DIAZ, Brigitte","52,00","26,00"
Geofísica: Uma Breve Introdução,"RIBEIRO, FernandoBrenha","46,00","23,00"
Geografia do Brasil,"ROSS, Jurandyr LucianoSanches","92,00","46,00"
"Geografia Política e Geopolítica: Discursos sobre o Território e oPoder","COSTA, WanderleyMessias da","50,00","25,00"
Gerty Saruê,"PALHARES, Taisa","85,00","42,50"
"Gestão da Amazônia, A: Ações Empresariais, Políticas Públicas, Estudo","M e APRroCpOoVsItTaCsH, Jacques","48,00","24,00"
Gilberto Freyre: Novas Leituras do Outro Lado do Atlãntico,"CARDÃO, Marcos","54,00","27,00"
"Ginástica como Ferramenta Pedagógica, A: O Movimento comoAgente de Formação","DALLO, Alberto R.","64,00","32,00"
"Giotto e os Oradores: As Observações dos Humanistas Italianos sobrePintura e a Descoberta da Composição Pictórica(1350-1450)","BAXANDALL, Michael","48,00","24,00"
Globalização e Agricultura: A Região de Ribeirão Preto - SP,"ELIAS, Denise","48,00","24,00"
"Globalização, Medo e Insegurança: Os Desafios de Cidades dosHemisférios Norte e Sul","BODY-GENDROT, Sophie","60,00","30,00"
"Gosto dos Extremos, O: Tensão e Dualidade na Poesia de João Cabralde Melo Neto, de Pedra do Sono a Andando Sevilha","OLIVEIRA, WaltencirAlves de","35,00","17,50"
Governança e Democracia Representativa,"GONZÁLEZ, Felipe","56,00","28,00"
"Graciliano Ramos e a Cultura Política: Mediação Editorial eConstrução do Sentido","SALLA, Thiago Mio","70,00","35,00"
"Gramática da Língua Portuguesa Padrão: Com Comentários eExemplários","HAUY, Amini Boainain","130,00","65,00"
Gramsci: Periferia e Subalternidade,"ROIO, Marcos Del","60,00","30,00"
"Grande Sertão: Veredas. O Romance Transformado - Semiótica daConstrução do Roteiro","MORAIS, Osvando J.","48,00","24,00"
Gravura em Metal,"BUTI, Marco","120,00","60,00"
