"",,,,,EDITORA ALAÚDE,,,
"",,,,,,Preço de,CUPOM,
ISBN,Título,,Autor(es),,Categoria,capa,FESTADOLIVROUSP21,Página do produto em www.alaude.com.br (clique ou copie e cole)
9786555680034,A memória dos corpos,Marina Di Guardo,Literatura | Suspense,"R$ 45,00","R$ 22,50",https://www.alaude.com.br/produto/a-memoria-dos-corpos-296
9788584190355,Arco de virar réu,Antonio Cestaro,Literatura | Romance,"R$ 38,00","R$ 19,00",https://www.alaude.com.br/produto/arco-de-virar-reu-110
9788584190546,As altas montanhas de Portugal,Yann Martel,Literatura | Romance,"R$ 39,00","R$ 19,50",https://www.alaude.com.br/produto/as-altas-montanhas-de-portugal-103
9788564406582,As artimanhas do Napoleão,Antonio Cestaro,Literatura | Juvenil | Contos e crônicas,"R$ 55,00","R$ 27,50",https://www.alaude.com.br/produto/as-artimanhas-do-napoleao-138
9788564406094,Assim é (se lhe parece),Luigi Pirandello,Literatura | Outros gêneros | Clássicos,"R$ 45,00","R$ 22,50",https://www.alaude.com.br/produto/assim-e-(se-lhe-parece)-186
9788584190645,Bicho Brasil,Araquém Alcântara,Atualidades | Fotografia,"R$ 49,00","R$ 24,50",https://www.alaude.com.br/produto/bicho-brasil-82
9788564406964,Box A. J. Kazinski,A. J.  Kazinski,Literatura | Suspense,"R$ 99,00","R$ 49,50",https://www.alaude.com.br/produto/box-a.-j.-kazinski-59
9788564406971,Caixa de desejos,Ana Cristina Melo,Literatura | Juvenil | Infantojuvenil | Infantil,"R$ 35,00","R$ 17,50",https://www.alaude.com.br/produto/caixa-de-desejos-282
9788564406353,Contos de imaginacão e mistério,Edgar Allan Poe,Literatura | Contos e crônicas | Clássicos,"R$ 110,00","R$ 55,00",https://www.alaude.com.br/produto/contos-de-imaginacao-e-misterio-163
9788584190966,Das terras bárbaras,Ricardo da Costa Aguiar,Literatura | Romance,"R$ 59,00","R$ 29,50",https://www.alaude.com.br/produto/das-terras-barbaras-21
9788564406988,De volta à caixa de desejos,Ana Cristina Melo,Literatura | Juvenil,"R$ 39,00","R$ 19,50",https://www.alaude.com.br/produto/de-volta-a-caixa-de-desejos-281
9788584190737,Dizendo a que veio,Soninha Francine,Biografias e memórias,"R$ 29,90","R$ 14,95",https://www.alaude.com.br/produto/dizendo-a-que-veio-43
9788584190584,Dois,Oscar Nakasato,Literatura | Romance,"R$ 34,00","R$ 17,00",https://www.alaude.com.br/produto/dois-71
9788584190942,Efeito Lilith,Maina Mello,Literatura | Romance,"R$ 45,00","R$ 22,50",https://www.alaude.com.br/produto/efeito-lilith-20
9786555680232,Este nao é o seu lar,Natasha Brown,Literatura | Romance,"R$ 35,00","R$ 17,50",https://www.alaude.com.br/produto/este-nao-e-o-seu-lar-332
9788584190706,Eu e não outra,Laura Folgueira | Luisa Destri,Biografias e memórias,"R$ 48,00","R$ 24,00",https://www.alaude.com.br/produto/eu-e-nao-outra-42
9786555680119,Frida kahlo e as cores da vida,Caroline Bernard,Biografias e memórias | Literatura | Romance,"R$ 45,00","R$ 22,50",https://www.alaude.com.br/produto/frida-kahlo-e-as-cores-da-vida-321
9786555680133,Garimpo de almas,Stepan Nercessian,Literatura | Romance,"R$ 44,00","R$ 22,00",https://www.alaude.com.br/produto/garimpo-de-almas-307
9788564406889,História policial,Imre Kertesz,Literatura | Romance,"R$ 33,00","R$ 16,50",https://www.alaude.com.br/produto/historia-policial-271
9788584190430,Liturgia do fim,Marília Arnaud,Literatura | Romance,"R$ 30,00","R$ 15,00",https://www.alaude.com.br/produto/liturgia-do-fim-125
9788584190751,Mademoiselle Chanel e o cheiro do amor,Michelle Marly,Literatura | Romance,"R$ 49,00","R$ 24,50",https://www.alaude.com.br/produto/mademoiselle-chanel-e-o-cheiro-do-amor-46
9788564406513,Mágico de Oz,Lyman Frank Baum,Literatura | Juvenil | Clássicos,"R$ 49,00","R$ 24,50",https://www.alaude.com.br/produto/magico-de-oz-176
9786555680300,Meu nome é ébano,Toninho Vaz,Biografias e memórias,"R$ 59,00","R$ 29,50",https://www.alaude.com.br/produto/meu-nome-e-ebano-13
9788584190461,Não há tempo a perder,Amyr Klink,Biografias e memórias,"R$ 47,00","R$ 23,50",https://www.alaude.com.br/produto/nao-ha-tempo-a-perder-89
9788584190805,Neil Armstrong,Jay Barbree,Biografias e memórias,"R$ 49,00","R$ 24,50",https://www.alaude.com.br/produto/neil-armstrong-48
9788584190195,O dia em que Sherlock Holmes morreu,Arthur Conan Doyle | João Pirolla,Literatura | Contos e crônicas | Clássicos,"R$ 99,00","R$ 49,50",https://www.alaude.com.br/produto/o-dia-em-que-sherlock-holmes-morreu-258
9788584191024,O fio da trama,Alessandra Blocker | Consuelo Blocker,Biografias e memórias,"R$ 78,00","R$ 39,00",https://www.alaude.com.br/produto/o-fio-da-trama-30
9786555680270,O grande Gatsby - 2  edição,F. Scott Fitzgerald,Literatura | Romance | Clássicos,"R$ 51,00","R$ 25,50",https://www.alaude.com.br/produto/o-grande-gatsby---2--edicao-328
9788584190898,O homem ridículo,Marcelo Rubens Paiva,Literatura | Contos e crônicas,"R$ 49,00","R$ 24,50",https://www.alaude.com.br/produto/o-homem-ridiculo-54
9788584190621,O mal de Lázaro,Krishna Monteiro,Literatura | Romance,"R$ 39,00","R$ 19,50",https://www.alaude.com.br/produto/o-mal-de-lazaro-75
9788584190904,O pior dia de todos,Daniela Kopsch,Literatura | Juvenil,"R$ 49,00","R$ 24,50",https://www.alaude.com.br/produto/o-pior-dia-de-todos-56
9786555680263,O pomar das almas perdidas - 2  edição,Nadifa  Mohamed,Literatura | Romance,"R$ 49,00","R$ 24,50",https://www.alaude.com.br/produto/o-pomar-das-almas-perdidas---2a-edicao-336
9788584190270,O que não existe mais,Krishna Monteiro,Literatura | Contos e crônicas,"R$ 32,00","R$ 16,00",https://www.alaude.com.br/produto/o-que-nao-existe-mais-256
9786555680058,Orwell: um homem do nosso tempo,Richard Bradford,Biografias e memórias,"R$ 69,00","R$ 34,50",https://www.alaude.com.br/produto/orwell:-um-homem-do-nosso-tempo-289
9786555680195,Planolândia,Edwin Abbott Abbott,Literatura | Romance | Clássicos,"R$ 39,90","R$ 19,95",https://www.alaude.com.br/produto/planolandia-318
9788564406438,Rascunhos de uma vida,Antoine de Saint-Exupéry,Biografias e memórias,"R$ 110,00","R$ 55,00",https://www.alaude.com.br/produto/rascunhos-de-uma-vida-170
9788584190812,Se não fosse o Cabral,Tom Cardoso,Biografias e memórias,"R$ 44,90","R$ 22,45",https://www.alaude.com.br/produto/se-nao-fosse-o-cabral-51
9788564406315,Senhorita Christina,Mircea Eliade,Literatura | Suspense,"R$ 80,00","R$ 40,00",https://www.alaude.com.br/produto/senhorita-christina-157
9788584190522,Um amor de Swann,Marcel Proust,Literatura | Romance | Clássicos,"R$ 48,00","R$ 24,00",https://www.alaude.com.br/produto/um-amor-de-swann-63
9788564406865,Um teto todo seu,Virgínia Woolf,Literatura | Outros gêneros | Clássicos,"R$ 37,00","R$ 18,50",https://www.alaude.com.br/produto/um-teto-todo-seu-268
9788564406421,Uma porta para um quarto escuro,Antonio Cestaro,Literatura | Juvenil | Contos e crônicas,"R$ 45,00","R$ 22,50",https://www.alaude.com.br/produto/uma-porta-para-um-quarto-escuro-171
9788584190836,Vira-lata de raça,Ney Matogrosso | Ramon Nunes  Mello,Biografias e memórias,"R$ 54,00","R$ 27,00",https://www.alaude.com.br/produto/vira-lata-de-raca-49
TORDESILHINHAS,,,,,,
ISBN,Título,Autor(es),Categoria,"Preço decapa","CUPOMFESTADOLIVRO2021",Página do produto em www.alaude.com.br (clique ou copie e cole)
9788564406339,A árvore de carne,Lia Minápoty | Yaguarê Iamã,Infantojuvenil | Infantil,"R$ 43,00","R$ 21,50",https://www.alaude.com.br/produto/a-arvore-de-carne-159
9788564406414,A predileta do poeta,Glauco Mattoso,Infantojuvenil | Infantil,"R$ 35,00","R$ 17,50",https://www.alaude.com.br/produto/a-predileta-do-poeta-167
9788584190164,A trilha da sua vida,Giancarlo Gerbelli,Infantojuvenil | Infantil,"R$ 35,00","R$ 17,50",https://www.alaude.com.br/produto/a-trilha-da-sua-vida-248
9788584190102,As aventuras do Capitão Pirata da Barba Verde,Claudia Neufeld,Infantojuvenil | Infantil,"R$ 39,00","R$ 19,50",https://www.alaude.com.br/produto/as-aventuras-do-capitao-pirata-da-barba-verde-243
9786556880037,Assim ou assado,Yara Kono | Ana Pessoa,Infantojuvenil | Infantil,"R$ 48,00","R$ 24,00",https://www.alaude.com.br/produto/assim-ou-assado-323
9788584190959,"Eu sou, eu sei",Ana Pessoa | Madalena Matoso,Infantojuvenil | Infantil,"R$ 32,00","R$ 16,00","https://www.alaude.com.br/produto/eu-sou,-eu-sei-27"
9786556880013,Festa do Maneco,Antonio Cestaro | Amanda Cestaro,Infantojuvenil | Infantil,"R$ 55,00","R$ 27,50",https://www.alaude.com.br/produto/festa-do-maneco-294
9788584190935,Imagem,Yara Kono | Arnaldo Antunes,Infantojuvenil | Infantil,"R$ 39,00","R$ 19,50",https://www.alaude.com.br/produto/imagem-19
9788584191062,Morena de Angola,Chico Buarque de Holanda,Infantojuvenil | Infantil,"R$ 36,50","R$ 18,25",https://www.alaude.com.br/produto/morena-de-angola-12
9788564406322,Na travessa da macarronada,Ricardo Filho,Infantojuvenil | Infantil,"R$ 26,50","R$ 13,25",https://www.alaude.com.br/produto/na-travessa-da-macarronada-160
9788564406704,O lanche,Vanessa Prezoto,Infantojuvenil | Infantil,"R$ 38,00","R$ 19,00",https://www.alaude.com.br/produto/o-lanche-152
9788584190348,O segredo do anel,Lauro Henriques Jr,Infantojuvenil | Infantil,"R$ 49,00","R$ 24,50",https://www.alaude.com.br/produto/o-segredo-do-anel-236
9788584190041,"Olhe, por favor, não viu uma luzinha piscando?",Bernardo Carvalho,Infantojuvenil | Infantil,"R$ 45,00","R$ 22,50","https://www.alaude.com.br/produto/olhe,-por-favor,-nao-viu-uma-luzinha-piscando-283"
9788564406520,Ora bolas!,Selma Maria,Infantojuvenil | Infantil,"R$ 32,00","R$ 16,00",https://www.alaude.com.br/produto/ora-bolas!-175
9788584190560,Outros mundos,Anabella López,Infantojuvenil | Infantil,"R$ 34,00","R$ 17,00",https://www.alaude.com.br/produto/outros-mundos-104
9786555680324,So rindo mesmo,Lauro Henriques Jr | Natalie Catlett  | Ionit Zilberman,Infantojuvenil | Infantil,"R$ 35,00","R$ 17,50",https://www.alaude.com.br/produto/so-rindo-mesmo-316
