ENIGMA NA CAPELA REAL (2a EDIÇÃO),ANA CRISTINA MASSA,"R$ 59,50","R$ 29,75"
"ENROLA BOLA, LÍNGUA E VITROLA",ALMIR CORREIA,"R$ 49,50","R$ 24,75"
ERA UMA VEZ UM CASTELO,LIA ZATZ E GRAÇA ABREU,"R$ 49,50","R$ 24,75"
ERA UMA VEZ UM TEATRO,LIA ZATZ E GRAÇA ABREU,"R$ 49,50","R$ 24,75"
ERA UMA VEZ UMA BOTA,LIA ZATZ E GRAÇA ABREU,"R$ 49,50","R$ 24,75"
ERA UMA VEZ UMA TELEVISÃO,LIA ZATZ E GRAÇA ABREU,"R$ 49,50","R$ 24,75"
ESTRELA KAINGÁNG - A LENDA DO PRIMEIRO PAJÉ,VÃNGRI KAINGÁNG,"R$ 49,50","R$ 24,75"
EU E MEU PAI,LILA PRAP,"R$ 54,00","R$ 27,00"
EU E O SILÊNCIO DO MEU PAI,CAIO RITER,"R$ 59,50","R$ 29,75"
FÁBULAS AO CONTRÁRIO,JORGE MIGUEL MARINHO,"R$ 54,00","R$ 27,00"
FARRA NO QUINTAL,EDITH CHACON,"R$ 49,50","R$ 24,75"
FESTANÇA,EDITH CHACON,"R$ 49,50","R$ 24,75"
FORMIGOSSAUROS,JOAQUIN LONDAIZ,"R$ 54,00","R$ 27,00"
FORMIGUEIRO DE MYRÃKAWÈRA,YAGUARÊ YAMÃ,"R$ 52,00","R$ 26,00"
GIGANTE POUCO A POUCO,PABLO ALBO,"R$ 49,50","R$ 24,75"
GUARDIÃ DAS CIDADES PERDIDAS,SHANNON MESSENGER,"R$ 69,90","R$ 34,95"
GUAYARÊ - O MENINO DA ALDEIA DO RIO,YAGUARÊ YAMÃ,"R$ 52,00","R$ 26,00"
HISTÓRIAS MAL-ASSOMBRADAS DE PORTUGUAL E ESPANHA,ADRIANO MESSIAS,"R$ 52,00","R$ 26,00"
HISTÓRIAS MAL-ASSOMBRADAS DO ESPAÇO SIDERAL,ADRIANO MESSIAS,"R$ 52,00","R$ 26,00"
HISTÓRIAS MAL-ASSOMBRADAS DO TEMPO DA ESCRAVIDÃO,ADRIANO MESSIAS,"R$ 52,00","R$ 26,00"
HISTÓRIAS MAL-ASSOMBRADAS EM VOLTA DO FOGÃO DE LENHA,ADRIANO MESSIAS,"R$ 52,00","R$ 26,00"
INÁCIO:  O CANTADOR-REI DE CATINGUEIRA,ARLENE HOLANDA,"R$ 55,00","R$ 27,50"
INVENTÁRIO DE SEGREDOS,SOCORRO ACIOLI,"R$ 56,00","R$ 28,00"
JERÔNIMO TOTES E SUAS ESTRANHAS MASCOTES,M.P ROBERTSON,"R$ 52,00","R$ 26,00"
"KONRAD, O MENINO DA LATA",ANNETTE SWOBODA,"R$ 59,50","R$ 29,75"
LILA E O SEGREDO DA CHUVA,DAVID CONWAY,"R$ 54,00","R$ 27,00"
LIS NO PEITO - UM LIVRO QUE PEDE PERDÃO,JORGE MIGUEL MARINHO,"R$ 62,00","R$ 31,00"
LIZ VIU O MUNDO,CAROLINE CARVALHO,"R$ 45,00","R$ 22,50"
LUANDA FILHA DE IANSÃ,LIA ZATZ,"R$ 48,00","R$ 24,00"
MAIS UM DAQUELES DIAS...,HEINZ JANISCH,"R$ 49,50","R$ 24,75"
MANU DA NOITE ENLUARADA,LIA ZATZ,"R$ 48,00","R$ 24,00"
MARIA E SEU SORRISO NA JANELA,CAIO RITER,"R$ 52,00","R$ 26,00"
MEU PAI NÃO MORA MAIS AQUI (2a EDIÇÃO),CAIO RITER,"R$ 59,50","R$ 29,75"
MEU POEMA ABANA O RABO,ALMIR CORREIA,"R$ 49,50","R$ 24,75"
MIL E QUINHENTOS - O ANO DO DESAPARECIMENTO,ALAN OLIVEIRA,"R$ 59,50","R$ 29,75"
MISTÉRIO NO MUSEU IMPERIAL (2a EDIÇÃO),ANA CRISTINA MASSA,"R$ 59,50","R$ 29,75"
MISTÉRIOS DA PINDORAMA (2a EDIÇÃO),MARION VILLAS BOAS,"R$ 54,00","R$ 27,00"
MORADA DAS LEMBRANÇAS,DANIELLA BAUER,"R$ 59,50","R$ 29,75"
NA CURVA DAS EMOÇÕES,JORGE MIGUEL MARINHO,"R$ 55,00","R$ 27,50"
NA TEIA DO MORCEGO,JORGE MIGUEL MARINHO,"R$ 59,00","R$ 29,50"
NAS ASAS DA LIBERDADE,ROGÉRIO ANDRADE BARBOSA,"R$ 49,50","R$ 24,75"
NAS GARRAS DOS BABUÍNOS,ROGÉRIO ANDRADE BARBOSA,"R$ 54,00","R$ 27,00"
O AVIÃO DOS SONHOS,HEINZ JANISCH,"R$ 49,50","R$ 24,75"
O BANHO DE JOAQUIM,MARISA MAIA,"R$ 44,00","R$ 22,00"
O BAÚ DO TIO QUIM,LUIZ ANTONIO AGUIAR,"R$ 59,50","R$ 29,75"
O BEIJA-FLOR DE TOPETE,RUBENS MATUCK,"R$ 48,00","R$ 24,00"
O BRINQUEDO NA LITERATURA INFANTIL,NINFA PARREIRAS,"R$ 62,00","R$ 31,00"
O CASAMENTO DE MONALISA E ALEIJADINHO,ELIAS JOSÉ,"R$ 54,00","R$ 27,00"
O CERRADO,RUBENS MATUCK,"R$ 49,50","R$ 24,75"
O CHEIRO DA MORTE,IEDA OLIVEIRA,"R$ 52,00","R$ 26,00"
O DIA EM QUE B APARECEU,MILU LEITE,"R$ 59,50","R$ 29,75"
O DIA EM QUE FELIPE SUMIU,MILU LEITE,"R$ 59,50","R$ 29,75"
O FANTASMA FECHA OS OLHOS,PAULA DESGUALDO,"R$ 52,00","R$ 26,00"
O FILHO DO CAPITÃO TROVÃO,MAICON TENFEN,"R$ 52,00","R$ 26,00"
O FLORISTA E A GATA,CLÉO BUSATTO,"R$ 54,00","R$ 27,00"
O GAMBA,NEIDE SIMÕES E SUZANA GRANATO,"R$ 49,50","R$ 24,75"
O GIGANTE DO MARACANÃ,CESAR CARDOSO,"R$ 52,00","R$ 26,00"
O HOMEM DA CHUVA,GIANNI RODARI,"R$ 49,50","R$ 24,75"
O HOMEM QUE PUNHA PALAVRAS NOS PÁSSAROS,JULIAN BORRA,"R$ 54,00","R$ 27,00"
O INCRÍVEL RESGATE DO DRAGÃO,M.P ROBERTSON,"R$ 49,50","R$ 24,75"
O IPÊ A SONHAR,MADZA EDNIR,"R$ 49,50","R$ 24,75"
O JACARE  BILÉ,ALESSANDRA ROSCOE,"R$ 48,00","R$ 24,00"
O JOÃO-DE-BARRO,NEIDE SIMÕES E SUZANA GRANATO,"R$ 49,50","R$ 24,75"
O LADRÃO DE DRAGÕES,M.P ROBERTSON,"R$ 49,50","R$ 24,75"
O LEÃO CAMALEÃO,ALMIR CORREIA,"R$ 54,00","R$ 27,00"
O LOBO- GUARÁ,RUBENS MATUCK,"R$ 48,00","R$ 24,00"
"O LOBO, OS TRÊS PILANTRINHAS E A BOBA DE CHAPEUZINHO",SHEILLA ALVES,"R$ 44,00","R$ 22,00"
O MAIOR MÁGICO DO MUNDO (CAPA DURA),LUIZ ANTONIO AGUIAR,"R$ 59,50","R$ 29,75"
O MENINO BAIXO,CRISTINA VON,"R$ 44,00","R$ 22,00"
O MENINO E O BOI DO MENINO,CYRO DE MATTOS,"R$ 49,50","R$ 24,75"
O MENINO E O FANTASMA DO MENINO (BROCHURA),JORGE MIGUEL MARINHO,"R$ 52,00","R$ 26,00"
O MENINO E O FANTASMA DO MENINO (CAPA DURA),JORGE MIGUEL MARINHO,"R$ 59,00","R$ 29,50"
O MENINO E O GRIFO,LUIZ ANTONIO AGUIAR,"R$ 49,50","R$ 24,75"
O MENINO QUE LIA NUVENS,RICARDO VIVEIROS,"R$ 49,50","R$ 24,75"
O MENINO QUE QUERIA SABER,MARION VILLAS BOAS,"R$ 49,50","R$ 24,75"
O MISTÉRIO DA ILHA DE DOM JOÃO VI (2a EDIÇÃO),ANA CRISTINA MASSA,"R$ 59,50","R$ 29,75"
O MISTÉRIO DO DIAMANTE CORAL,HELENA GOMES,"R$ 58,00","R$ 29,00"
O PASSEIO DOS BRINQUEDOS - DIA DE SOL,ADRIANO MESSIAS,"R$ 48,00","R$ 24,00"
O POETA E O PASSARINHO (CAPA DURA),RICARDO VIVEIROS,"R$ 58,00","R$ 29,00"
O PORQUINHO COR-DE-ROSA,MARCIN BRYKCZYNSKI,"R$ 55,00","R$ 27,50"
O QUE É QUE NAO É,CESAR CARDOSO,"R$ 52,00","R$ 26,00"
O QUE EU VÍ POR AÍ,CYRO DE MATTOS,"R$ 49,50","R$ 24,75"
