"LACERDA, CARLOS","R$       5,00"
"LACERDA, CARLOS","R$       5,00"
"NABUCO, JOAQUIM","R$       5,00"
"SILVA, ELZAMIR GONZAGA","R$       5,00"
"SIMAS,PAULA","R$       5,00"
"PELIANO, JOSÉ CARLOS","R$       5,00"
"AVELLAR, HÉLIO DEALCANTARA","R$       5,00"
"AMPARO, DEISE MATOS DO","R$     44,00"
"AMPARO, DEISE MATOS DO |ALMEIDA, SANDRAFRANCESCA CONTE DE |BRASIL, KATIA TAROUQUELLAR. | CONCEIÇÃO, MARIA INÊSGANDOLFO | MARTY,FRANCOIS","R$     74,00"
"CARNEIRO, GRACIELLY EDINIZ, NORIS COSTA","R$     39,00"
"PAZ, JOSI","R$     38,00"
"LIMOEIRO, DANILO","R$     44,00"
ALEXANDRE RODRIGUES,,,,
PRONUNCIATION: CNN,"CHAUVET, GILBERTO",,,
VARIETY,ANTUNES  R$,,"20,00","R$  10,00"
INFANCIA UM DOS NOMES DA,"WEINMANN, AMADEU DE",,,
NÃO RAZÃO,OLIVEIRA  R$,,"44,00","R$  22,00"
INFERÊNCIAS LEXICAIS E,,,,
INTERPRETAÇÃO DE REDES,,,,
DE PREDICADOS,"CABRERA, JULIO  R$",,"33,00","R$  16,50"
INSTITUCIONALIZAÇÃO DA,,,,
EDUCAÇÃO SUPERIOR A,CATARINA DE ALMEIDA,,,
DISTANCIA NAS,SANTOS | DANIELA DA COSTA,,,
UNIVERSIDADES FEDERAIS DA,BRITTO PEREIRA LIMA |,,,
REGIÃO CENTRO-OESTE,DANIELLE XABREGAS,,,
TEMÁTICAS EM QUESTÃO,PAMPLONA NOGUEIRA  R$,,"40,00","R$  20,00"
INSTITUTOS FEDERAIS OS,,,,
DESAFIOS DA,"SOUZA, EDA CASTRO LUCAS",,,
INSTITUCIONALIZAÇÃO,"DE | CASTIONI, REMI  R$",,"40,00","R$  20,00"
"","SARAIVA, MARIA ELIZABETH",,,
"INTENTONA EM NOVA YORK, A",FONSECA  R$,,"5,00","R$2,50"
"INTERMEDIATE STATES,",,,,
REGIONAL LEADERSHIP AND,,,,
"SECURITY: INDIA, BRAZIL AND",,,,
SOUTH AFRICA,"VAZ, ALCIDES COSTA  R$",,"46,20","R$  23,10"
INTRODUÇÃO À,,,,
PROGRAMAÇÃO NÃO LINEAR,"ZÖRNIG, PETER  R$",,"55,00","R$  27,50"
INTRODUÇÃO À TEORIA DAS,,,,
PROBABILIDADES,"FERNANDEZ, PEDRO JESUS  R$",,"5,00","R$2,50"
INTRODUÇÃO À TEORIA E,,,,
PRÁTICA DO LATIM (REVISTA E,,,,
"AMPLIADA) GARCIA, JANETE MELASSO",,R$,"48,00","R$  24,00"
"DE CARVALHO, ALEXANDRE",,,,
"XAVIER YWATA | CAJUEIRO,",,,,
INTRODUÇAO AOS METODOS DANIEL DE OLIVEIRA |,,,,
"ESTATISTICOS PARA CAMARGO, REINALDO SOARES",,,,
ECONOMIA E FINANÇAS DE,,R$,"55,00","R$  27,50"
"INVENÇÃO DO ROMANCE, A (",,,,
"COLEÇÃO: PÉRGAMO) BRANDÃO, JACYNTHO LINS",,R$,"5,00","R$2,50"
ISSO (COLEÇÃO: POETAS DO,,,,
"MUNDO) reimpressão 2021 GELMAN, JUAN",,R$,"20,00","R$  10,00"
ITALO CALVINO: PEQUENA,,,,
"COSMOVISÃO DO HOMEM CASTRO, GUSTAVO DE",,R$,"39,00","R$  19,50"
ITINERÂNCIA DOS ARTISTAS:,,,,
A CONSTRUÇÃO DO CAMPO,,,,
DAS ARTES VISUAIS EM,,,,
"BRASILIA 1958 - 2008 MADEIRA, ANGÉLICA",,R$,"53,00","R$  26,50"
ITINERÁRIOS DE BARBÁRA,,,,
"FREITAG ROUANET, SÉRGIO PAULO",,R$,"5,00","R$2,50"
"J. BORGES POR J. BORGES FERREIRA, CLODO",,R$,"44,00","R$  22,00"
JANGO E EU - COLEÇÃO,,,,
DARCY VOL. 8 DARCY RIBEIRO,,R$,"17,00","R$8,50"
JOÃO CABRAL: A MÁQUINA DO,,,,
"POEMA NUNES, BENEDITO",,R$,"33,00","R$  16,50"
JOÃO MANGABEIRA NA UNB:,,,,
"CONFERÊNCIAS,",,,,
COMENTÁRIOS E DEBATES DE,,,,
UM SIMPÓSIO REALIZADO DE,,,,
"03 A 06 DE N MANGABEIRA, JOÃO",,R$,"5,00","R$2,50"
JOAQUIM MANUEL DE MACEDO,,,,
"OU OS DOIS MACEDOS SERRA, TANIA REBELO COSTA",,R$,"5,00","R$2,50"
"JORNAL, O: DA FORMA AO",,,,
SENTIDO 3a EDIÇÃO REVISTA E,,,,
"AMPLIADA PORTO, SÉRGIO DAYRELL",,R$,"55,00","R$  27,50"
"JOVENS, DIREITOS E",,,,
"TERRITÓRIO: APAGAMENTO,",,,,
POLÍTICA NEOLIBERAL E ÉTICA MARIA LÍDIA BUENO,,,,
PÓS-INFÂNCIA FERNANDES,,R$,"40,00","R$  20,00"
JUÍZOS ESTÉTICOS: KANT E A PRISCILA ROSSINETTI,,,,
ARTE MODERNA RUFINONI,,R$,"50,00","R$  25,00"
JUSTIÇA E GÊNERO: UMA,,,,
"HISTÓRIA DA JUSTIÇA... (1960- DE BRITO, ELEONORA ZICARI",,,,
1990) COSTA,,R$,"49,00","R$  24,50"
JUVENTUDE E REVOLUÇÃO:,,,,
UMA INVESTIGAÇÃO SOBRE A,,,,
ATITUDE REVOLUCIONÁRIA,,,,
JUVENIL NO BRASIL - HERMES,,,,
ZA,"ZANETI, HERMES",R$,"5,00","R$2,50"
KARL JASPERS,"HERSCH, JEANE",R$,"5,00","R$2,50"
"LABIRINTOS DA TRADUÇÃO,",,,,
OS: A LEGENDAGEM,,,,
CINEMATOGRÁFICA E A,,,,
CONSTRUÇÃO DO IMAGINÁRIO,,,,
1a REIMPRESSÃO,"GOROVITZ, SABINE",R$,"33,00","R$  16,50"
LASAR SEGALL E SUA,,,,
RECEPÇÃO NO BRASIL,"NOEHLES,LAURA RODRIGUES",R$,"39,00","R$  19,50"
"",MICHELE EDUARDA BRASIL DE,,,
LATIM LÍNGUA E CULTURA,SÁ,R$,"50,00","R$  25,00"
LEITURA E PRODUCAO DE,"RESENDE,VIVIANE DE MELO |",,,
TEXTO NA UNIVERSIDADE,"VIEIRA, VIVIANE",R$,"44,00","R$  22,00"
LEITURAS DE POLÍTICA,,,,
INTERNACIONAL,"JAGUARIBE, HÉLIO",R$,"5,00","R$2,50"
LEMBRANDO DE MIM -,,,,
COLEÇÃO DARCY VOL. 3,DARCY RIBEIRO,R$,"17,00","R$8,50"
LIBERALISMO E,,,,
SOCIETALISMO,"COURI, SERGIO",R$,"5,00","R$2,50"
LIÇOES SOBRE 7 CONCEITOS,,,,
FUNDAMENTAIS DA BIOLOGIA,"FURTADO, GERARDO  |",,,
EVOLUTIVA,"PESSOA, FELIPE",R$,"39,00","R$  19,50"
LÍNGUA LATINA: A TEORIA,,,,
SINTÁTICA NA PRÁTICA DOS,,,,
TEXTOS (REVISTA),"GARCIA, JANETE MELASSO",R$,"37,00","R$  18,50"
LINGUA MUNDIAL TRADUÇAO E,,,,
"DOMINAÇÃO, A",Pascale Casanova,R$,"59,00","R$  29,50"
"LINGUAGEM DA POLÍTICA, A No",,,,
4,"LASSWELL, HAROLD DWIGHT",R$,"5,00","R$2,50"
LÍNGUAS E CULTURAS MACRO-,"RODRIGUES, ARYON",,,
JÊ,DALL'IGNA,R$,"30,00","R$  15,00"
LINGUISTICA E ENSINO DE,,,,
LINGUAS  ED. 2,"PILATI, ELOISA N. SILVA",R$,"28,00","R$  14,00"
"",ADRIANA DE FÁTIMA A L,,,
LITERATURA ARTE E,BARBOSA | SUSANA SOUTO,,,
FEMINISMOS,SILVA,R$,"45,00","R$  22,50"
LITERATURA E VIDA,"NUNES, CASSIANO",R$,"5,00","R$2,50"
LITERATURA MOVENTE DE,,,,
CHIMAMANDA ADICHIE: PÓS-,,,,
"COLONIALIDADE,",,,,
DESCOLONIZAÇÃO CULTURAL,,,,
"E DIÁSPORA, A",CLAUDIO R. V. BRAGA,R$,"40,00","R$  20,00"
LIVRO DOS NAUFRÁGIOS:,,,,
ENSAIO SOBRE A HISTÓRIA,,,,
TRAGICO-MARÍTIMA,"MADEIRA, ANGÉLICA",R$,"5,00","R$2,50"
"LUZ, CÂMERA, MESA E AÇÃO:",,,,
O CINEMA BRASILEIRO NO,,,,
COZINHA,"BAHIA, BERÊ",R$,"5,00","R$2,50"
MAIOR OU IGUAL A 4D: ARTE,,,,
COMPUTACIONAL NO BRASIL,"FRAGOSO, MARIA LUIZA",R$,"5,00","R$2,50"
"MAL E O DEUS DO AMOR, O",JOHN HICK | SERGIO MIRANDA,R$,"89,00","R$  44,50"
MAL-ESTAR E MORALIDADE,,,,
"SITUAÇÃO HUMANA, ÉTICA E",,,,
PROCRIAÇÃO RESPONSÁVEL,"CABRERA, JULIO",R$,"131,00","R$  65,50"
MANUAL DE INTRODUÇÃO À,,,,
PRÁTICA FILOSÓFICA,Philippe Lacour,R$,"50,00","R$  25,00"
MANUAL DE OPERAÇÕES DO,,,,
SISTEMA HERBÁRIO,"BREYER, LACÊ MEDEIROS",R$,"5,00","R$2,50"
MANUAL DE PROCEDIMENTOS,,,,
DE ENFERMAGEM,VARIOS AUTORES,R$,"44,00","R$  22,00"
MARCAS DA TERRA MARCAS,,,,
NA TERRA,"MAGALHÃES, NANCY ALESSIO",R$,"61,00","R$  30,50"
MARGENS DAS FILOSOFIAS DA,,,,
LINGUAGEM_CONFLITOS E,,,,
APROXIMAÇÕES ENTRE,,,,
"ANALÍTICAS, HERMENÊUTICAS,",,,,
FENOME,"CABRERA, JULIO",R$,"44,00","R$  22,00"
"MARQUÊS DE BARBACENA, O","CALÓGERAS, JOÃO PANDIÁ",R$,"5,00","R$2,50"
MECÂNICA DOS MATERIAIS,"PORTELA, ARTUR",R$,"50,00","R$  25,00"
MECÂNICA ESTATÍSTICA E,,,,
FUNÇÕES DE GREEN,"NAZARENO, HUGO N.",R$,"39,00","R$  19,50"
MEDITAÇÕES SUL-,,,,
AMERICANAS,"KEYSERLING, HERMANN",R$,"70,00","R$  35,00"
MEMORIA - INTERFACES NO,"OLIVEIRA, ELIANE BRAGA DE |",,,
CAMPO DA INFORMAÇAO 1o,"RODRIGUES, GEORGETE",,,
REIMPRESSÃO,MEDLEG,R$,"60,00","R$  30,00"
"MEMÓRIA, VERDADE E",,,,
RESPONSABILIZAÇÃO,"PINTO, SIMONE RODRIGUES",R$,"37,00","R$  18,50"
"MEMÓRIAS DO CÁRCERE,",,,,
LITERATURA E TESTEMUNHO,,,,
(reimpressão),"BASTOS, HERMENEGILDO",R$,"61,60","R$  30,80"
MEMÓRIAS DO SENHOR,,,,
DUGUAY-TROUIN,"DUGUAY-TROUIN, RENÉ",R$,"5,00","R$2,50"
"MEMÓRIAS, A CONSTRUÇÃO",,,,
DA UNIDADE EUROPÉIA,,,,
(BROCHURA),"MONNET, JEAN",R$,"5,00","R$2,50"
MENTE MUSICAL EM UMA,,,,
PERSPECTIVA,,,,
"INTERDISCIPLINAR, A","CORRÊA, ANTENOR FERREIRA",R$,"83,00","R$  41,50"
"MERCADO HUMANO, O:",,,,
ESTUDO BIOÉTICO DA,,,,
COMPRA E VENDA DE PARTES,,,,
DO CORPO HUMANO,"BERLINGUER, GIOVANNI",R$,"5,00","R$2,50"
MESTRES DO JUAZEIRO:,,,,
COTIDIANO E SÍMBOLO NA,"FILHO, JOÃO EVANGELISTA DE",,,
ESCULTURA POPULAR,AND,R$,"5,00","R$2,50"
METÁFORA PATERNA NA,,,,
PSICANÁLISE E NA,"DE AZEVEDO, ANA MARIA",,,
"LITERATURA, A",VICENTINI F.,R$,"5,00","R$2,50"
METALÚRGICOS DE,,,,
"SALVADOR, OS: UM ESTUDO","TEIXEIRA, JOÃO GABRIEL LIMA",,,
DE IDEOLOGIA OPERÁRIA,CRUZ,R$,"5,00","R$2,50"
METAMORFOSES DE HOMERO:,,,,
HISTÓRIA E ANTROPOLOGIA,,,,
NA CRÍTICA SETECENTISTA DA,,,,
POESIA ÉPICA,"DE LACERDA, SÔNIA M. S.",R$,"5,00","R$2,50"
METODOLOGIA DA PROJEÇÃO,,,,
ARQUITETÔNICA: EVIDÊNCIAS,"BARRETO, FREDERICO",,,
GRÁFICAS,FLÓSCULO PINHEIRO,R$,"49,00","R$  24,50"
"MEUS ÍNDIOS, MINHA GENTE -",,,,
COLEÇÃO DARCY VOL. 7,DARCY RIBEIRO,R$,"17,00","R$8,50"
"",GUILLERMO BONFIL BATALLA |,,,
MÉXICO PROFUNDO: UMA,REBECA LEMOS IGREJA |,,,
CIVILIZAÇÃO NEGADA,ALCIDA RITA RAMOS,R$,"59,00","R$  29,50"
MIGUEL REALE NA UNB:,,,,
CONFERÊNCIAS E DEBATES,,,,
DE UM SEMINÁRIO REALIZADO,,,,
DE 9 A 12 DE JUNHO DE 1981,"REALE, MIGUEL",R$,"5,00","R$2,50"
"MIMOSA, A (COLEÇÃO:",,,,
POETAS DO MUNDO),"PONGE, FRANCIS",R$,"5,00","R$2,50"
MINERAÇAO EM TERRAS,,,,
INDIGENAS: OS DIAMANTES,,,,
CINTA LARGA,"CURI, MELISSA VOLPATO",R$,"55,00","R$  27,50"
MOBILIÁRIO MODERNO: das,"CALHEIROS, ALEX | MARI,",,,
pequenas fábricas ao projeto da,"MARCELO | RUFINONI,",,,
UnB,PRISCILA,R$,"77,00","R$  38,50"
MOBILIZAÇÃO DAS ONGs NO,,,,
ENFRENTAMENTO À,,,,
EXPLORAÇÃO SEXUAL,,,,
COMERCIAL DE CRIANÇAS E,,,,
ADOLESCENTES NO BR,"LEAL, MARIA LUCIA PINTO",R$,"66,00","R$  33,00"
MOEDA E PRODUÇÃO:,,,,
"TEORIAS COMPARADAS AMADO, ADRIANA MOREIRA",,R$,"5,00","R$2,50"
MONÓLOGO DRAMÁTICO E ALEXANDRE PILATI | FABIO,,,,
OUTRAS FORMAS DE CESAR ALVES | JEFFERSON,,,,
FICCIONALIZAÇÃO DA VOZ AGOSTINI MELLO | SIMONE,,,,
POÉTICA BRANTES | VAGNER CAMILO,,R$,"45,00","R$  22,50"
"MORALIDADE DO ABORTO, A:",,,,
SACRALIDADE DA VIDA E,,,,
"NOVO PAPEL DA MULHER MORI, MAURIZIO",,R$,"5,00","R$2,50"
"MORUS, MOREAU, MOREL: A",,,,
ILHA COMO ESPAÇO DA,,,,
"UTOPIA MARTINS, ANA CLARA AYMORÉ",,R$,"28,00","R$  14,00"
"MOSAICO DE FRANKSTEIN, O:",,,,
O MEDO NO ROMANCE DE,,,,
"MARY SHELLEY GIASSONE, ANA CLAUDIA",,R$,"5,00","R$2,50"
MUIRADESIGN MARCHETARIA,,,,
COM MADEIRAS,,,,
"ALTERNATIVAS DA AMAZÔNIA MAYNARDES, ANA CLAÚDIA",,R$,"47,00","R$  23,50"
MUITO ALÉM DOS MEIOS:,,,,
COMUNICAÇÃO,,,,
"ORGANIZACIONAL, DESAFIOS FORMIGA, ASDRUBAL BORGES",,,,
"E INTERFACES | GUAZINA, LIZIANE SOARES",,R$,"47,00","R$  23,50"
"MUITOS ESCRAVOS, MUITOS",,,,
"SENHORES: ESCRAVIDÃO VERSIANI, FLAVIO RABELO |",,,,
"NORDESTINA E GAÚCHA NO NOGUEROL,LUIZ PAULO",,,,
SÉCULO XIX FERREIRA,,R$,"40,00","R$  20,00"
MULHER AO QUADRADO: AS,,,,
REPRESENTAÇÕES FEMININAS,,,,
NOS QUADRINHOS NORTE-,,,,
"AMERICANOS: PERMANÊNCIAS OLIVEIRA, SELMA REGINA",,,,
E RESS NUNES,,R$,"37,00","R$  18,50"
MUNDO DOS MEHINÁKU E,,,,
"SUAS REPRESENTAÇÕES COSTA, MARIA HELOISA",,,,
"VISUAIS, O FÉNELON",,R$,"5,00","R$2,50"
MUNDO EM CRISE: A HISTÓRIA,,,,
"DA CRISE FINANCEIRA, SEUS",,,,
IMPACTOS NAS RELAÇÕES,,,,
"INTERNACIONAIS E OS ATUAI COELHO, DIOGO RAMOS",,R$,"52,00","R$  26,00"
MURILO MENDES: POESIA DE,,,,
"LIBERDADE EM PÂNICO TINOCO, ROBSON COELHO",,R$,"33,00","R$  16,50"
MUTAÇÃO NO JORNALISMO:,,,,
COMO A NOTICIA CHEGA A,,,,
"INTERNET MENDONCA JORGE, THAIS DE",,R$,"50,00","R$  25,00"
NA ESTAÇÃO CENTRAL,,,,
(COLEÇÃO: POETAS DO,,,,
"MUNDO) MORGAN, EDWIN",,R$,"16,00","R$8,00"
"NAÇÃO DO FILME, A BURGOYNE, ROBERT",,R$,"5,00","R$2,50"
NÃO MAIS (COLEÇÃO: POETAS,,,,
DO MUNDO),"MILOSZ, CZESLAW",R$,"18,00","R$9,00"
NAO SOMOS ESCRAVOS!:,,,,
TRABALHADORES,,,,
BRASILEIROS,,,,
CONTEMPORÃNEOS EM,,,,
CONDIÇÕES ANÁLOGAS AS DE,,,,
ESCRAVO,Aldo Antônio de Azevedo,R$,"40,00","R$  20,00"
"NARRATIVA TRIVIAL, A",,,,
(REIMPRESSÃO),"KOTHE, FLÁVIO RENE",R$,"24,00","R$  12,00"
NARRATIVAS A CÉU ABERTO:,,,,
MODOS DE VER E VIVER,,,,
BRASÍLIA,"MEDINA, CREMILDA",R$,"5,00","R$2,50"
NARRATIVAS ORAIS: UMA,,,,
POÉTICA DA VIDA SOCIAL,"LIMA, NEI CLARA DE",R$,"5,00","R$2,50"
NAS ASAS DE BRASÍLIA -,,,,
MEMÓRIAS DE UMA UTOPIA,"PEREIRA, EVA WAISROS",,,
EDUCATIVA 1956-1964,(ORG.),R$,"44,00","R$  22,00"
NAS FRONTEIRAS DE,,,,
WITTGENSTEIN: DIÁLOGOS,,,,
COM O PRAGMATISMO E A,,,,
HERMENÊUTICA FILOSÓFICA,"SOMBRA, LAURENIO LEITE",R$,"39,00","R$  19,50"
NAS INSTÂNCIAS DO,,,,
DISCURSO: UMA,,,,
PERMEABILIDADE DE,"SILVA, DENIZE ELENA GARCIA",,,
FRONTEIRAS,DA,R$,"5,00","R$2,50"
NASCIMENTO DA POLÍTICA,,,,
MODERNA DE MAQUIAVEL A,,,,
"HOBBES, O  ED. 2","MIGUEL, LUIS FELIPE",R$,"61,00","R$  30,50"
"NATUREZA, O HOMEM E A",,,,
"ECONOMIA : CONSIDERAÇÕES,",,,,
LEIS E MECANISMOS DE,,,,
INTERAÇÃO E EQUILÍBRIO,"SOUZA, HELANO MAIA DE",R$,"5,00","R$2,50"
NEGRO NO MUNDO DOS,,,,
RICOS: UM ESTUDO SOBRE A,,,,
DISPARIDADE RACIAL DE,,,,
RIQUEZA COM OS DADOS DO,,,,
"CENSO 2010, O",EMERSON FERREIRA ROCHA,R$,"40,00","R$  20,00"
NEY MATOGROSSO OUSAR,,,,
SER,"FONTELES, BENÉ",R$,"5,00","R$2,50"
"NO DOS LAÇOS, O: Ensaios",,,,
sobre Osman Lins,"HAZIN, ELIZABETH",R$,"41,00","R$  20,50"
NOMES PRÓPRIOS:,,,,
SEMÂNTICA E ONTOLOGIA,"BRITO, ADRIANO NAVES DE",R$,"5,00","R$2,50"
NOMINA GENTIUM - NOMES DE,,,,
PAÍSES_SUA ORIGEM E,,,,
SIGNIFICADO,"BATH, SERGIO",R$,"5,00","R$2,50"
NOSSA AMÉRICA,"MARTÍ, JOSÉ",R$,"17,00","R$8,50"
NOVOS OLHARES SOBRE A,,,,
ESCOLA: Ensino e pesquisa em,,,,
ciências humanas no Distrito,,,,
Federal,VARIOS AUTORES,R$,"50,00","R$  25,00"
OBRA POETICA COMPLETA,"GARCÍA LORCA, FREDERICO",R$,"76,00","R$  38,00"
OBRAS POLÍTICAS: 1 FASE,,,,
1931/1937) TOMO. 03,"REALE, MIGUEL",R$,"5,00","R$2,50"
OBRAS POLÍTICAS: 1a FASE,,,,
1931/1937 TOMO. 01,"REALE, MIGUEL",R$,"5,00","R$2,50"
OBRAS POLÍTICAS: PRIMEIRA,,,,
FASE 1931/1937 TOMO.02,"REALE, MIGUEL",R$,"5,00","R$2,50"
OLHARES: VISÕES SOBRE A,,,,
OBRA DE JOÃO FILGUEIRA,"PORTO, CLÁUDIA ESTRELA",,,
LIMA,(ORG.),R$,"120,00","R$  60,00"
"OLHO VISIONÁRIO, O: ENSAIOS",,,,
"SOBRE ARTE, LITERATURA E",,,,
CIÊNCIA,"BRONOWSKI, JACOB",R$,"5,00","R$2,50"
"OLHOS E ASAS, REALIDADE",,,,
NOS EIXOS,"SANTOS, REGINA",R$,"5,00","R$2,50"
"OPÇÃO TOTALITÁRIA, A ;",,,,
CORRENTES E TEMAS,,,,
POLÍTICOS,,,,
CONTEMPORÂNEOS (CURSO,,,,
DE INTRODUÇÃO AO,,,,
PENSAMEN,"PAIM, ANTÔNIO",R$,"5,00","R$2,50"
"ORDEM DOS LIVROS, A:",,,,
"LEITORES, AUTORES E",,,,
BIBLIOTECAS NA EUROPA,,,,
ENTRE OS SÉCULOS XIV E,,,,
XVIII,CHARTIER ROGER,R$,"61,00","R$  30,50"
ORDEM E FORMA EM,,,,
BIOSSISTEMAS: BASE FÍSICA,"VENTURA, MANUEL MATEUS",R$,"42,00","R$  21,00"
ORESTES,EURÍPEDES,R$,"20,00","R$  10,00"
ORGANIZAÇAO DA EDUCAÇAO,,,,
BRASILEIRA MARCOS,ROCHA. MARIA ZELIA BORBA |,,,
CONTEMPORANEOS,"PIMENTEL, NARA MARIA",R$,"72,00","R$  36,00"
ORGANIZAÇÃO REGIONAL NO,,,,
BRASIL,UNB,R$,"5,00","R$2,50"
ORIGEM DA ARTE,,,,
COMUNICACIONAL,"BARROSO, ANA BEATRIZ",R$,"51,00","R$  25,50"
OU NÃO SER : UMA,,,,
INTRODUÇÃO À HISTÓRIA DO,,,,
SUICÍDIO NO OCIDENTE,"VENEU, MARCOS GUEDES",R$,"5,00","R$2,50"
"",MARIA IVONEIDE DE LIMA,,,
"",BRITO | ANA CLAUDIA DE,,,
OUVIDORIA BRASILEIRA:,ALMEIDA PFAFFENSELLER |,,,
CENÁRIOS E DESAFIOS,LUCIANA BERTACHINI,R$,"60,00","R$  30,00"
PAISAGEM URBANA,Maria do Carmo L. Bezerra,R$,"45,00","R$  22,50"
PAIXAO DE HONESTINO (1a,,,,
REIMPRESSÃO),"ALMEIDA, BETTY",R$,"84,00","R$  42,00"
"PALAVRA NOVA , A - O",,,,
DIALOGO ENTRE NELSON,,,,
RODRIGUES E DOSTOIEVSKI,"DRUCKER, CLAUDIA",R$,"48,00","R$  24,00"
PALAVRA VOADORA:,,,,
"ENLOUQUECIDASLETRAS, A",ANA LÚCIA CAVANI-JORGE,R$,"54,00","R$  27,00"
PALAVRAS REPATRIADAS,"FREYRE, GILBERTO",R$,"5,00","R$2,50"
PANORAMA DAS IDÉIAS,,,,
ESTÉTICAS NO OCIDENTE: DE,"BASTOS, FERNANDO J. DE",,,
PLATÃO A KANT,MENEZES,R$,"5,00","R$2,50"
PARA ENTENDER AS,,,,
ECONOMIAS DO TERCEIRO,,,,
MUNDO,"BASTOS, VÂNIA LOMÔNACO",R$,"5,00","R$2,50"
PARTIDO LIBERAL MEXICANO,,,,
"E A GREVE DE CANANEA, O:",,,,
ESTUDO DE UM MOVIMENTO,,,,
PRECURSOR DA REVOLUÇÃO,"CABRAL, JOÃO BATISTA",,,
MEXI,PINHEIRO,R$,"5,00","R$2,50"
PASSADOS QUE NÃO SE,,,,
APAGAM: HISTÓRIAS DA UNB,"VARELA, SEBASTIÃO",R$,"5,00","R$2,50"
PAZ E GUERRA ENTRE AS,,,,
NAÇOES,"ARON, RAYMOND",R$,"119,90","R$  59,95"
"PECUÁRIA, USO DA TERRA E",,,,
DESMATAMENTO NA,,,,
AMAZÔNIA: UM ESTUDO,,,,
"COMPARATIVO DO BRASIL, DO",,,,
EQUADOR E DO PERU,"WOOD, CHARLES H.",R$,"55,00","R$  27,50"
PEDAGOGIA PRESENCIAL E,,,,
ONLINE: UMA EXPERIÊNCIA DE,"COUTINHO, LAURA MARIA |",,,
FORMAÇÃO DOCENTE,"TELES, LUCIO FRANÇA",R$,"58,00","R$  29,00"
"Pedagogia Socialista, Trabalho e",,,,
Educação,"RESES,ERLANDO DA SILVA",R$,"45,00","R$  22,50"
PENSAMENTO (TEORIA),,,,
SOCIAL E POLÍTICO LATINO-,,,,
AMERICANO E CARIBENHO,SIMONE RODRIGUES PINTO,R$,"50,00","R$  25,00"
PENSAMENTO FEMINISTA E A,,,,
ESTRUTURA DO,,,,
"CONHECIMENTO, O","GERGEN, MARY MCCANNEY",R$,"5,00","R$2,50"
"PENSAMENTO INQUIETO, O",,,,
(CADERNO),"FERREIRA, CLODOMIR SOUSA",R$,"5,00","R$2,50"
PEQUENO VOCABULÁRIO DO,"FILHO, AMÉRICO VENÂNCIO",,,
PORTUGUÊS ARCAICO,LOPES MACHADO,R$,"66,00","R$  33,00"
"PEREGRINAÇÃO DE UM SINAL,",,,,
A,"FARO, M. DE ABREU",R$,"5,00","R$2,50"
"PÉRICLES: UM HOMEM, UM",,,,
"REGIME, UMA CULTURA","LEVI,MARIO ATTILIO",R$,"5,00","R$2,50"
PERSPECTIVAS ESTÉTICAS DO,,,,
CINEMA BRASILEIRO:,,,,
SEMINÁRIO,"MORAES, MALÚ",R$,"5,00","R$2,50"
PERTINÊNCIA DO CONCEITO,,,,
DE LEGITIMIDADE PARA,,,,
ORGANIZAÇÕES POLÍTICAS:,,,,
"perspectivas Indígenas e mod, A","RAMOS, PAOLA NOVAES",R$,"50,00","R$  25,00"
PESQUISA E INOVAÇAO EM,"BUSTOS ROMERO, MARTA",,,
EDIFICIOS DE SAUDE,ADRIANA,R$,"40,00","R$  20,00"
"PESQUISA, MÉTODOS E",,,,
TECNOLOGIAS EMPREGADAS,,,,
NA FORMAÇÃO EM,VANDOR ROBERTO VILARDI,,,
ENGENHARIA,RISSOLI,R$,"60,00","R$  30,00"
PIANISTAS DOS ANOS 1920 E A,,,,
"GERAÇÃO JET-LAG, AS: O",,,,
PARADOXO FEMINISTA,"TOFFANO, MARIA JACI",R$,"28,00","R$  14,00"
"PINÁCULO DO TEMP(L)O, O: O",,,,
SERMÃO DO PADRE ANTÔNIO,,,,
VIEIRA E O MARANHÃO DO,"SANTOS, BEATRIZ CATÃO",,,
SÉCULO XVII,CRUZ,R$,"5,00","R$2,50"
PLATÃO,"ERLER, MICHAEL",R$,"66,00","R$  33,00"
"PODER, O (CADERNOS DA",,,,
UNB),"LUKES, STEVEN",R$,"5,00","R$2,50"
POEMADANCANDO: GILKA,,,,
MACHADO E EROS VOLUSIA,"SILVA, SORAIA MARIA",R$,"33,00","R$  16,50"
POESIA COMPLETA DE EMILY,,,,
DICKINSON - VOLUME I: OS,,,,
FASCÍCULOS,Emily Dickinson,R$,"160,00","R$  80,00"
POESIA HERMETICA DE PAUL,,,,
"CELAN, A","KOTHE, FLÁVIO RENE",R$,"88,00","R$  44,00"
POÉTICA COMPARADA_UM,,,,
ENSAIO INTERCULTURAL,,,,
SOBRE TEORIAS DA,,,,
LITERATURA,"MINER, EARL",R$,"5,00","R$2,50"
"POÉTICA DO IMPROVISO, A:",,,,
Pratica e Habilidade no Repente,,,,
Nordestino,"SAUTCHUK, JOÃO MIGUEL",R$,"42,00","R$  21,00"
"","CURI, ALICE STEFANIA  |",,,
POETICAS DO CORPO -,"MELLO, MONICA |",,,
INSTANTES EM CENA,"CASTRO,RITA DE ALMEIDA",R$,"72,00","R$  36,00"
POLÍTICA ADMINISTRATIVA DE,,,,
"D. JOÃO III, A: HISTÓRIA","TAPAJÓS, VICENTE COSTA",,,
