"",,,,,$ C/ 50%
TÍTULO,,AUTOR,SELO,$ CAPA,
"",,,,,DESCONTO
"GRAFOLOGIA EXPRESSIVA - ED.REVISTA, ATUAL.E AMP","CAMARGO, PAULO SÉRGIO DE",ÁGORA,"106,40","53,20"
"GRAFOLOGIA NO RECRUTAMENTO E SELEÇÃO DE PESSOAL, A","CAMARGO, PAULO SÉRGIO DE",ÁGORA,"90,60","45,30"
GRAFOLOGIA PARA TODOS,"XANDRÓ, MAURICIO",ÁGORA,"84,60","42,30"
"GRANDE FILME,O","EPSTEIN, EDWARD JAY",SUMMUS,"120,90","60,45"
GRRRLS GAROTAS IRADAS,"LEONEL, VANGE",EDIÇÕES GLS,"53,10","26,55"
GRUPOS - A PROPOSTA DO PSICODRAMA,"ALMEIDA, WILSON CASTELLO DE",ÁGORA,"68,80","34,40"
GRUPOS E INTERVENÇÃO EM CONFLITOS,"NERY, MARIA DA PENHA",ÁGORA,"81,80","40,90"
GRUPOS E TERAPIA OCUPACIONAL,"LIBERMAN, FLÁVIA; MAXIMINO, VIVIANE",SUMMUS,"96,50","48,25"
GRUPOS-INTERV.SOCIOEDUCATIVA E MÉT.SOCIOPSICODRAMÁ,"FLEURY, HELOISA;MARRA, MARLENE",ÁGORA,"74,50","37,25"
GUERRA E IMPRENSA,"GOYZUETA,VERÓNICA;OGIER,T.(ORG",SUMMUS,"48,20","24,10"
"GUERRA SANTA DO GATO, A","LISBOA, LUIZ CARLOS",SELO NEGRO,"62,80","31,40"
GUERREIRAS DE NATUREZA - SANKOFA 3,"NASCIMENTO, ELISA LARKIN (ORG)",SELO NEGRO,"88,00","44,00"
GUIA DO ASTRÓLOGO INICIANTE,"CUNNINGHAM, DONNA",ÁGORA,"78,90","39,45"
GUIA PRÁTICO DE MEDIAÇÃO DE CONFLITOS -ED. REVISTA,"MUSZKAT, MALVINA ESTER",SUMMUS,"38,60","19,30"
GUIAS ÁGORA-ABORTO ESPONTÂNEO,"MARKHAM, URSULA",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-ANOREXIA E BULIMIA,"BUCKROYD, JULIA",ÁGORA,"48,30","24,15"
"GUIAS ÁGORA-ANSIEDADE,FOBIAS E SINDROME DE PANICO","SHEEHAN, ELAINE",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-BAIXA AUTO-ESTIMA,"SHEEHAN, ELAINE",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-DEPRESSÃO,"BRETON, SUE",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-DEPRESSÃO PÓS-PARTO,"HARVEY, ERIKA",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-ESTRESSE,"SIMMONS, ROCHELLE",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-INSÔNIA,"DAVIES, DILYS",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-LUTO,"MARKHAM, URSULA",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-MAUS HÁBITOS ALIMENTARES,"GONSALVES, PAULO EIRÓ",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-TIMIDEZ,"CRAWFORD, LYNNE/TAYLOR, LINDA",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-TRAUMAS DE INFÂNCIA,"MARKHAM, URSULA",ÁGORA,"48,30","24,15"
GUIAS ÁGORA-VICIOS,"BOYD, DEIRDRE",ÁGORA,"48,30","24,15"
HARMONIZE SEU SISTEMA CRANIOSSACRAL,"AGUSTONI, DANIEL",SUMMUS,"93,10","46,55"
HERANÇA: PERGUNTAS E RESPOSTAS - EDIÇÃO REVISTA,"ZEGER, IVONE",MESCLA,"74,40","37,20"
"HEROI COM ROSTO AFRICANO, O","FORD, CLYDE W.",SELO NEGRO,"96,50","48,25"
"HEROÍNAS SAEM DO ARMÁRIO, AS","FACCO, LÚCIA",EDIÇÕES GLS,"65,70","32,85"
HIPERATIVIDADE,"JONES, MAGGIE",PLEXUS,"48,20","24,10"
HISTÓRIA DA ÁFRICA E AFRO-BRASILEIRA,"MELO; ELISABETE S.; BRAGA, LUCIANO V.",SELO NEGRO,"31,90","15,95"
HISTÓRIA DO CINEMA MUNDIAL,"BALLERINI, FRANTHIESCO",SUMMUS,"106,40","53,20"
HISTÓRIAS DE CONTAR E DE ESCREVER,"PERROTTA, MASINI, MARTZ",SUMMUS,"42,80","21,40"
HISTÓRIAS QUE CURAM,"REMEN, RACHEL NAOMI",ÁGORA,"92,10","46,05"
HISTÓRIAS QUE EDUCAM,"ESPIRITO SANTO, RUY CEZAR",ÁGORA,"42,80","21,40"
"HOLISMO, ECOLOGIA E ESPIRITUALIDADE","RIBEIRO, JORGE PONCIANO",SUMMUS,"74,50","37,25"
"HOMEM SUBJUGADO, O","MUSZKAT, MALVINA",SUMMUS,"62,80","31,40"
HORAS VAGAS,"EL-JAICK, MÁRCIO",EDIÇÕES GLS,"64,20","32,10"
HUMOR E ALEGRIA NA EDUCAÇÃO,"ARANTES, VALÉRIA AMORIM (ORG)",SUMMUS,"65,70","32,85"
IDA ROLF FALA,"FEITIS, ROSEMARY",SUMMUS,"74,50","37,25"
IDEIAS,GUY AZNAR,SUMMUS,"95,50","47,75"
IDÉIAS SOBRE IDÉIAS,"MENNA BARRETO, ROBERTO",SUMMUS,"48,20","24,10"
IDENTIDADE E SURDEZ,"SILVA, MARÍLIA DA P. MARINHO",PLEXUS,"51,00","25,50"
IMAGENS DO SELF,"WEINRIB, ESTELLE L",SUMMUS,"53,10","26,55"
IMAGENS QUE CURAM,"EPSTEIN, GERALD",ÁGORA,"76,00","38,00"
"IMAGINAÇÃO NA CURA, A","ACHTERBERG, JEANNE",SUMMUS,"78,90","39,45"
"IMAGINAÇÃO, CRIANÇA E ESCOLA","SILVA, DANIELE NUNES HENRIQUE",SUMMUS,"48,20","24,10"
"IMAGINÁRIO, COTIDIANO E PODER","DA SILVA, VAGNER GONÇALVES(ORG",SELO NEGRO,"68,80","34,40"
IMPRENSA NEGRA NO BRASIL DO SÉCULO XIX,"PINTO, ANA FLÁVIA MAGALHÃES",SELO NEGRO,"31,90","15,95"
INCLUSÃO COMEÇA EM CASA,"PROENÇA, IVA FOLINO",ÁGORA,"51,00","25,50"
INCLUSÃO E EDUCAÇÃO,"RODRIGUES, DAVID ANTÓNIO (ORG)",SUMMUS,"100,90","50,45"
INCLUSÃO ESCOLAR,"ARANTES,VALÉRIA AMORIM (ORG)",SUMMUS,"42,80","21,40"
INCLUSÃO ESCOLAR - O QUE É? POR QUÊ? COMO FAZER?,"MANTOAN, MARIA TERESA EGLÉR",SUMMUS,"42,80","21,40"
INCLUSÃO NA PRÁTICA,"RAMOS HENZ, ROSSANA REGINA G.",SUMMUS,"48,20","24,10"
"INCONSCIÊNCIA COLETIVA, A","GAIARSA, JOSÉ ANGELO",ÁGORA,"81,80","40,90"
INDISCIPLINA NA ESCOLA  -  F,"AQUINO, JULIO ROBERTO GROPPA",SUMMUS,"53,10","26,55"
INDIVIDUALIDADE:AFIRM.E NEGAÇÃO NA SOC.CAPITALISTA,"PALANGANA, ISILDA CAMPANER",SUMMUS,"67,90","33,95"
INFÂNCIA NA GESTALT-TERAPIA,"ANTONY, SHEILA; ZANELLA, ROSANA (ORG.)",SUMMUS,"74,50","37,25"
"INFÂNCIA, LIBERDADE E ACOLHIMENTO","CAMPOS REZENDE, TÂNIA; G. DE SÁ, VITÓRIA",SUMMUS,"93,10","46,55"
"INFORMAÇÃO NO RÁDIO, A","ORTRIWANO, GISELA SWETLANA",SUMMUS,"48,20","24,10"
"INFORMAÇÃO, INTELIGÊNCIA E UTOPIA","SIMÕES, ROBERTO PORTO",SUMMUS,"48,20","24,10"
"INFORMAL, NÔMADE TRADICIONAL","CANCELLO, LUIZ",SUMMUS,"48,20","24,10"
INTEGRANDO DIFERENÇAS,"LEVY, LAURICE",ÁGORA,"68,80","34,40"
"INTERVENÇÃO PSICOLÓGICA EM EMERGÊNCIAS, A","FRANCO, MARIA HELENA PEREIRA (ORG)",SUMMUS,"105,20","52,60"
INTERVENÇÕES GRUPAIS - O PSICODRAMA E SEUS MÉTODOS,"NERY, MARIA P.; CONCEIÇAO, MARIA INÊS G.",ÁGORA,"98,00","49,00"
INTERVENÇÕES GRUPAIS NA EDUCAÇÃO,"FLEURY,HELOISA /MARRA, MARLENE",ÁGORA,"59,70","29,85"
INTERVENÇÕES GRUPAIS NA SAÚDE,"FLEURY, HELOISA/MARRA,MARLENE",ÁGORA,"51,00","25,50"
INTERVENÇÕES GRUPAIS NAS ORGANIZAÇÕES,"FLEURY, HELOISA/MARRA, MARLENE",ÁGORA,"59,70","29,85"
INTERVENÇÕES GRUPAIS NOS DIREITOS HUMANOS,"FLEURY, HELOISA/MARRA, MARLENE",ÁGORA,"57,10","28,55"
INTRODUÇÃO À PROGRAMACAO NEUROLINGUISTICA,O'CONNOR & SEYMOUR,SUMMUS,"76,00","38,00"
INTRODUÇÃO À VISÃO HOLÍSTICA - EDIÇÃO REVISTA,"CREMA, ROBERTO DE S.",SUMMUS,"62,80","31,40"
INTRODUÇÃO AO PSICODRAMA,"ROJAS-BERMÚDEZ, JAIME G.,",ÁGORA,"59,70","29,85"
INVENTÁRIO DE AFETOS,"MERENGUÉ, DEVANIR",ÁGORA,"62,80","31,40"
IRMÃOS SEM RIVALIDADE,"FABER, ADELE; MAZLISH, ELAINE",SUMMUS,"74,50","37,25"
ISTO É GESTALT,"STEVENS, JOHN O (ORG.)",SUMMUS,"111,20","55,60"
JACOB LEVY MORENO - 1889/1974,"MARINEAU, RENÉ F",ÁGORA,"67,90","33,95"
JACOB LEVY MORENO - AUTOBIOGRAFIA,"MORENO, J. L.",ÁGORA,"64,20","32,10"
JINGLES ELEITORAIS E MARKETING POLÍTICO,"MANHANELLI, CARLOS A. BUONACORSO",SUMMUS,"81,80","40,90"
JOÃO CÂNDIDO - RETRATOS DO BRASIL NEGRO,"GRANATO, FERNANDO DE LIMA",SELO NEGRO,"31,90","15,95"
JOGANDO A SÉRIO,"BELLO, MARÍA CARMEN",ÁGORA,"71,60","35,80"
"JOGO DRAMÁTICO INFANTIL, O","SLADE, PETER",SUMMUS,"42,80","21,40"
"JOGO E A CRIANÇA, O","CHATEAU, JEAN",SUMMUS,"51,00","25,50"
JOGO E PROJETO,"ARANTES,VALERIA AMORIM (ORG)",SUMMUS,"51,00","25,50"
"JOGO NO PSICODRAMA, O","MOTTA, JULIA (ORG)",ÁGORA,"51,00","25,50"
JOGOS DRAMÁTICOS,"MONTEIRO, REGINA FOURNEAUT",ÁGORA,"42,80","21,40"
JOGOS PARA EDUCAÇÃO EMPRESARIAL,"DATNER, YVETTE",ÁGORA,"51,00","25,50"
"JOGOS PSICOTICOS NA FAMILIA, OS",PAZZOLI/CIRILLO/SELVINI/SORREN,SUMMUS,"102,40","51,20"
JOGOS: REPETIÇÃO OU CRIAÇÃO?,"MOTTA, JULIA",ÁGORA,"51,30","25,65"
JORNALISMO CULTURAL NO SÉCULO 21,"BALLERINI, FRANTHIESCO",SUMMUS,"83,70","41,85"
JORNALISMO DIANTE DAS CÂMERAS,"YORKE, IVOR",SUMMUS,"68,80","34,40"
"JORNALISMO EM RETRAÇÃO, PODER EM EXPANSÃO","GANDOUR, RICARDO",SUMMUS,"48,20","24,10"
JORNALISMO EMPRESARIAL,GAUDÊNCIO TORQUATO,SUMMUS,"65,70","32,85"
JORNALISMO FREELANCE,"RAINHO, JOÃO MARCOS",SUMMUS,"48,20","24,10"
JORNALISMO INVESTIGATIVO,"SEQUEIRA, CLEOFE MONTEIRO DE",SUMMUS,"67,90","33,95"
"JORNALISMO NA ERA DA PUBLICIDADE, O","MARSHALL, LEANDRO DA ROSA",SUMMUS,"64,20","32,10"
JORNALISMO NA INTERNET,"PINHO, JOSÉ BENEDITO",SUMMUS,"94,50","47,25"
JORNALISMO ORGANIZACIONAL,"SÓLIO, MARLENE BRANCA",SUMMUS,"68,80","34,40"
"JORNALISMO, ÉTICA E LIBERDADE - ED. REVISTA","KARAM, FRANCISCO JOSÉ",SUMMUS,"76,00","38,00"
JORNALISTAS INTELECTUAIS NO BRASIL,"PEREIRA, FÁBIO HENRIQUE",SUMMUS,"72,50","36,25"
JORNALISTAS LITERÁRIOS,"VILAS BOAS, SERGIO (ORG)",SUMMUS,"100,90","50,45"
JORNAL-LABORATÓRIO,"LOPES, DIRCEU FERNANDES",SUMMUS,"65,70","32,85"
"JUIZO MORAL NA CRIANÇA, O","PIAGET, JEAN",SUMMUS,"98,00","49,00"
JULIETA E JULIETA,"MESQUITA, FATIMA",EDIÇÕES GLS,"51,00","25,50"
JUNG,"HUMBERT, ELIE G",SUMMUS,"53,10","26,55"
JUNHO DE 2013,"FIGUEIREDO, RUBENS (ORG.)",SUMMUS,"57,10","28,55"
KNOW-HOW,BANDLER/GORDON/LEBEAU,SUMMUS,"76,00","38,00"
LABAN PLURAL,"SCIALOM, MELINA",SUMMUS,"65,70","32,85"
"LABIRINTO HUMANO, O","BAKER, ELSWORTH F BAKER",SUMMUS,"102,40","51,20"
LAÇOS AMOROSOS,"VITALE, MARIA AMALIA F. (ORG)",ÁGORA,"84,60","42,30"
LAÇOS E NÓS,"CARDELLA, BEATRIZ H. P.",ÁGORA,"65,70","32,85"
LADO B,"FACCO, LÚCIA",EDIÇÕES GLS,"42,80","21,40"
"LADO OBSCURO E TENTADOR DO SEXO, O","ESPÍRITO SANTO, PATRÍCIA",ÁGORA,"62,80","31,40"
"LEGADO DE J. A. GAIARSA, O","BORGES, FERNANDA CARLOS (ORG.)",ÁGORA,"59,70","29,85"
"LEGIÃO NEGRA, A","FAUSTINO, OSWALDO ANTONIO",SELO NEGRO,"74,50","37,25"
LEITURA E DIFERENCIACAO DO MITO,"PACCOLA, MARILENE KROM",SUMMUS,"42,80","21,40"
"LEITURA, ESCRITA E ENSINO","MORAIS, JACQUELINE; COELHO, VICTORIA W.",SUMMUS,"78,90","39,45"
LÉLIA GONZALEZ - RETRATOS DO BRASIL NEGRO,"RATTS, ALEX; RIOS, FLÁVIA M.",SELO NEGRO,"31,90","15,95"
"LÉSBICAS, AS","ARC, STÉPHANIE",EDIÇÕES GLS,"51,30","25,65"
LETRAMENTO,"BERBERIAN, ANA PAULA (ORG)",PLEXUS,"112,00","56,00"
LIBERDADE EMOCIONAL,"VISCOTT, DAVID",SUMMUS,"94,50","47,25"
"LIBERDADE POSSÍVEL, A - ED. REVISTA","GIKOVATE, FLAVIO",MG EDITORES,"100,90","50,45"
"LIBERTAÇÃO SEXUAL, A","GIKOVATE, FLAVIO",MG EDITORES,"65,70","32,85"
LIBERTE SUA PERSONALIDADE,"MALTZ, MAXWELL",SUMMUS,"68,80","34,40"
LIÇÕES DA LUZ,"RING, KENNETH/VALARINO,EVELYN",SUMMUS,"115,60","57,80"
LIÇÕES DE AMOR,"GAIARSA, JOSÉ ANGELO",ÁGORA,"94,50","47,25"
LIÇÕES DE JORNALISMO,"CUNHA, ODIR",SUMMUS,"57,10","28,55"
LIÇÕES DE PSICODRAMA,GONCALVES/WOLFF/ALMEIDA,ÁGORA,"42,80","21,40"
LIDERANÇA E LINGUAGEM CORPORAL,"CAMARGO, PAULO SÉRGIO DE",SUMMUS,"67,90","33,95"
LILITH E EVA,"PIRES, VALÉRIA FABRIZI",SUMMUS,"51,00","25,50"
LIMA BARRETO - RETRATOS DO BRASIL NEGRO,"SILVA, LUIZ (CUTI)",SELO NEGRO,"31,90","15,95"
"LINGUAGEM COMO PROCESSO TERAPEUTICO, A","FREIRE, REGINA MARIA",PLEXUS,"57,10","28,55"
LINGUAGEM CORPORAL,"CAMARGO, PAULO SERGIO DE",SUMMUS,"57,10","28,55"
"LINGUAGEM DA EMPATIA, A","AZRAK, DINA",SUMMUS,"42,80","21,40"
"LINGUAGEM DO MOVIMENTO CORPORAL, A - EDIÇÃO REVISTA","BRIKMAN, LOLA",SUMMUS,"48,20","24,10"
"LINGUAGEM DOS SENTIMENTOS, A","VISCOTT, DAVID",SUMMUS,"51,00","25,50"
LINGUAGEM ESCRITA,BERBERIAN/MASSI/GUARINELLO,PLEXUS,"65,70","32,85"
LITERATURA DE RELAÇÕES PÚBLICAS,LUIS ALBERTO FARIAS,SUMMUS,"59,70","29,85"
LITERATURA NEGRO-BRASILEIRA - CONSCIENCIA EM DEBATE,"SILVA, LUIZ",SELO NEGRO,"31,90","15,95"
LITERATURA NOS JORNAIS,"NINA, CLAUDIA MENDES",SUMMUS,"38,60","19,30"
"LIVRARIA DA ESQUINA, A","CONTE, NAOMI",EDIÇÕES GLS,"42,80","21,40"
LIVRO DOS ALIMENTOS,"GONSALVES, PAULO EIRO",MG EDITORES,"90,60","45,30"
LIVROS DEMAIS!,"ZAID, GABRIEL",SUMMUS,"39,80","19,90"
LOBAS E GRÁVIDAS,"RODRIGUES, LÍVIA P FIRME",ÁGORA,"42,80","21,40"
LONGA CARTA PARA MILA,"ORMOND, ANDRÉA",EDIÇÕES GLS,"42,80","21,40"
LUA DE PRATA,"BUSIN, VALÉRIA MELKI",EDIÇÕES GLS,"57,10","28,55"
"LÚDICO NOS GRUPOS, O","MONTEIRO, REGINA FOURNEAUT",ÁGORA,"42,80","21,40"
LUIZ GAMA - RETRATOS DO BRASIL NEGRO,"SANTOS, LUIZ CARLOS",SELO NEGRO,"31,90","15,95"
LUTO,"PARKES, COLIN MURRAY",SUMMUS,"96,50","48,25"
LUTO MATERNO E PSICOTERAPIA BREVE,"FREITAS, NELI KLIX",SUMMUS,"57,10","28,55"
LUTO POR PERDAS NÃO LEGITIMADAS NA ATUALIDADE,"CASELLATO, GABRIELA (ORG)",SUMMUS,"87,80","43,90"
LUZ NA VIDA - EDIÇÃO REVISTA,"IYENGAR, B.K.S.",SUMMUS,"107,80","53,90"
"MAGIA, MITO E PSICODRAMA","MENEGAZZO, CARLOS MARIA",ÁGORA,"48,20","24,10"
MAIS DO QUE PALAVRAS,DIMBLEBY/BURTON,SUMMUS,"74,50","37,25"
MAIS DO QUE UM JOGO,"KNAPPE, PABLO POBLACIÓN",ÁGORA,"67,90","33,95"
"MAL, O BEM E MAIS ALÉM, O","GIKOVATE, FLAVIO",MG EDITORES,"57,10","28,55"
MANUAL DA SAÚDE,"VIEIRA, ALEXANDRE ARANTE UBILLA",SUMMUS,"42,80","21,40"
"MANUAL DO ASTRÓLOGO,O",SAKOIAN/ACKER,ÁGORA,"116,10","58,05"
MANUAL DO BEM-VIVER,"STAUDER, ANTOINE JEAN M. P.",ÁGORA,"41,00","20,50"
MAPAS DO CORPO,"TRINDADE, ANDRÉ",SUMMUS,"98,90","49,45"
MARKETING POLÍTICO E GOVERNAMENTAL,FRANCISCO GAUDÊNCIO T. DO REGO,SUMMUS,"42,80","21,40"
MARKETING PÓS-ELEITORAL,"MANHANELLI, CARLOS AUGUSTO",SUMMUS,"48,20","24,10"
MASP 1970: O PSICODRAMA,"CEPEDA, NORIVAL A. / MARTIN, MARIA AP FE",ÁGORA,"67,90","33,95"
MATÉRIA BÁSICA,"EL-JAICK, MÁRCIO",EDIÇÕES GLS,"51,00","25,50"
MATERNIDADE INTERROMPIDA,"PONTES, MARIA MANUELA",ÁGORA,"71,60","35,80"
"MATRIZ AFRICANA NO MUNDO, A - SANKOFA I","NASCIMENTO, ELISA LARKIN (ORG)",SELO NEGRO,"88,00","44,00"
MEDIA TRAINING,"LUCAS, LUCIANE (ORG)",SUMMUS,"76,70","38,35"
MEDIAÇÃO DE CONFLITOS,"MUSZKAT, MALVINA ESTER (ORG)",SUMMUS,"84,60","42,30"
MEDIAÇÃO FAMILIAR TRANSDISCIPLINAR,"MUSZKAT, UBENHAUM E OLIVEIRA",SUMMUS,"39,80","19,90"
MEDIAÇÃO GRUPAL,"ANDALÓ, CARMEN",ÁGORA,"51,00","25,50"
"MEDICINA E MEDITAÇÃO - ED. REV., AMPL., ATUALIZADA","CARDOSO, ROBERTO ANTONIO DIAS",MG EDITORES,"53,10","26,55"
MEDICINA INTEGRATIVA,"LIMA, PAULO TARSO RICIERI DE",MG EDITORES,"51,00","25,50"
"MÉDICO E O PACIENTE, O","ISMAEL, J.C.",MG EDITORES,"53,10","26,55"
"MÉDICO E O RIO, O","CORADAZZI, ANA LUCIA; CANTADORI, LUCAS",MG EDITORES,"62,80","31,40"
MEDITAÇÃO JUDAICA,"KAPLAN, ARYEH",ÁGORA,"68,80","34,40"
MEDITAÇÕES DIRIGIDAS,"LEVINE, STEPHEN",ÁGORA,"92,10","46,05"
MEDO DA VIDA,"LOWEN, ALEXANDER",SUMMUS,"76,90","38,45"
MEIO SÉCULO DE PSICOTERAPIA VERBAL E CORPORAL,"GAIARSA, JOSÉ ANGELO",ÁGORA,"105,40","52,70"
"MELHOR TV DO MUNDO, A","FILHO, LAURINDO LALO LEAL",SUMMUS,"42,80","21,40"
MEMÓRIAS DE UM GATO,"LISBOA, LUIZ CARLOS",SELO NEGRO,"65,10","32,55"
"MENTE E O CÂNCER, A","BIZZARRI, MARIANO",SUMMUS,"81,80","40,90"
MENTIRAS QUE PARECEM VERDADES,"ECO, UMBERTO/BONAZZI, MARISA",SUMMUS,"51,00","25,50"
"MÉTODO CORPO INTENÇÃO, O","GERMANO, DENISE DE CASTRO",SUMMUS,"98,30","49,15"
"MÉTODO EMPRINT, O",BANDLER/GORDON/LEBEAU,SUMMUS,"96,50","48,25"
METODOLOGIA DA VEGETOTERAPIA CARACTERO-ANALÍTICA,"NAVARRO, FEDERICO",SUMMUS,"42,80","21,40"
MEU PRIMEIRO AMOR,"ELDER, LINDSEY",EDIÇÕES GLS,"51,00","25,50"
"MEU, O SEU, O NOSSO QUERER, O","DI NIZO, RENATA",ÁGORA,"57,10","28,55"
MINHA PROFISSÃO É ANDAR,"PECCI, JOÃO CARLOS",SUMMUS,"51,00","25,50"
MINHA QUERIDA MAMÃE - EDIÇÃO REVISTA,"GAIARSA, JOSÉ ANGELO",ÁGORA,"67,90","33,95"
"MITO DO EXERCÍCIO, O","SOLOMON, HENRY A",SUMMUS,"48,20","24,10"
TRATADO GERAL SOBRE A FOFOCA - EDIÇÃO REVISTA,"KELEMAN, STANLEY",SUMMUS,"48,20","24,10"
"MITO FAMILIAR, O","NEUBURGER, ROBERT",SUMMUS,"67,90","33,95"
MODALIDADES DE INTERVENÇÃO CLÍNICA EM GESTALT-TERAPIA,"FRAZÃO, LILIAN; FUKUMITSU, KARINA (ORGS.)",SUMMUS,"71,60","35,80"
MODERNAS TÉCNICAS DE PERSUASÃO,MOINE/HERD,SUMMUS,"64,20","32,10"
MONJA COEN,"STEINER, NEUSA C. DOS SANTOS",MESCLA,"87,80","43,90"
MORENO E O HASSIDISMO,"NUDEL, BENJAMIN WAINTROB",ÁGORA,"42,80","21,40"
MORENO EM ATO,ANNA MARIA ANTONIA A.C. KNOBEL,ÁGORA,"94,50","47,25"
"MORENO, O MESTRE","GUIMARÃES, SÉRGIO",ÁGORA,"99,30","49,65"
MORRENDO DE VERGONHA,MARKWAY/CARMIN/POLLARD/FLYN,SUMMUS,"78,90","39,45"
MUDANDO O SEU DESTINO,ORSER/ZARRO,SUMMUS,"68,80","34,40"
MUDAR,"GIKOVATE, FLÁVIO",MG EDITORES,"48,30","24,15"
MUITO ALÉM DO ARCO-ÍRIS,"BORGES, KLECIUS",EDIÇÕES GLS,"42,80","21,40"
MUITO ALÉM DO JARDIM BOTÂNICO,"SILVA, CARLOS EDUARDO LINS DA",SUMMUS,"59,70","29,85"
"MULHER DE PAPEL, A","BUITONI, DULCÍLIA",SUMMUS,"89,40","44,70"
"MULHER DO PAI, A","BORGES, FERNANDA CARLOS",SUMMUS,"51,00","25,50"
"MULHER FERIDA, A","LEONARD, LINDA S.",SUMMUS,"74,50","37,25"
"MULHER HERÓICA, A","CHINEN, ALLAN B.",SUMMUS,"96,50","48,25"
"MULHER NO LIMIAR DE DOIS MUNDOS, A","ANDREWS, LYNN V.",ÁGORA,"87,80","43,90"
"MULHER, PARTO E PSICODRAMA","PAMPLONA, VITÓRIA",ÁGORA,"42,80","21,40"
MULHERES FAMINTAS,"SPIGNESI, ANGEL",SUMMUS,"48,20","24,10"
MULHERES NA JORNADA DO HERÓI,"PICCHIA, BEATRIZ DEL; BALIEIRO, CRISTINA",ÁGORA,"25,40","12,70"
MULHERES NEGRAS NO BRASIL ESCRAVISTA E DO PÓS-EMANCIPAÇÃO,FLÁVIO; GIOVANA; JULIANA,SELO NEGRO,"106,40","53,20"
MUNDO DOS JORNALISTAS - ED. REVISTA,"TRAVANCAS, ISABEL SIQUEIRA",SUMMUS,"59,70","29,85"
"MÚSICA E A CRIANÇA, A","HOWARD, WALTER",SUMMUS,"48,20","24,10"
MÚSICA E SAÚDE,"RUUD, EVEN (ORG)",SUMMUS,"62,80","31,40"
"MÚSICA, INSPIRAÇÃO E CRIATIVIDADE","BJØRKVOLD, JON-ROAR",SUMMUS,"87,90","43,95"
"MUSICALIDADE DO SURDO, A","HAGUIARA-CERVELLINI, NADIR",PLEXUS,"71,60","35,80"
NA ARENA DO MARKETING POLÍTICO,"QUEIROZ, ADOLPHO CARLOS F.(ORG",SUMMUS,"107,80","53,90"
NA COMPANHIA DOS HOMENS,"RIBONDI, ALEXANDRE",EDIÇÕES GLS,"42,80","21,40"
NADA MAIS QUE A VERDADE,CAMPOS JR; LIMA; LEPIANE; MOREIRA,SUMMUS,"95,50","47,75"
NAO APRESSE O RIO,"STEVENS, BARRY",SUMMUS,"81,80","40,90"
"NÃO FAÇA NADA, SÓ FIQUE SENTADO","BOORSTEIN, SYLVIA",ÁGORA,"51,00","25,50"
NÃO MINTA PRA MIM! PSICOLOGIA DA MENTIRA E LINGUAGEM CORPORAL,"CAMARGO, PAULO SÉRGIO DE",SUMMUS,"71,60","35,80"
NÃO SEJA VÍTIMA DOS SEUS FILHOS,"RUBIN, CHARLES",SUMMUS,"51,00","25,50"
NARCISISMO,"LOWEN, ALEXANDER",SUMMUS,"64,80","32,40"
"NARCISO, A BRUXA, O TERAPEUTA ELEFANTE","BARROS, PAULO",SUMMUS,"59,70","29,85"
"NATURAL É SER INTELIGENTE, O","MARKOVA, DAWNA",SUMMUS,"74,50","37,25"
NEI LOPES - RETRATOS DO BRASIL NEGRO,"FAUSTINO, OSWALDO ANTONIO",SELO NEGRO,"31,90","15,95"
NICOLA,"ANGRIMANI, DANILO",EDIÇÕES GLS,"51,00","25,50"
NINGUÉM NASCE SABENDO,"MAUTNER, ANNA VERONICA",SUMMUS,"57,10","28,55"
NO CALOR DE ZANZIBAR,"MANN, ALEX VON",EDIÇÕES GLS,"48,20","24,10"
NO PRESENTE,"EL-JAICK, MÁRCIO",EDIÇÕES GLS,"51,00","25,50"
"NÓDULOS LUNARES, OS","SCHULMAN, MARTIN",ÁGORA,"48,20","24,10"
NOS CAMINHOS DE REICH,"BOADELLA, DAVID",SUMMUS,"107,80","53,90"
NÓS E NOSSOS PERSONAGENS,"CONTRO, LUIZ",ÁGORA,"51,00","25,50"
"NÓS, OS HUMANOS","GIKOVATE, FLÁVIO",MG EDITORES,"53,10","26,55"
NOSSA LUZ INTERIOR,"KRISHNAMURTI, J.",ÁGORA,"42,80","21,40"
"NOTÍCIA COMO FÁBULA, A","MODERNELL, RENATO",SUMMUS,"46,40","23,20"
NOTÍCIA: UM PRODUTO À VENDA,"MEDINA, CREMILDA",SUMMUS,"65,70","32,85"
"NOVA ABOLIÇÃO, A","DOMINGUES, PETRÔNIO",SELO NEGRO,"64,20","32,10"
NOVAS CENAS PARA O PSICODRAMA,"BUSTOS, DALMIRO M.",ÁGORA,"42,80","21,40"
NOVO MANUAL DE MARKETING POLÍTICO,"TORQUATO, GAUDÊNCIO",SUMMUS,"101,10","50,55"
