Papirus Editora,"LISTA DE LIVROSFesta Virtual do Livroda USP 2021","use o cupom:USP50",,
ISBN,Título,Autores,"Preço decapa","Preço comdesconto"
"","pensar, bem sentir, bem agir e bem viver",Sergio Cortella / Monja Coen,,,,
"",Pais ou reféns dos filhos? Reflexões sobre,Ilan Brenman,,,,
9786555920147,"infância, família, educação, cultura e",,R$,"45,90",R$,"22,95"
"",tecnologia..._LANÇAMENTO,,,,,
"","Contra a realidade: A negação da ciência, suas",Natalia Pasternak / Carlos,,,,
9786555920154,,,R$,"44,90",R$,"22,45"
"",causas e consequências_LANÇAMENTO,Orsi,,,,
9786589558002,Onde é que está?_LANÇAMENTO,João Proteti,R$,"44,90",R$,"22,45"
"",Sobre as coisas: Antologia de contos,Heloisa Prieto / Victor,,,,
9786589558026,,,R$,"54,90",R$,"27,45"
"",clássicos_LANÇAMENTO,Scatolin,,,,
"",O primeiro passeio_LANÇAMENTO,Beatriz Guimarães; Nye,,,,
9786589558040,,,R$,"49,90",R$,"24,95"
"",,Ribeiro,,,,
