https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=143168,Ciberespaço: Possibilidades que se abrem ao mundo da educação Maria Aparecida Viggiani Bicudo,EDUCAÇÃO,,"70,00","3 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=144775,Ciência em dia : jornadas de divulgação cientifica Thales Costa Soares / Eloi Teixeira César / Edson E. Reinerh - Organização,,,"45,00","2 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146542,Ciência em dia : jornadas de divulgação cientifica A matemática está em tudo Eloi Teixeira César / Thales C. Soares / Reginaldo F. Carneiro/ Marco a. Escher/ Bárbara b. l. D u  q u  e,,,"35,00","1 7,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146263,"Ciência em dia: Jornadas de divulgação cientifica Ano Internacional da Luz Eloi Teixeira César, Thales Costa Soares e Edson Eduardo Reinehr (Org)",,,"30,00","1 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=145880,"Ciência em dia: Jornadas de divulgação cientifica Ciência Alimentando o Brasil Eloi Teixeira César, Thales Costa Soares e Barbara Bastos de Lima Duque ( Org.)",,,"35,00","1 7,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149756,Ciência em dia: jornadas de divulgação científica. Ciência para a redução das desigualdades Eloi Teixeira César ( org),,,"40,00","2 0,00"
"",,CIÊNCIAS NATURAIS,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=90792,"Ciência, Natureza e Sociedade - diálogo entre saberes Márcia Regina Farias da Silva",,,"45,00","2 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=102070,"Ciência, Pós-ciência, Metaciência - Tradição, Inovação e Renovação Raquel Gonçalves-Maia",FILOSOFIA DA CIÊNCIA,,"65,00","3 2,50"
"",,FILOSOFIA DA CIÊNCIA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=32669,"Ciência, razão e paixão Ilya Prigogine",,,"35,00","1 7,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149868,"Ciências da educação, campos disciplinares e profissionalização: saberes em debate para a formação de professores organização Wagner Rodrigues Valente.",EDUCAÇÃO,,,"60,00 3 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=142115,Cinema e História da Matemática Entrelaços Possíveis Romélia Mara Alves souto,MATEMÁTICA,,,"40,00 2 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=145907,Circulação e Apropriação de Saberes Elementares Matemáticos no ensino Primário no Estado do Paraná (1903-1971) Neusa Bertoni Pinto / Barbara Winiarski Diesel Novaes (Organizadores),EDUCAÇÃO,,,"50,00 2 5,00"
"",,FÍSICA TEÓRICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=26975,Classical Statistical Mechanics Leon Rosenfeld,,,,"30,00 1 5,00"
"",,ensino,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=150515,Clube da Ciências da UFPA: aprendizagens entrelaçadas Terezinha Valim/ Rafaela Lebrego/ João Batista Mendes,,,,"60,00 3 0,00"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149698,Códigos Corretores de Erros José Felipe Voloch,,,,"50,00 2 5,00"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=141712,"Cognição Matemática: História, Antropologia e Epistemologia - Luis Radford",,,,"90,00 4 5,00"
"",,ciências poliíticas,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=150026,Como dialogar com um negacionista Elika Takimoto,,,,"39,00 1 9,50"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=145140,Como ensinar análise combinatória Wanessa Aparecida Trevisan e Antonio Carlos Brolezzi,,,,"40,00 2 0,00"
"",,PESQUISA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=145968,Como Não fazer uma tese clovis ultramari,,,,"40,00 2 0,00"
"",,ENSINO,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149762,Competência Leitora nas aulas de ciências para o ensino médio Márcia Gorette Lima da Silva / Conxita Márquez,,,,"45,00 2 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=90793,"Complexidade, saberes científicos, saberes da tradição (capa mole) Maria da Conceição de Almeida",CIÊNCIAS COGNITIVAS,,,"45,00 2 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146844,Compton Bassalo & Caruso,BIOGRAFIA,,,"20,00 1 0,00"
